iso3,year,risk.factor,measure,unit,sex,age,best,lo,hi
TCD,2021,smoking,inc,num,m,15+,809,114,2169
TCD,2021,undernutrition,inc,num,a,a,9606,6111,13880
TGO,2021,hiv,inc,num,a,a,529,201,1013
TGO,2021,diabetes,inc,num,a,18+,101,22,238
TGO,2021,diabetes,inc,num,f,18+,36,9,79
TGO,2021,diabetes,inc,num,m,18+,66,17,147
TGO,2021,alcohol,inc,num,a,15+,528,142,1161
TGO,2021,alcohol,inc,num,f,15+,91,31,181
TGO,2021,alcohol,inc,num,m,15+,480,199,884
TGO,2021,smoking,inc,num,a,15+,73,9,204
TGO,2021,smoking,inc,num,f,15+,2,0,5
TGO,2021,smoking,inc,num,m,15+,87,21,199
TGO,2021,undernutrition,inc,num,a,a,873,689,1079
THA,2021,hiv,inc,num,a,a,12384,4283,24711
THA,2021,diabetes,inc,num,a,18+,4293,1663,8146
THA,2021,diabetes,inc,num,f,18+,1460,533,2846
THA,2021,diabetes,inc,num,m,18+,2802,965,5602
THA,2021,alcohol,inc,num,a,15+,11681,4478,22277
THA,2021,alcohol,inc,num,f,15+,713,270,1367
THA,2021,alcohol,inc,num,m,15+,13132,5681,23652
THA,2021,smoking,inc,num,a,15+,9742,2819,20880
THA,2021,smoking,inc,num,f,15+,255,75,544
THA,2021,smoking,inc,num,m,15+,11456,3990,22788
THA,2021,undernutrition,inc,num,a,a,15649,12058,19701
TJK,2021,hiv,inc,num,a,a,218,66,456
TJK,2021,diabetes,inc,num,a,18+,379,92,865
TJK,2021,diabetes,inc,num,f,18+,135,37,296
TJK,2021,diabetes,inc,num,m,18+,243,63,542
TJK,2021,alcohol,inc,num,a,15+,162,36,381
TJK,2021,alcohol,inc,num,f,15+,20,6,41
TJK,2021,alcohol,inc,num,m,15+,179,57,368
TJK,2021,smoking,inc,num,a,15+,,,
TJK,2021,smoking,inc,num,f,15+,,,
TJK,2021,smoking,inc,num,m,15+,,,
TJK,2021,undernutrition,inc,num,a,a,,,
TKM,2021,hiv,inc,num,a,a,602,210,1197
TKM,2021,diabetes,inc,num,a,18+,164,51,343
TKM,2021,diabetes,inc,num,f,18+,67,21,137
TKM,2021,diabetes,inc,num,m,18+,97,30,202
TKM,2021,alcohol,inc,num,a,15+,343,101,728
TKM,2021,alcohol,inc,num,f,15+,55,19,111
TKM,2021,alcohol,inc,num,m,15+,308,119,586
TKM,2021,smoking,inc,num,a,15+,73,12,184
TKM,2021,smoking,inc,num,f,15+,2,0,6
TKM,2021,smoking,inc,num,m,15+,79,20,177
TKM,2021,undernutrition,inc,num,a,a,244,185,311
TLS,2021,hiv,inc,num,a,a,128,33,285
TLS,2021,diabetes,inc,num,a,18+,175,33,430
TLS,2021,diabetes,inc,num,f,18+,58,13,138
TLS,2021,diabetes,inc,num,m,18+,114,23,275
TLS,2021,alcohol,inc,num,a,15+,263,49,650
TLS,2021,alcohol,inc,num,f,15+,30,7,67
TLS,2021,alcohol,inc,num,m,15+,283,76,624
TLS,2021,smoking,inc,num,a,15+,930,141,2446
TLS,2021,smoking,inc,num,f,15+,52,10,128
TLS,2021,smoking,inc,num,m,15+,1011,261,2259
TLS,2021,undernutrition,inc,num,a,a,2099,1387,2956
TON,2021,hiv,inc,num,a,a,,,
TON,2021,diabetes,inc,num,a,18+,0,0,1
TON,2021,diabetes,inc,num,f,18+,0,0,0
TON,2021,diabetes,inc,num,m,18+,0,0,1
TON,2021,alcohol,inc,num,a,15+,0,0,2
TON,2021,alcohol,inc,num,f,15+,0,0,0
TON,2021,alcohol,inc,num,m,15+,1,0,1
TON,2021,smoking,inc,num,a,15+,1,0,3
TON,2021,smoking,inc,num,f,15+,0,0,0
TON,2021,smoking,inc,num,m,15+,1,0,2
TON,2021,undernutrition,inc,num,a,a,,,
TTO,2021,hiv,inc,num,a,a,28,10,54
TTO,2021,diabetes,inc,num,a,18+,15,5,29
TTO,2021,diabetes,inc,num,f,18+,4,1,8
TTO,2021,diabetes,inc,num,m,18+,9,2,21
TTO,2021,alcohol,inc,num,a,15+,36,14,68
TTO,2021,alcohol,inc,num,f,15+,5,2,9
TTO,2021,alcohol,inc,num,m,15+,37,17,64
TTO,2021,smoking,inc,num,a,15+,,,
TTO,2021,smoking,inc,num,f,15+,,,
TTO,2021,smoking,inc,num,m,15+,,,
TTO,2021,undernutrition,inc,num,a,a,25,21,29
TUN,2021,hiv,inc,num,a,a,37,9,83
TUN,2021,diabetes,inc,num,a,18+,252,92,492
TUN,2021,diabetes,inc,num,f,18+,129,47,250
TUN,2021,diabetes,inc,num,m,18+,121,42,239
TUN,2021,alcohol,inc,num,a,15+,59,17,126
TUN,2021,alcohol,inc,num,f,15+,9,3,19
TUN,2021,alcohol,inc,num,m,15+,53,18,106
TUN,2021,smoking,inc,num,a,15+,419,100,959
TUN,2021,smoking,inc,num,f,15+,15,4,34
TUN,2021,smoking,inc,num,m,15+,363,117,747
TUN,2021,undernutrition,inc,num,a,a,273,207,349
TUR,2021,hiv,inc,num,a,a,140,43,294
TUR,2021,diabetes,inc,num,a,18+,798,339,1450
TUR,2021,diabetes,inc,num,f,18+,352,157,624
TUR,2021,diabetes,inc,num,m,18+,426,183,769
TUR,2021,alcohol,inc,num,a,15+,1254,454,2452
TUR,2021,alcohol,inc,num,f,15+,202,81,378
TUR,2021,alcohol,inc,num,m,15+,1099,489,1952
TUR,2021,smoking,inc,num,a,15+,1820,523,3911
TUR,2021,smoking,inc,num,f,15+,550,186,1106
TUR,2021,smoking,inc,num,m,15+,1276,471,2474
TUR,2021,undernutrition,inc,num,a,a,776,639,927
TUV,2021,hiv,inc,num,a,a,,,
TUV,2021,diabetes,inc,num,a,18+,3,1,5
TUV,2021,diabetes,inc,num,f,18+,1,0,2
TUV,2021,diabetes,inc,num,m,18+,1,0,3
TUV,2021,alcohol,inc,num,a,15+,3,1,6
TUV,2021,alcohol,inc,num,f,15+,0,0,0
TUV,2021,alcohol,inc,num,m,15+,3,1,5
TUV,2021,smoking,inc,num,a,15+,4,1,10
TUV,2021,smoking,inc,num,f,15+,1,0,2
TUV,2021,smoking,inc,num,m,15+,3,1,7
TUV,2021,undernutrition,inc,num,a,a,,,
TZA,2021,hiv,inc,num,a,a,42377,12398,90442
TZA,2021,diabetes,inc,num,a,18+,4022,297,12464
TZA,2021,diabetes,inc,num,f,18+,1527,144,4500
TZA,2021,diabetes,inc,num,m,18+,2428,203,7338
TZA,2021,alcohol,inc,num,a,15+,18397,1514,55817
TZA,2021,alcohol,inc,num,f,15+,2512,287,7092
TZA,2021,alcohol,inc,num,m,15+,17360,2249,47568
TZA,2021,smoking,inc,num,a,15+,4339,157,15198
TZA,2021,smoking,inc,num,f,15+,380,29,1171
TZA,2021,smoking,inc,num,m,15+,4600,353,14148
TZA,2021,undernutrition,inc,num,a,a,45734,20321,81278
UGA,2021,hiv,inc,num,a,a,31539,12326,59618
UGA,2021,diabetes,inc,num,a,18+,,,
UGA,2021,diabetes,inc,num,f,18+,,,
UGA,2021,diabetes,inc,num,m,18+,,,
UGA,2021,alcohol,inc,num,a,15+,,,
UGA,2021,alcohol,inc,num,f,15+,,,
UGA,2021,alcohol,inc,num,m,15+,,,
UGA,2021,smoking,inc,num,a,15+,,,
UGA,2021,smoking,inc,num,f,15+,,,
UGA,2021,smoking,inc,num,m,15+,,,
UGA,2021,undernutrition,inc,num,a,a,,,
UKR,2021,hiv,inc,num,a,a,3013,914,6341
UKR,2021,diabetes,inc,num,a,18+,980,268,2144
UKR,2021,diabetes,inc,num,f,18+,307,67,724
UKR,2021,diabetes,inc,num,m,18+,669,142,1597
UKR,2021,alcohol,inc,num,a,15+,3386,1076,6998
UKR,2021,alcohol,inc,num,f,15+,280,81,599
UKR,2021,alcohol,inc,num,m,15+,3917,1275,8015
UKR,2021,smoking,inc,num,a,15+,3243,803,7354
UKR,2021,smoking,inc,num,f,15+,511,121,1173
UKR,2021,smoking,inc,num,m,15+,3146,823,6996
UKR,2021,undernutrition,inc,num,a,a,1624,1064,2301
URY,2021,hiv,inc,num,a,a,99,33,199
URY,2021,diabetes,inc,num,a,18+,46,17,89
URY,2021,diabetes,inc,num,f,18+,14,5,28
URY,2021,diabetes,inc,num,m,18+,31,11,61
URY,2021,alcohol,inc,num,a,15+,132,52,249
URY,2021,alcohol,inc,num,f,15+,22,9,41
URY,2021,alcohol,inc,num,m,15+,129,60,224
URY,2021,smoking,inc,num,a,15+,99,28,214
URY,2021,smoking,inc,num,f,15+,26,9,53
URY,2021,smoking,inc,num,m,15+,77,27,153
URY,2021,undernutrition,inc,num,a,a,57,48,66
USA,2021,hiv,inc,num,a,a,677,231,1358
USA,2021,diabetes,inc,num,a,18+,280,114,519
USA,2021,diabetes,inc,num,f,18+,98,38,184
USA,2021,diabetes,inc,num,m,18+,158,61,300
USA,2021,alcohol,inc,num,a,15+,1912,876,3345
USA,2021,alcohol,inc,num,f,15+,607,291,1038
USA,2021,alcohol,inc,num,m,15+,1148,579,1908
USA,2021,smoking,inc,num,a,15+,710,208,1512
USA,2021,smoking,inc,num,f,15+,237,81,475
USA,2021,smoking,inc,num,m,15+,412,142,824
USA,2021,undernutrition,inc,num,a,a,451,383,524
UZB,2021,hiv,inc,num,a,a,667,193,1430
UZB,2021,diabetes,inc,num,a,18+,1070,293,2340
UZB,2021,diabetes,inc,num,f,18+,495,138,1075
UZB,2021,diabetes,inc,num,m,18+,569,148,1267
UZB,2021,alcohol,inc,num,a,15+,2552,712,5544
UZB,2021,alcohol,inc,num,f,15+,455,138,958
UZB,2021,alcohol,inc,num,m,15+,2117,714,4270
UZB,2021,smoking,inc,num,a,15+,1110,195,2802
UZB,2021,smoking,inc,num,f,15+,50,11,117
UZB,2021,smoking,inc,num,m,15+,1075,259,2459
UZB,2021,undernutrition,inc,num,a,a,1084,730,1507
VCT,2021,hiv,inc,num,a,a,,,
VCT,2021,diabetes,inc,num,a,18+,0,0,0
VCT,2021,diabetes,inc,num,f,18+,0,0,0
VCT,2021,diabetes,inc,num,m,18+,0,0,0
VCT,2021,alcohol,inc,num,a,15+,0,0,1
VCT,2021,alcohol,inc,num,f,15+,0,0,0
VCT,2021,alcohol,inc,num,m,15+,1,0,1
VCT,2021,smoking,inc,num,a,15+,,,
VCT,2021,smoking,inc,num,f,15+,,,
VCT,2021,smoking,inc,num,m,15+,,,
VCT,2021,undernutrition,inc,num,a,a,0,0,1
VEN,2021,hiv,inc,num,a,a,1015,328,2083
VEN,2021,diabetes,inc,num,a,18+,580,179,1211
VEN,2021,diabetes,inc,num,f,18+,195,63,402
VEN,2021,diabetes,inc,num,m,18+,387,124,796
VEN,2021,alcohol,inc,num,a,15+,1756,566,3606
VEN,2021,alcohol,inc,num,f,15+,368,138,710
VEN,2021,alcohol,inc,num,m,15+,1533,623,2846
VEN,2021,smoking,inc,num,a,15+,,,
VEN,2021,smoking,inc,num,f,15+,,,
VEN,2021,smoking,inc,num,m,15+,,,
VEN,2021,undernutrition,inc,num,a,a,5035,3736,6525
VNM,2021,hiv,inc,num,a,a,7672,2189,16531
VNM,2021,diabetes,inc,num,a,18+,3940,1048,8709
VNM,2021,diabetes,inc,num,f,18+,1118,280,2526
VNM,2021,diabetes,inc,num,m,18+,2847,663,6593
VNM,2021,alcohol,inc,num,a,15+,16912,4727,36720
VNM,2021,alcohol,inc,num,f,15+,1223,346,2645
VNM,2021,alcohol,inc,num,m,15+,19518,6151,40463
VNM,2021,smoking,inc,num,a,15+,17030,3579,40771
VNM,2021,smoking,inc,num,f,15+,230,49,546
VNM,2021,smoking,inc,num,m,15+,20795,5466,46173
VNM,2021,undernutrition,inc,num,a,a,21507,13892,30760
VUT,2021,hiv,inc,num,a,a,,,
VUT,2021,diabetes,inc,num,a,18+,7,1,17
VUT,2021,diabetes,inc,num,f,18+,3,0,7
VUT,2021,diabetes,inc,num,m,18+,3,0,8
VUT,2021,alcohol,inc,num,a,15+,11,2,26
VUT,2021,alcohol,inc,num,f,15+,1,0,4
VUT,2021,alcohol,inc,num,m,15+,9,2,18
VUT,2021,smoking,inc,num,a,15+,8,1,23
VUT,2021,smoking,inc,num,f,15+,0,0,1
VUT,2021,smoking,inc,num,m,15+,7,1,17
VUT,2021,undernutrition,inc,num,a,a,17,12,23
WSM,2021,hiv,inc,num,a,a,,,
WSM,2021,diabetes,inc,num,a,18+,1,0,2
WSM,2021,diabetes,inc,num,f,18+,0,0,1
WSM,2021,diabetes,inc,num,m,18+,0,0,0
WSM,2021,alcohol,inc,num,a,15+,1,0,3
WSM,2021,alcohol,inc,num,f,15+,0,0,0
WSM,2021,alcohol,inc,num,m,15+,0,0,1
WSM,2021,smoking,inc,num,a,15+,1,0,3
WSM,2021,smoking,inc,num,f,15+,0,0,1
WSM,2021,smoking,inc,num,m,15+,0,0,1
WSM,2021,undernutrition,inc,num,a,a,1,1,1
YEM,2021,hiv,inc,num,a,a,93,29,193
YEM,2021,diabetes,inc,num,a,18+,804,202,1812
YEM,2021,diabetes,inc,num,f,18+,325,95,693
YEM,2021,diabetes,inc,num,m,18+,483,148,1014
YEM,2021,alcohol,inc,num,a,15+,139,29,331
YEM,2021,alcohol,inc,num,f,15+,15,5,31
YEM,2021,alcohol,inc,num,m,15+,113,38,227
YEM,2021,smoking,inc,num,a,15+,1175,178,3092
YEM,2021,smoking,inc,num,f,15+,209,54,466
YEM,2021,smoking,inc,num,m,15+,986,289,2103
YEM,2021,undernutrition,inc,num,a,a,7721,6647,8875
ZAF,2021,hiv,inc,num,a,a,145459,68593,250725
ZAF,2021,diabetes,inc,num,a,18+,9082,1422,23695
ZAF,2021,diabetes,inc,num,f,18+,3964,563,10612
ZAF,2021,diabetes,inc,num,m,18+,4700,579,13042
ZAF,2021,alcohol,inc,num,a,15+,23617,3970,60425
ZAF,2021,alcohol,inc,num,f,15+,2701,422,7051
ZAF,2021,alcohol,inc,num,m,15+,22487,3973,56721
ZAF,2021,smoking,inc,num,a,15+,16969,1928,47992
ZAF,2021,smoking,inc,num,f,15+,2109,249,5908
ZAF,2021,smoking,inc,num,m,15+,16067,2145,43703
ZAF,2021,undernutrition,inc,num,a,a,37710,25522,52240
ZMB,2021,hiv,inc,num,a,a,31432,15635,52651
ZMB,2021,diabetes,inc,num,a,18+,1937,269,5216
ZMB,2021,diabetes,inc,num,f,18+,735,136,1827
ZMB,2021,diabetes,inc,num,m,18+,1192,203,3039
ZMB,2021,alcohol,inc,num,a,15+,6833,1070,17824
ZMB,2021,alcohol,inc,num,f,15+,617,139,1446
ZMB,2021,alcohol,inc,num,m,15+,6955,1822,15462
ZMB,2021,smoking,inc,num,a,15+,3944,328,11941
ZMB,2021,smoking,inc,num,f,15+,306,49,794
ZMB,2021,smoking,inc,num,m,15+,4186,761,10473
ZMB,2021,undernutrition,inc,num,a,a,,,
ZWE,2021,hiv,inc,num,a,a,17326,9779,26994
ZWE,2021,diabetes,inc,num,a,18+,1023,187,2555
ZWE,2021,diabetes,inc,num,f,18+,454,111,1034
ZWE,2021,diabetes,inc,num,m,18+,543,106,1328
ZWE,2021,alcohol,inc,num,a,15+,3840,840,9075
ZWE,2021,alcohol,inc,num,f,15+,552,167,1164
ZWE,2021,alcohol,inc,num,m,15+,3500,1180,7057
ZWE,2021,smoking,inc,num,a,15+,1481,169,4181
ZWE,2021,smoking,inc,num,f,15+,42,9,101
ZWE,2021,smoking,inc,num,m,15+,1575,352,3697
ZWE,2021,undernutrition,inc,num,a,a,,,
