iso3,source_new,source_ret,year,e_rr_prop_new,e_rr_prop_new_lo,e_rr_prop_new_hi,e_rr_prop_new_se,e_rr_prop_ret,e_rr_prop_ret_lo,e_rr_prop_ret_hi,e_rr_prop_ret_se,e_inc_rr_num,e_inc_rr_num_lo,e_inc_rr_num_hi
LTU,Surveillance,Surveillance,2015,0.13218270530189,0.125503785737712,0.139238439984813,0.00350373832834217,0.457971997034231,0.438014455458244,0.478106272171659,0.0102275042636265,296.546297674983,241.729847488645,351.362747861321
LTU,Surveillance,Surveillance,2016,0.135396581676206,0.12812933228594,0.143462706702929,0.00391157510637466,0.455817180934739,0.434440848053232,0.477346802300883,0.0109453964917478,292.054007964596,238.094024824598,346.013991104595
LTU,Surveillance,Surveillance,2017,0.138677357024163,0.130625276156035,0.147865163544357,0.00439793045620459,0.453664731599084,0.430386416085253,0.476973273288892,0.011884402347867,280.417958311417,228.522199487072,332.313717135763
LTU,Surveillance,Surveillance,2018,0.142025794332116,0.133032163924097,0.152397586779362,0.00494015889164925,0.451514782582105,0.426497478915657,0.476842404083112,0.0128430931549631,239.785279265668,195.253313375847,284.317245155488
LTU,Surveillance,Surveillance,2019,0.145442630688816,0.135588068345858,0.156836216483478,0.00542044595347445,0.449367466604147,0.423088405258956,0.47670601241101,0.013677961008177,231.472591495945,188.35872465803,274.586458333861
LTU,Surveillance,Surveillance,2020,0.1489285751705,0.138040112706295,0.161356655137261,0.00594809755891988,0.447222915506478,0.419255365719915,0.476435899726982,0.0145868709201702,161.47674701545,131.265144189755,191.688349841146
LTU,Surveillance,Surveillance,2021,0.152484306678762,0.140475299603591,0.166120006974456,0.00654201718644515,0.445081260207492,0.415371528330903,0.476180332635764,0.0155124500777708,150.35114521768,122.037706350963,178.664584084397
LUX,Surveillance,Surveillance,2015,0.01101692679276,0.00361331547227894,0.0247391188361516,0.00538923555200834,0.0658242067819326,0.00744281836848596,0.22337968835396,0.0550859362207841,0.533326156439257,0.0516517733678379,1.01500053951068
LUX,Surveillance,Surveillance,2016,0.0112417652093075,0.00357016686052786,0.0261892193122185,0.00577016644175781,0.0705292368528673,0.00847713905615743,0.236233029621481,0.058100992491154,0.529065298766962,0.0312748172576193,1.0268557802763
LUX,Surveillance,Surveillance,2017,0.0114847341529875,0.00348599697659543,0.0274438924970635,0.00611170804093574,0.0758022668940779,0.00946196314080739,0.249806509695093,0.0613123843250727,0.600099278179432,0.0182776209563308,1.18192093540253
LUX,Surveillance,Surveillance,2018,0.0117468274883298,0.00344036015942984,0.029022650706445,0.00652609452729979,0.0817004018721442,0.0103138110307239,0.266275930082051,0.0652964589416651,0.810983403604262,0,1.62621805331644
LUX,Surveillance,Surveillance,2019,0.0120291243009348,0.00344957809627742,0.0302351545732499,0.00683305522371747,0.0882818482178273,0.0113811910535724,0.285789473367079,0.0700021128350782,0.955921973016662,0,1.93392958873592
LUX,Surveillance,Surveillance,2020,0.0123327943580163,0.00339824247983095,0.0311149179980091,0.00707058048933116,0.0956038684455141,0.0117494038545221,0.305268979703411,0.074877442818594,0.658376702019976,0,1.33591560448145
LUX,Surveillance,Surveillance,2021,0.0126591036506901,0.00318064657170113,0.0331896419913286,0.00765535597439476,0.103720055592466,0.0124053455883173,0.33401576495391,0.0820434743279573,0.72386945821611,0,1.50336661314549
LVA,Surveillance,Surveillance,2015,0.0964164786243381,0.0858644813063942,0.108005575070775,0.00564823820519931,0.28570231526229,0.251537317154232,0.322524966586819,0.0181090942430069,93.9397235864442,75.4737797989196,112.405667373969
LVA,Surveillance,Surveillance,2016,0.0957934353087593,0.0846851520973934,0.108211729238277,0.00600167784206214,0.28053408435211,0.244262035719919,0.319164999514487,0.0191078989271858,85.7848288347564,68.548023772301,103.021633897212
LVA,Surveillance,Surveillance,2017,0.0951765831195375,0.0832183890002504,0.108428242775311,0.00643108514669906,0.275431692428377,0.236856444886473,0.316817261519236,0.0203981675083579,72.1603017530098,57.2625416761987,87.0580618298209
LVA,Surveillance,Surveillance,2018,0.0945658707098381,0.0819687665847261,0.108845426834643,0.00685629088008089,0.270395852950275,0.229600087532343,0.314084288879268,0.021552092180338,64.2536598154187,50.6151520608727,77.8921675699648
LVA,Surveillance,Surveillance,2019,0.0939612468024682,0.0806474342094459,0.109243371588254,0.00729488198438995,0.265427194434552,0.22251183080523,0.310874702369939,0.0225415488685483,56.592101387246,44.2231239035437,68.9610788709482
LVA,Surveillance,Surveillance,2020,0.0933626602054595,0.0792741883111958,0.109988708699118,0.0078353368336535,0.26052626221703,0.215582143463203,0.308258667180135,0.023641970335952,49.1543712118776,38.0158875632959,60.2928548604592
LVA,Surveillance,Surveillance,2021,0.0927700598270493,0.0779156053367638,0.110086055845994,0.00820674757888527,0.255693520390327,0.208993612552614,0.306434650668615,0.0248574076826534,41.8692067487178,32.1288127191927,51.6096007782428
MAC,Surveillance,Surveillance,2015,0.0203382558054284,0.0150835527788222,0.026354536630856,0.00287525098266167,0.0911741494383911,0.0631533986936946,0.123636982414676,0.0154294856431075,10.9646571822379,7.39043941865232,14.5388749458235
MAC,Surveillance,Surveillance,2016,0.0201803667819202,0.0146249386135004,0.0265437264730765,0.0030405071070347,0.088442974582864,0.0587646499087461,0.123874073931683,0.0166095469446267,10.5233945746698,6.93227646723453,14.114512682105
MAC,Surveillance,Surveillance,2017,0.0200342220224408,0.0140768190576766,0.0270002277976192,0.00329678794386291,0.0858590739560796,0.0541648396662475,0.124859031382124,0.0180342325805806,11.0566608050473,7.02620695469871,15.0871146553959
MAC,Surveillance,Surveillance,2018,0.0198995870303942,0.0133095340663436,0.02773017031137,0.00367873373597613,0.0834157649674624,0.0500852546301781,0.126245734053823,0.0194286937305216,9.47276918698524,5.68968159324523,13.2558567807252
MAC,Surveillance,Surveillance,2019,0.0197762456453797,0.0126535558145863,0.0284110732685821,0.00401977486071322,0.081106551174787,0.0456595633640479,0.127421146628944,0.0208575467512491,10.4475079508497,5.93808552836517,14.9569303733342
MAC,Surveillance,Surveillance,2020,0.0196639995300587,0.0121443267732631,0.0291271469656757,0.00433235208990116,0.0789251455860338,0.0420736079695785,0.128698407083161,0.0220981630391792,10.3853703108873,5.58723622470155,15.183504397073
MAC,Surveillance,Surveillance,2021,0.0195626676661827,0.0116598719293094,0.0302458666213655,0.00474132517654491,0.0768654872178098,0.0388228693982848,0.130202496729985,0.0233111294213521,9.61775325244535,4.79175507530637,14.4437514295843
MAR,Model,Surveillance,2015,0.0109883569872773,0.005650137341674,0.0200947965539061,0.00368486204393677,0.121923807024242,0.109686461035534,0.136071245058724,0.00673081225081373,576.295547346692,253.935903269883,898.655191423501
MAR,Model,Surveillance,2016,0.0114858248567767,0.00554185359744374,0.0217364187826152,0.00413126662887028,0.120803383838368,0.110476140825837,0.132120014542096,0.00552139635618866,613.513350567208,243.901643489673,983.125057644742
MAR,Model,Surveillance,2017,0.0120228859290878,0.00545074284468503,0.0235692754321371,0.00462207463965613,0.119712923371648,0.110567488268861,0.12928167482858,0.00477402718360176,622.459887441843,220.846264096124,1024.07351078756
MAR,Model,Surveillance,2018,0.0126027503445358,0.00534084574570561,0.0256707876012163,0.00518620965701804,0.118652068147831,0.109745597299918,0.127670564531804,0.00457269572242001,647.200370442538,198.300642642421,1096.10009824265
MAR,Model,Surveillance,2019,0.0132289036643568,0.00517594240466031,0.0282197659778577,0.00587852642173404,0.117620451893778,0.107763649168326,0.127585625499941,0.00505662661520789,667.313529904687,165.458125583556,1169.16893422582
MAR,Model,Surveillance,2020,0.0139051229881626,0.00502690310730543,0.0305172995998869,0.00650265216647487,0.116617700758066,0.105952591568031,0.128844796652651,0.00583984823587234,693.530243316856,139.587066134494,1247.47342049922
MAR,Model,Surveillance,2021,0.0146354916856844,0.00494350599992471,0.0340085532274539,0.00741455286416562,0.115643434464295,0.102783276942366,0.130109195940408,0.00697089770358199,720.792294878116,93.656825288448,1347.92776446778
MCO,Model,Model,2015,0.0261707155775826,0.00231802451743092,0.114497516996349,0.0286172174691118,0.25237142734754,0.0167089630687734,0.781048132817199,0.19498448207868,0,0,0
MCO,Model,Model,2016,0.0250955580077508,0.00238471439239538,0.106841547785463,0.0266471513757826,0.246299721466286,0.0186126551139531,0.763703305819312,0.190074145588102,0.467941116651651,0,1.28175685901708
MCO,Model,Model,2017,0.0241208115149155,0.00245128835969057,0.102148274453363,0.0254329046157328,0.240741300537616,0.0204363349472207,0.740268474335354,0.183630647803095,0,0,0
MCO,Model,Model,2018,0.0232396181536199,0.00224754858904094,0.0955678295375721,0.0238061941195233,0.23576918577764,0.0191675117029454,0.721118632412131,0.179069163446221,0.223737061708631,0,0.609389025070969
MCO,Model,Model,2019,0.0224455958299326,0.00227008632573352,0.0922723163969174,0.0229597525691796,0.231443489962119,0.0182343715541191,0.692997834490234,0.172133536463295,0,0,0
MCO,Model,Model,2020,0.021732857464113,0.00220863725227595,0.0870225490355742,0.0216362019855353,0.227806506802362,0.0191414721603763,0.683293536100562,0.169426546923517,0,0,0
MCO,Model,Model,2021,0.0210960175518251,0.00213174988254692,0.0808688478697477,0.02008599438449,0.224880286424125,0.0189453134565924,0.692717924711806,0.17188076817735,0,0,0
MDA,Surveillance,Surveillance,2015,0.278559930823681,0.270361152199603,0.28636715510331,0.00408316400604785,0.581429841080806,0.568110179837763,0.594453071866947,0.00672012551764906,1217.60607559311,963.043181602829,1472.16896958339
MDA,Surveillance,Surveillance,2016,0.282911638874325,0.274321165304763,0.291137935928507,0.00428999250605737,0.578582842050528,0.563806970573335,0.592776531601573,0.00739019413985674,1200.99490956766,952.214696736259,1449.77512239907
MDA,Surveillance,Surveillance,2017,0.28730641272836,0.277745433927163,0.296531348544315,0.00479232515743681,0.575730037378405,0.559424196971005,0.59185739028689,0.00827377380507276,1128.35296172565,906.038637979171,1350.66728547213
