"","iso3","g.whoregion","year","country","inc.num","inc.num.lo","inc.num.hi","inc.num.f","inc.num.f.lo","inc.num.f.hi","inc.num.m","inc.num.m.lo","inc.num.m.hi","inc.num.15plus","inc.num.15plus.lo","inc.num.15plus.hi","inc.num.15plus.f","inc.num.15plus.f.lo","inc.num.15plus.f.hi","inc.num.15plus.m","inc.num.15plus.m.lo","inc.num.15plus.m.hi","inc.num.014","inc.num.014.lo","inc.num.014.hi","inc.num.014.f","inc.num.014.f.lo","inc.num.014.f.hi","inc.num.014.m","inc.num.014.m.lo","inc.num.014.m.hi","e.pop.m014","e.pop.f014","e.pop.014","e.pop.m15plus","e.pop.f15plus","e.pop.15plus","e.pop.f","e.pop.m","e.pop.num"
"102","KIR","WPR",2020,"Kiribati",497.324194962029,380.035827819582,630.072821848394,244.140968435905,157.361182677227,330.920754194583,253.183226526124,163.189374628236,343.177078424012,400.442858281115,278.93003319012,521.955683372109,191.179171050339,109.2356206184,273.122721482277,209.263687230776,119.568719866087,298.958654595466,96.8813366809148,67.4830725459967,126.279600815833,52.9617973855668,30.2612192253676,75.662375545766,43.9195392953481,25.0946696015243,62.7444089891718,22.08,20.821,42.901,36.664,39.881,76.545,60.702,58.744,119.446
"103","KNA","AMR",2020,"Saint Kitts and Nevis",2.3,1.9679365340546,2.65756970131956,0,0,0,2.3,1.95518341636752,2.64481658363248,2.3,1.95518341636752,2.64481658363248,0,0,0,2.3,1.95518341636752,2.64481658363248,0,0,0,0,0,0,0,0,0,6.498,6.237,12.735,19.766,20.693,40.459,26.93,26.264,53.192
"104","KOR","WPR",2020,"Republic of Korea",27041.1,23136.958099224,31244.9744439573,11007.8318846937,8713.24873199878,13302.4150373886,16033.2681153063,12691.1325080958,19375.4037225169,27041.1,22987.0918276333,31095.1081723667,11007.8318846937,8713.24873199878,13302.4150373886,16033.2681153063,12691.1325080958,19375.4037225169,NA,NA,NA,NA,NA,NA,NA,NA,NA,3307.895,3122.7,6430.595,22357.959,22480.629,44838.588,25603.329,25665.854,51269.183
"105","KWT","EMR",2020,"Kuwait",794.65,679.921450881488,918.189703220666,294.4,233.97597150004,354.82402849996,500.25,397.576357822333,602.923642177667,779.7,660.58776725884,898.812232741159,287.5,227.422390848522,347.577609151478,492.2,389.34713313267,595.05286686733,14.95,12.6661371303318,17.2338628696683,6.9,5.45813738036453,8.34186261963547,8.05,6.36782694375862,9.73217305624139,491.765,424.791,916.556,2122.681,1231.326,3354.007,1656.117,2614.446,4270.563
"106","LAO","WPR",2020,"Lao People's Democratic Republic",10858.0222063263,7016.25164665813,15523.7396879467,3871.78406497828,1809.83398391213,5933.73414604444,6986.238141348,3265.66022167499,10706.816061021,10858.0222063263,6604.278185682,15111.7662269706,3871.78406497828,1809.83398391213,5933.73414604444,6986.238141348,3265.66022167499,10706.816061021,NA,NA,NA,NA,NA,NA,NA,NA,NA,1183.533,1140.808,2324.341,2468.261,2482.954,4951.215,3623.762,3651.794,7275.556
"107","LBN","EMR",2020,"Lebanon",866.706643047422,741.575109985551,1001.44886525243,513.701505757591,406.61204990153,620.790961613651,353.005137289832,279.415459932334,426.594814647329,810.067759079278,680.447327977617,939.688190180939,487.357838795663,379.27375806285,595.441919528476,322.709920283615,251.140731690266,394.279108876964,56.6388839681446,47.5759920374594,65.7017758988299,26.3436669619277,20.5012842196135,32.1860497042419,30.2952170062169,23.5764768525555,37.0139571598782,889.443,821.61,1711.053,2546.303,2568.086,5114.389,3389.696,3435.746,6825.442
"108","LBR","AFR",2020,"Liberia",15592.2821540377,10074.5546194446,22291.4071078808,6210.83597091433,2838.84402787693,9582.82791395173,9381.44618312341,4288.06405362014,14474.8283126267,15592.2821540377,9483.85590981964,21700.7083982558,6210.83597091433,2838.84402787693,9582.82791395173,9381.44618312341,4288.06405362014,14474.8283126267,NA,NA,NA,NA,NA,NA,NA,NA,NA,1041.281,1000.615,2041.896,1501.258,1514.523,3015.781,2515.138,2542.539,5057.677
"109","LBY","EMR",2020,"Libya",4037.65735611396,2488.31073380623,5955.67910449843,1599.47887898886,648.521159643178,2550.43659833453,2438.1784771251,988.57843899871,3887.7785152515,4037.65735611396,2303.97317076786,5771.34154146006,1599.47887898886,648.521159643178,2550.43659833453,2438.1784771251,988.57843899871,3887.7785152515,NA,NA,NA,NA,NA,NA,NA,NA,NA,979.938,929.232,1909.17,2488.799,2473.318,4962.117,3402.55,3468.737,6871.287
"110","LCA","AMR",2020,"Saint Lucia",4.03329938476993,3.44029471819079,4.67276055564378,1.00832484619248,0.813454886957568,1.2031948054274,3.02497453857745,2.4403646608727,3.60958441628219,4.03329938476993,3.41706646604344,4.64953230349643,1.00832484619248,0.813454886957568,1.2031948054274,3.02497453857745,2.4403646608727,3.60958441628219,0,0,0,0,0,0,0,0,0,16.694,16.27,32.964,73.728,76.937,150.665,93.207,90.422,183.629
"111","LKA","SEA",2020,"Sri Lanka",13522.0952162568,9951.75739779823,17630.8796749949,4242.56732216943,2646.07747760072,5839.05716673814,9279.52789408735,5787.61582285426,12771.4399653204,13522.0952162568,9682.53407765846,17361.6563548551,4242.56732216943,2646.07747760072,5839.05716673814,9279.52789408735,5787.61582285426,12771.4399653204,NA,NA,NA,NA,NA,NA,NA,NA,NA,2564.949,2506.747,5071.696,7702.402,8639.152,16341.554,11145.899,10267.351,21413.25
"112","LSO","AFR",2020,"Lesotho",13654.6290856019,8466.08662565403,20053.9428721242,4201.62397203538,1848.35202335918,6554.89592071157,9453.00511356649,4158.50662619415,14747.5036009388,13654.6290856019,7860.7009623668,19448.5572088369,4201.62397203538,1848.35202335918,6554.89592071157,9453.00511356649,4158.50662619415,14747.5036009388,NA,NA,NA,NA,NA,NA,NA,NA,NA,345.65,344.969,690.619,711.3,740.333,1451.633,1085.302,1056.95,2142.252
"113","LTU","EUR",2020,"Lithuania",791.2,676.969095585438,914.202893133141,190.9,154.952799425102,226.847200574898,600.3,487.261212650019,713.338787349981,776.25,657.655093742979,894.844906257021,182.85,147.925230577829,217.774769422171,593.4,480.059238856351,706.740761143649,14.95,12.6659499535685,17.2340500464315,8.05,6.51243153487298,9.58756846512702,6.9,5.58208417274827,8.21791582725173,216.411,204.944,421.355,1043.576,1257.36,2300.936,1462.304,1259.987,2722.291
"114","LUX","EUR",2020,"Luxembourg",36.8,31.4869814115573,42.5211120527731,2.3,1.93301027387814,2.66698972612186,34.5,28.9951541081721,40.0048458918279,36.8,31.2829346793921,42.3170653206079,2.3,1.93301027387814,2.66698972612186,34.5,28.9951541081721,40.0048458918279,0,0,0,0,0,0,0,0,0,49.797,47.59,97.387,266.79,261.799,528.589,309.389,316.587,625.976
"115","LVA","EUR",2020,"Latvia",432.313136332201,369.897305409813,499.522290685533,131.365870156194,105.437272847504,157.294467464883,300.947266176007,241.54720688701,360.347325465005,424.351568443947,359.550479870842,489.152657017052,126.588929423241,101.235366595956,151.942492250526,297.762639020706,238.125956647092,357.39932139432,7.96156788825417,6.74578761483756,9.17734816167077,4.7769407329525,3.82020251305495,5.73367895285005,3.18462715530167,2.54680167536997,3.82245263523336,160.729,149.212,309.941,708.607,867.654,1576.261,1016.866,869.336,1886.202
"116","MAC","WPR",2020,"China, Macao SAR",417.45,357.179109375986,482.347513879816,149.5,119.006896570511,179.993103429489,267.95,213.296976160993,322.603023839007,414,351.417970697489,476.582029302511,146.05,116.099860663642,176.000139336358,267.95,213.002106571879,322.89789342812,3.45,2.92848308914575,3.97151691085426,3.45,2.74251639362935,4.15748360637065,0,0,0,47.883,45.326,93.209,264.217,291.916,556.133,337.242,312.1,649.342
"117","MAR","EMR",2020,"Morocco",35340.9274979085,30144.6621775509,40943.8796377342,14118.3984759254,11127.6288176911,17109.1681341598,21222.5290219831,16726.8565150641,25718.201528902,35340.9274979085,29941.3187678169,40740.5362280001,14118.3984759254,11127.6288176911,17109.1681341598,21222.5290219831,16726.8565150641,25718.201528902,NA,NA,NA,NA,NA,NA,NA,NA,NA,5070.054,4810.164,9880.218,13246.833,13783.507,27030.34,18593.671,18316.887,36910.558
"118","MCO","EUR",2020,"Monaco",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.143,2.975,6.118,16.139,16.987,33.126,19.962,19.282,39.244
"119","MDA","EUR",2020,"Republic of Moldova",2934.94639101001,2503.41769517577,3400.25680236493,843.421249570704,675.715531787662,1011.12696735375,2091.52514143931,1675.64668771895,2507.40359515967,2934.94639101001,2486.52683741543,3383.36594460459,843.421249570704,675.715531787662,1011.12696735375,2091.52514143931,1675.64668771895,2507.40359515967,NA,NA,NA,NA,NA,NA,NA,NA,NA,329.656,311.272,640.928,1602.297,1790.738,3393.035,2102.01,1931.953,4033.963
"120","MDG","AFR",2020,"Madagascar",64540.7260098663,41703.0795410435,92272.0317381832,26195.726053678,11932.9480854672,40458.5040218889,38344.9999561883,17467.3109986272,59222.6889137494,64540.7260098663,39256.2499112965,89825.2021084362,26195.726053678,11932.9480854672,40458.5040218889,38344.9999561883,17467.3109986272,59222.6889137494,NA,NA,NA,NA,NA,NA,NA,NA,NA,5599.795,5493.932,11093.727,8214.824,8382.468,16597.292,13876.4,13814.619,27691.019
"121","MDV","SEA",2020,"Maldives",198.424352255571,151.639648688567,251.400607334922,64.9051619527568,43.0977801773457,86.7125437281679,133.519190302814,88.6582906505397,178.380089955088,192.86105265962,143.001313182291,242.720792136949,61.1962955554564,40.1809142405176,82.2116768703952,131.664757104164,86.4498457902044,176.879668418123,5.56329959595058,4.1250378802584,7.00156131164276,3.70886639730039,2.43520692366773,4.98252587093304,1.85443319865019,1.21760346183387,2.49126293546652,54.665,51.281,105.946,288.263,146.333,434.596,197.614,342.928,540.542
"122","MEX","AMR",2020,"Mexico",30239.0601228132,23109.3233344774,38312.4867659574,11541.2805757597,7548.54374425531,15534.0174072641,18697.7795470535,12229.2327878949,25166.326306212,30239.0601228132,22637.4784070732,37840.6418385532,11541.2805757597,7548.54374425531,15534.0174072641,18697.7795470535,12229.2327878949,25166.326306212,NA,NA,NA,NA,NA,NA,NA,NA,NA,17029.309,16280.814,33310.123,46042.177,49580.453,95622.63,65861.267,63071.486,128932.753
"123","MHL","WPR",2020,"Marshall Islands",285.695046860914,218.750731615066,361.392003099692,151.593290171097,98.1743791654762,205.012201176718,134.101756689817,86.8465661848444,181.356947194789,180.745845973231,119.068548518075,242.423143428388,95.2316822869714,49.3557397048861,141.107624869057,85.51416368626,44.3194397349997,126.70888763752,104.949200887683,69.136576558882,140.761825216483,56.3616078841259,29.2105398253407,83.5126759429111,48.5875930035568,25.1814998494317,71.993686157682,8.943,8.428,17.371,20.958,20.866,41.824,29.294,29.901,59.194
"124","MKD","EUR",2020,"North Macedonia",242.679301074781,185.461040961595,307.471887550704,81.4587863747517,53.9473101974017,108.970262552102,161.220514700029,106.770718099024,215.670311301035,225.708720580041,164.875008454968,286.542432705114,71.2764380779077,45.7775315376523,96.7753446181631,154.432282502133,99.1846516649134,209.679913339353,16.9705804947399,12.3966171770652,21.5445438124146,10.182348296844,6.53964736252176,13.8250492311662,6.78823219789597,4.35976490834784,9.2166994874441,175.603,164.2,339.803,866.528,877.049,1743.577,1041.249,1042.131,2083.38
"125","MLI","AFR",2020,"Mali",10359.4134661547,6785.09921636143,14677.500535857,3870.23298897237,1848.87503754608,5891.59094039866,6489.18047718229,3099.99006069641,9878.37089366816,10359.4134661547,6413.21280640686,14305.6141259025,3870.23298897237,1848.87503754608,5891.59094039866,6489.18047718229,3099.99006069641,9878.37089366816,NA,NA,NA,NA,NA,NA,NA,NA,NA,4839.978,4679.393,9519.371,5305.196,5426.267,10731.463,10105.66,10145.174,20250.834
"126","MLT","EUR",2020,"Malta",161,137.75527394425,186.029592481989,29.7230769230769,24.3929729756719,35.053180870482,131.276923076923,107.735630642551,154.818215511295,152.330769230769,128.232603139832,176.428935321706,27.2461538461538,22.115968971196,32.3763387211117,125.084615384615,101.532403004127,148.636827765104,8.66923076923077,7.29779042259208,10.0406711158695,2.47692307692308,2.01054263374509,2.94330352010107,6.19230769230769,5.02635658436272,7.35825880025266,32.801,30.666,63.467,188.619,189.453,378.072,220.119,221.42,441.539
"127","MMR","SEA",2020,"Myanmar",209909.978959864,151482.718404826,277677.463191911,77370.8217039588,45560.611063199,109181.032344718,132539.157255906,78047.0578105742,187031.256701237,183083.494803254,120652.752813073,245514.236793434,64457.548598775,34625.8604546632,94289.2367428869,118625.946204479,63724.5062660779,173527.386142879,26826.4841566108,17678.7599847251,35974.2083284965,12913.2731051837,6936.86313353755,18889.6830768299,13913.211051427,7474.01840150257,20352.4037013515,6980.923,6885.738,13866.661,19239.267,21303.866,40543.133,28189.604,26220.19,54409.794
"128","MNE","EUR",2020,"Montenegro",97.4987592525574,83.1637169732831,112.95666689172,26.8121587944533,21.5290608766959,32.0952567122107,70.6866004581041,56.7584332203801,84.6147676958281,97.4987592525574,82.602284293339,112.395234211776,26.8121587944533,21.5290608766959,32.0952567122107,70.6866004581041,56.7584332203801,84.6147676958281,0,0,0,0,0,0,0,0,0,59.025,54.307,113.332,251.538,263.192,514.73,317.499,310.563,628.062
"129","MNG","WPR",2020,"Mongolia",14035.4970976164,7216.38080446492,23072.9228047073,4283.14420328151,1095.0449804545,7471.24342610852,9752.35289433494,2493.32373081918,17011.3820578507,14035.4970976164,6107.22609749527,21963.7680977376,4283.14420328151,1095.0449804545,7471.24342610852,9752.35289433494,2493.32373081918,17011.3820578507,NA,NA,NA,NA,NA,NA,NA,NA,NA,515.849,503.467,1019.316,1099.19,1159.786,2258.976,1663.253,1615.039,3278.292
"130","MNP","WPR",2020,"Northern Mariana Islands",47.15,40.3424984513913,54.4799761346833,16.1,12.8461381801406,19.3538618198594,31.05,24.7746950616997,37.3253049383003,46,38.9334691043213,53.0665308956787,16.1,12.7506321249084,19.4493678750916,29.9,23.6797453748299,36.1202546251701,1.15,0.973336727608032,1.32666327239197,0,0,0,1.15,0.910759437493457,1.38924056250654,8.695,8.195,16.89,20.378,20.288,40.666,28.483,29.073,57.557
"131","MOZ","AFR",2020,"Mozambique",112828.168460673,69542.8833037239,166373.163061972,49551.090524677,19701.2711077452,79400.9099416088,63277.0779359962,25158.6565325367,101395.499339456,112828.168460673,64413.028581549,161243.308339797,49551.090524677,19701.2711077452,79400.9099416088,63277.0779359962,25158.6565325367,101395.499339456,NA,NA,NA,NA,NA,NA,NA,NA,NA,6905.072,6866.946,13772.018,8283.163,9200.254,17483.417,16067.2,15188.235,31255.435
"132","MRT","AFR",2020,"Mauritania",3958.13695307505,2557.76497455726,5659.05104541929,1518.93396185098,699.256564363082,2338.61135933887,2439.20299122407,1122.91169087365,3755.49429157449,3958.13695307505,2407.49391764403,5508.77998850606,1518.93396185098,699.256564363082,2338.61135933887,2439.20299122407,1122.91169087365,3755.49429157449,NA,NA,NA,NA,NA,NA,NA,NA,NA,937.521,907.701,1845.222,1397.46,1406.978,2804.438,2314.679,2334.981,4649.66
"133","MSR","AMR",2020,"Montserrat",2.91252469802048e-07,1.88217428554121e-07,4.16420319986587e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.611,0.586,1.197,1.858,1.946,3.804,2.532,2.469,4.999
"134","MUS","AFR",2020,"Mauritius",154.544110352305,118.106112019675,195.805601022089,47.4343309002125,31.7030531094881,63.1656086909369,107.109779452093,71.5875392794893,142.632019624696,149.95369123293,111.122137180943,188.785245284917,45.904191193754,30.229964387624,61.5784179998841,104.049500039176,68.5212526119478,139.577747466404,4.5904191193754,3.40169807696763,5.77914016178317,1.53013970645847,1.00766547958747,2.05261393332947,3.06027941291694,2.01533095917493,4.10522786665894,108.784,104.678,213.462,518.696,539.609,1058.305,644.287,627.48,1271.767
"135","MWI","AFR",2020,"Malawi",26486.4357391759,14179.0599537464,42568.7594461013,11291.7816904189,2824.96275796022,19758.6006228776,15194.654048757,3801.37811593093,26587.9299815831,26486.4357391759,12291.5859929984,40681.2854853534,11291.7816904189,2824.96275796022,19758.6006228776,15194.654048757,3801.37811593093,26587.9299815831,NA,NA,NA,NA,NA,NA,NA,NA,NA,4145.263,4079.098,8224.361,5288.774,5616.82,10905.594,9695.918,9434.037,19129.955
"136","MYS","WPR",2020,"Malaysia",29308.9115581101,24999.5573574092,33955.5564030829,11235.5747636689,8871.36493124153,13599.7845960963,18073.3367944412,14270.3127878405,21876.3608010418,29308.9115581101,24830.9120352732,33786.9110809469,11235.5747636689,8871.36493124153,13599.7845960963,18073.3367944412,14270.3127878405,21876.3608010418,NA,NA,NA,NA,NA,NA,NA,NA,NA,3906.118,3683.097,7589.215,12724.695,12052.088,24776.783,15735.185,16630.813,32365.998
"137","NAM","AFR",2020,"Namibia",11462.1676410351,8191.83597576609,15270.4164173722,4257.72483201386,2457.01046627673,6058.43919775098,7204.44280902122,4157.47660636978,10251.4090116727,11462.1676410351,7922.87742023201,15001.4578618381,4257.72483201386,2457.01046627673,6058.43919775098,7204.44280902122,4157.47660636978,10251.4090116727,NA,NA,NA,NA,NA,NA,NA,NA,NA,468.02,468.084,936.104,763.663,841.149,1604.812,1309.233,1231.683,2540.916
"138","NCL","WPR",2020,"New Caledonia",29.4071932078892,25.1615077133645,33.9789753415628,12.7857361773431,10.097683729165,15.4737886255213,16.6214570305461,13.1269888479145,20.1159252131777,29.4071932078892,24.9984593937901,33.8159270219883,12.7857361773431,10.097683729165,15.4737886255213,16.6214570305461,13.1269888479145,20.1159252131777,0,0,0,0,0,0,0,0,0,32.246,30.875,63.121,111.252,111.118,222.37,141.993,143.498,285.491
"139","NER","AFR",2020,"Niger",19740.6912831098,12756.5440686676,28223.8042186988,7154.65593935473,3332.75685118272,10976.5550275267,12586.0353437551,5862.78304319283,19309.2876443174,19740.6912831098,12007.0612080942,27474.3213581255,7154.65593935473,3332.75685118272,10976.5550275267,12586.0353437551,5862.78304319283,19309.2876443174,NA,NA,NA,NA,NA,NA,NA,NA,NA,6118.475,5905.441,12023.916,6051.69,6131.03,12182.72,12036.471,12170.165,24206.636
"140","NGA","AFR",2020,"Nigeria",451539.700757844,294195.824462482,641964.952733833,163666.079484178,77725.1727665346,249606.986201822,287873.621273666,136711.449427654,439035.793119678,451539.700757844,277655.136622168,625424.26489352,163666.079484178,77725.1727665346,249606.986201822,287873.621273666,136711.449427654,439035.793119678,NA,NA,NA,NA,NA,NA,NA,NA,NA,45824.482,43820.702,89645.184,58645.155,57849.248,116494.403,101669.95,104469.637,206139.587
