Region,ISO3,Scenario,xx,xx,Jan 2019,Feb 2019,Mar 2019,Apr 2019,May 2019,Jun 2019,Jul 2019,Aug 2019,Sep 2019,Oct 2019,Nov 2019,Dec 2019,Jan 2020,Feb 2020,Mar 2020,Apr 2020,May 2020,Jun 2020,Jul 2020,Aug 2020,Sep 2020,Oct 2020,Nov 2020,Dec 2020,Jan 2021,Feb 2021,Mar 2021,Apr 2021,May 2021,Jun 2021,Jul 2021,Aug 2021,Sep 2021,Oct 2021,Nov 2021,Dec 2021,Jan 2022,Feb 2022,Mar 2022,Apr 2022,May 2022,Jun 2022,Jul 2022,Aug 2022,Sep 2022,Oct 2022,Nov 2022,Dec 2022,Jan 2023,Feb 2023,Mar 2023,Apr 2023,May 2023,Jun 2023,Jul 2023,Aug 2023,Sep 2023,Oct 2023,Nov 2023,Dec 2023,Jan 2024,Feb 2024,Mar 2024,Apr 2024,May 2024,Jun 2024,Jul 2024,Aug 2024,Sep 2024,Oct 2024,Nov 2024,Dec 2024
xx,xx,xx,xx,hi,3.3604,3.3581,3.3559,3.3536,3.3515,3.3494,3.3475,3.3468,3.3461,3.3454,3.3448,3.3441,3.3435,3.3428,3.3422,3.3415,3.3409,3.3402,3.3396,3.339,3.3384,3.3377,3.3371,3.3365,3.3359,3.3353,3.3347,3.3341,3.3335,3.3329,3.3323,3.3317,3.3311,3.3305,3.3302,3.3303,3.3303,3.3304,3.3305,3.3305,3.3306,3.3306,3.3307,3.3299,3.3286,3.3273,3.3259,3.3246,3.3233,3.3221,3.3208,3.3195,3.3182,3.317,3.3157,3.3145,3.3133,3.312,3.3108,3.3096,3.3084,3.3072,3.306,3.3048,3.3036,3.3024,3.3012,3.3001,3.2989,3.2977,3.2964,3.2952
xx,xx,With COVID,xx,lo,2.5123,2.5094,2.5067,2.5045,2.5031,2.5017,2.5003,2.499,2.4976,2.4963,2.4949,2.4936,2.4923,2.491,2.4897,2.488,2.4637,2.4205,2.3834,2.4005,2.4188,2.4361,2.4544,2.473,2.4855,2.4979,2.5104,2.5228,2.5356,2.5491,2.5633,2.5772,2.5902,2.5998,2.6055,2.6116,2.6271,2.6555,2.6784,2.6968,2.7094,2.7107,2.7087,2.7071,2.7033,2.6977,2.6908,2.6821,2.6712,2.6603,2.6468,2.633,2.624,2.6151,2.6064,2.5978,2.5896,2.5817,2.5739,2.5664,2.5592,2.5523,2.5464,2.5406,2.5337,2.526,2.5185,2.5112,2.5043,2.4975,2.4909,2.4859
xx,xx,xx,xx,md,2.8878,2.8842,2.8807,2.8782,2.8744,2.8708,2.8688,2.8667,2.8647,2.8629,2.8616,2.8604,2.8593,2.8581,2.8562,2.8546,2.8224,2.7754,2.7553,2.7671,2.7959,2.8272,2.8489,2.8748,2.8968,2.9204,2.9535,2.9754,3.0048,3.0282,3.0558,3.0861,3.1124,3.1374,3.1617,3.1796,3.2109,3.2351,3.264,3.2902,3.3076,3.3166,3.3179,3.3147,3.3043,3.2954,3.2861,3.2758,3.2642,3.2533,3.2409,3.2299,3.2162,3.202,3.1881,3.1747,3.1618,3.1493,3.1373,3.1258,3.1152,3.1056,3.0964,3.0877,3.0795,3.0716,3.0641,3.0569,3.05,3.0433,3.035,3.026
xx,xx,xx,xx,hi,3.3604,3.3581,3.3559,3.3536,3.3515,3.3494,3.3475,3.3468,3.3461,3.3454,3.3448,3.3441,3.3435,3.3428,3.3422,3.3418,3.3065,3.2623,3.2339,3.256,3.3013,3.3495,3.3944,3.4343,3.4682,3.5013,3.5271,3.5524,3.5784,3.6058,3.6405,3.6829,3.7211,3.7534,3.7928,3.8364,3.8847,3.9471,4.0103,4.0726,4.1199,4.1434,4.1496,4.1442,4.131,4.1138,4.1002,4.0879,4.0695,4.0436,4.0226,4.0062,3.9892,3.9724,3.9588,3.9457,3.9327,3.913,3.8925,3.8726,3.8534,3.8347,3.8166,3.7991,3.7821,3.7656,3.7497,3.7342,3.7192,3.7046,3.6905,3.6771
xx,VEN,Baseline,xx,lo,2.92,2.9175,2.9149,2.9124,2.9099,2.9074,2.9049,2.9025,2.9001,2.8977,2.895,2.8919,2.8874,2.8829,2.8785,2.8742,2.87,2.8658,2.8616,2.8575,2.8535,2.8495,2.8455,2.8416,2.8378,2.834,2.8303,2.8266,2.8229,2.8193,2.8157,2.8122,2.8087,2.8052,2.8018,2.7984,2.7951,2.7918,2.7885,2.7853,2.782,2.7789,2.7761,2.7739,2.7718,2.7696,2.7675,2.7654,2.7633,2.7612,2.7591,2.7571,2.755,2.753,2.7509,2.7489,2.7469,2.7449,2.7429,2.7409,2.7389,2.7369,2.7349,2.733,2.731,2.7291,2.7271,2.7252,2.7233,2.7213,2.7194,2.7175
xx,xx,xx,xx,md,3.7462,3.7439,3.7417,3.7395,3.7373,3.7352,3.7345,3.7345,3.7346,3.7334,3.7316,3.7291,3.7267,3.7242,3.7208,3.7173,3.7138,3.7125,3.7114,3.7099,3.7061,3.7025,3.7006,3.6987,3.6968,3.6949,3.693,3.6911,3.6878,3.6852,3.6833,3.6784,3.6734,3.6685,3.6641,3.6602,3.6564,3.6545,3.6543,3.6514,3.6481,3.6448,3.6415,3.6383,3.6351,3.6329,3.6311,3.6293,3.6275,3.6257,3.6239,3.6221,3.6203,3.6185,3.6168,3.615,3.6132,3.6114,3.6097,3.6079,3.6061,3.6044,3.6026,3.6009,3.5991,3.5974,3.5956,3.5939,3.5921,3.5904,3.5887,3.5869
xx,xx,xx,xx,hi,4.851,4.8478,4.8446,4.8414,4.8383,4.8352,4.8321,4.8291,4.8261,4.8231,4.8202,4.8172,4.8143,4.8115,4.8086,4.8058,4.803,4.8003,4.7975,4.7948,4.7921,4.7894,4.7868,4.7841,4.7815,4.7789,4.776,4.7726,4.7691,4.7657,4.7623,4.7589,4.7555,4.7521,4.7488,4.7455,4.7421,4.7388,4.7355,4.7322,4.729,4.7257,4.7225,4.7192,4.716,4.7128,4.7095,4.7063,4.7031,4.7,4.6968,4.6936,4.6905,4.6873,4.6842,4.681,4.6779,4.6748,4.6716,4.6685,4.6654,4.6623,4.6592,4.656,4.6529,4.6497,4.6465,4.6434,4.6402,4.637,4.6339,4.6307
xx,xx,With COVID,xx,lo,2.92,2.9175,2.9149,2.9124,2.9099,2.9074,2.9049,2.9025,2.9001,2.8977,2.895,2.8919,2.8874,2.8829,2.8785,2.8744,2.8514,2.8109,2.7793,2.7848,2.7968,2.8093,2.8218,2.8342,2.8463,2.8584,2.8708,2.8833,2.8964,2.9102,2.9261,2.9497,2.9716,2.9926,3.0141,3.0372,3.0618,3.0871,3.1013,3.1129,3.1219,3.1267,3.128,3.1266,3.1235,3.1187,3.1127,3.1057,3.098,3.0898,3.0813,3.0725,3.0636,3.0547,3.0432,3.0307,3.0184,3.0066,2.9951,2.984,2.9733,2.9631,2.9535,2.9441,2.9351,2.9264,2.918,2.9098,2.902,2.8944,2.8871,2.88
xx,xx,xx,xx,md,3.7462,3.744,3.7417,3.7395,3.7373,3.7352,3.7345,3.7345,3.7346,3.7334,3.7316,3.7291,3.7267,3.7242,3.7208,3.7177,3.6905,3.6404,3.5972,3.6153,3.6608,3.6958,3.7229,3.7478,3.7707,3.7923,3.8113,3.8279,3.8603,3.8925,3.9375,3.9751,4.0138,4.041,4.0716,4.096,4.126,4.1568,4.1879,4.2166,4.2447,4.2644,4.2722,4.2765,4.2775,4.276,4.2684,4.2582,4.2453,4.2324,4.2185,4.2044,4.1898,4.1782,4.1598,4.1448,4.1298,4.1149,4.1002,4.0858,4.0716,4.0578,4.0442,4.031,4.0181,4.0049,3.9933,3.9814,3.9715,3.9634,3.9554,3.9474
xx,xx,xx,xx,hi,4.851,4.8478,4.8446,4.8414,4.8383,4.8352,4.8321,4.8291,4.8261,4.8231,4.8202,4.8172,4.8143,4.8115,4.8086,4.8063,4.7747,4.6957,4.6079,4.6564,4.7252,4.7841,4.8168,4.848,4.8759,4.8912,4.9064,4.9436,5.0007,5.052,5.1053,5.1557,5.1919,5.2243,5.2571,5.3084,5.3733,5.4486,5.5378,5.6268,5.6994,5.7446,5.7688,5.778,5.7765,5.7673,5.7527,5.7345,5.7128,5.6881,5.6626,5.6367,5.6108,5.5836,5.5566,5.53,5.5038,5.4781,5.453,5.4285,5.4045,5.3811,5.3582,5.3358,5.314,5.2927,5.2719,5.2526,5.235,5.2179,5.2011,5.1847
EUR,ALB,Baseline,xx,lo,1.1792,1.178,1.1769,1.1757,1.1746,1.1734,1.1723,1.1712,1.1701,1.169,1.168,1.1669,1.1659,1.1648,1.1637,1.1625,1.1614,1.1603,1.1592,1.1582,1.1571,1.1557,1.1543,1.1529,1.1515,1.1501,1.1488,1.1474,1.1461,1.1448,1.1436,1.1423,1.1411,1.1398,1.1386,1.1374,1.1362,1.135,1.1343,1.1335,1.1323,1.1311,1.1299,1.1288,1.1276,1.1265,1.1253,1.1242,1.1231,1.122,1.1208,1.1197,1.1186,1.1176,1.1165,1.1155,1.1145,1.1135,1.1126,1.1116,1.1106,1.1096,1.1087,1.1077,1.1068,1.1058,1.1049,1.1039,1.103,1.1021,1.1012,1.1003
xx,xx,xx,xx,md,1.3337,1.3317,1.3299,1.3268,1.3247,1.3242,1.324,1.3229,1.3211,1.3193,1.3176,1.3159,1.3142,1.3126,1.3112,1.31,1.3088,1.3072,1.3046,1.3031,1.3016,1.3001,1.2987,1.2972,1.296,1.2947,1.2931,1.2919,1.2907,1.2894,1.2882,1.287,1.2859,1.2847,1.2835,1.2824,1.2812,1.2801,1.279,1.2786,1.2775,1.2764,1.2752,1.2741,1.2729,1.2717,1.2704,1.2692,1.2682,1.2671,1.2661,1.265,1.264,1.263,1.262,1.261,1.26,1.259,1.258,1.257,1.256,1.255,1.254,1.2531,1.2521,1.2511,1.25,1.2492,1.2483,1.2473,1.2464,1.2455
xx,xx,xx,xx,hi,1.5372,1.5357,1.5342,1.5327,1.5312,1.5298,1.5283,1.5269,1.5255,1.5242,1.5228,1.5215,1.5202,1.5189,1.5176,1.5163,1.5151,1.5138,1.5126,1.5113,1.5099,1.5086,1.5073,1.5059,1.5046,1.5034,1.5021,1.5008,1.4996,1.4983,1.4971,1.4959,1.4947,1.4935,1.4924,1.4912,1.4901,1.4889,1.4878,1.4867,1.4856,1.4845,1.4834,1.4823,1.4813,1.4802,1.4792,1.4781,1.4771,1.4761,1.4751,1.4741,1.4731,1.4721,1.4711,1.4701,1.4691,1.4682,1.4672,1.4663,1.4653,1.4644,1.4634,1.4625,1.4616,1.4607,1.4597,1.4588,1.4579,1.457,1.4561,1.4552
xx,xx,With COVID,xx,lo,1.1792,1.178,1.1769,1.1757,1.1746,1.1734,1.1723,1.1712,1.1701,1.169,1.168,1.1669,1.1659,1.1648,1.1637,1.1627,1.1523,1.1324,1.1187,1.1266,1.1383,1.1478,1.1557,1.1645,1.1757,1.1905,1.2016,1.212,1.2226,1.2297,1.2368,1.2439,1.2513,1.2589,1.2669,1.2738,1.2805,1.2877,1.2951,1.3041,1.3115,1.3153,1.316,1.3145,1.3114,1.3071,1.3042,1.3018,1.2965,1.291,1.2853,1.2796,1.2738,1.2681,1.2624,1.2569,1.2514,1.2461,1.2409,1.2358,1.2309,1.2262,1.2215,1.2171,1.2127,1.2085,1.2045,1.2005,1.1967,1.1931,1.1895,1.1859
xx,xx,xx,xx,md,1.3337,1.3317,1.3299,1.3268,1.3247,1.3242,1.324,1.3229,1.3211,1.3193,1.3176,1.3159,1.3142,1.3126,1.3112,1.3102,1.3004,1.2809,1.2699,1.2726,1.281,1.2898,1.2997,1.3107,1.3225,1.3338,1.3472,1.3601,1.3723,1.3845,1.3966,1.4106,1.4242,1.4365,1.4522,1.4703,1.4904,1.5102,1.5307,1.5506,1.5645,1.5748,1.58,1.5815,1.5793,1.5748,1.5679,1.5605,1.5535,1.5455,1.5365,1.5244,1.5126,1.5031,1.4928,1.4837,1.4748,1.4674,1.4606,1.4527,1.4445,1.4364,1.429,1.4223,1.4158,1.4096,1.4036,1.3977,1.3918,1.3849,1.3782,1.3731
xx,xx,xx,xx,hi,1.5372,1.5357,1.5342,1.5327,1.5312,1.5298,1.5283,1.5269,1.5255,1.5242,1.5228,1.5215,1.5202,1.5189,1.5176,1.5165,1.4987,1.4709,1.4584,1.4634,1.4708,1.4803,1.4945,1.5099,1.5264,1.5437,1.5613,1.5894,1.6209,1.6459,1.6711,1.6981,1.7297,1.7669,1.8074,1.8526,1.9009,1.9452,1.9945,2.0459,2.0896,2.1168,2.1338,2.1443,2.1497,2.1512,2.1496,2.1437,2.1361,2.1274,2.1178,2.1078,2.0975,2.087,2.0764,2.0657,2.0549,2.0443,2.0337,2.0233,2.0131,2.0028,1.9927,1.9828,1.9727,1.9628,1.9531,1.9436,1.9344,1.9254,1.9166,1.908
xx,AND,Baseline,xx,lo,0.54167,0.54111,0.5401,0.53912,0.53815,0.5372,0.53626,0.53534,0.53444,0.53355,0.53269,0.53185,0.53103,0.53022,0.52942,0.52863,0.52785,0.52709,0.52633,0.52559,0.52485,0.52413,0.52342,0.52271,0.52202,0.52133,0.52066,0.51999,0.51933,0.51867,0.51803,0.51739,0.51676,0.51614,0.51561,0.51515,0.51469,0.51424,0.51378,0.51333,0.51289,0.51245,0.51201,0.51157,0.51114,0.51061,0.50982,0.50904,0.50827,0.50751,0.50676,0.50602,0.50529,0.50457,0.50386,0.50315,0.50246,0.5018,0.50115,0.50051,0.49987,0.49924,0.49862,0.498,0.49739,0.49679,0.49619,0.4956,0.49502,0.49444,0.49386,0.49329
xx,xx,xx,xx,md,0.62577,0.62468,0.62393,0.62395,0.62335,0.62253,0.62173,0.62093,0.62015,0.61938,0.61863,0.61742,0.61639,0.61638,0.6157,0.615,0.6143,0.61362,0.61359,0.61276,0.61167,0.61096,0.61032,0.61016,0.60976,0.60929,0.60883,0.60837,0.60791,0.60789,0.608,0.6074,0.60681,0.60622,0.60564,0.60507,0.6045,0.60395,0.60339,0.60284,0.6023,0.60176,0.60123,0.6007,0.60018,0.60019,0.60015,0.59954,0.59893,0.59832,0.59771,0.59711,0.59651,0.59591,0.59532,0.59479,0.59433,0.59387,0.59386,0.59381,0.5933,0.59279,0.59228,0.59178,0.59127,0.59078,0.59034,0.58985,0.58931,0.58881,0.58832,0.58784
xx,xx,xx,xx,hi,0.73561,0.73486,0.73411,0.73315,0.73212,0.7311,0.7301,0.72912,0.72814,0.72718,0.72624,0.72531,0.72439,0.72348,0.72258,0.7217,0.72082,0.71996,0.71911,0.71826,0.71743,0.71661,0.71579,0.71498,0.71419,0.71339,0.71261,0.71184,0.71107,0.71031,0.70956,0.70881,0.70807,0.70734,0.70661,0.70589,0.70517,0.70446,0.70376,0.70306,0.70236,0.70167,0.70099,0.70031,0.69963,0.69896,0.69829,0.69763,0.69697,0.69631,0.69566,0.69501,0.69436,0.69372,0.69308,0.69245,0.69182,0.69119,0.69056,0.69001,0.6897,0.68939,0.68908,0.68877,0.68846,0.68816,0.68785,0.68755,0.68725,0.68694,0.68664,0.68635
xx,xx,With COVID,xx,lo,0.54167,0.54111,0.5401,0.53912,0.53815,0.5372,0.53626,0.53534,0.53444,0.53355,0.53269,0.53185,0.53103,0.53022,0.52942,0.52866,0.52539,0.51947,0.51227,0.51589,0.51872,0.52168,0.52442,0.52759,0.53277,0.53827,0.54401,0.54844,0.55085,0.55336,0.55593,0.55985,0.56349,0.56662,0.57,0.5738,0.57783,0.58383,0.59005,0.5963,0.60128,0.60367,0.60484,0.60507,0.60455,0.60346,0.602,0.60023,0.5982,0.59598,0.59363,0.5912,0.58846,0.58554,0.58266,0.57985,0.57709,0.57483,0.57264,0.57048,0.56835,0.56626,0.56425,0.56228,0.55964,0.55664,0.55383,0.55191,0.55006,0.54828,0.54658,0.54493
xx,xx,xx,xx,md,0.62577,0.62468,0.62393,0.62395,0.62335,0.62253,0.62173,0.62093,0.62015,0.61938,0.61863,0.61742,0.61639,0.61638,0.6157,0.61503,0.6104,0.59876,0.59229,0.59523,0.59997,0.60374,0.60928,0.6149,0.62124,0.63009,0.63648,0.64368,0.64985,0.65947,0.66743,0.67272,0.67945,0.68403,0.69147,0.69998,0.70808,0.71578,0.72472,0.7347,0.74113,0.74523,0.74658,0.74691,0.74774,0.74552,0.74366,0.73902,0.73415,0.7303,0.72707,0.72279,0.71863,0.71442,0.71054,0.70652,0.70346,0.69836,0.69387,0.69027,0.68682,0.68351,0.68026,0.67692,0.67385,0.67088,0.66801,0.66503,0.66186,0.65876,0.65573,0.65331
xx,xx,xx,xx,hi,0.73561,0.73486,0.73411,0.73315,0.73212,0.7311,0.7301,0.72912,0.72814,0.72718,0.72624,0.72531,0.72439,0.72348,0.72258,0.72174,0.7171,0.7076,0.70264,0.7036,0.70763,0.71215,0.71625,0.72234,0.73019,0.7369,0.74383,0.75412,0.76966,0.78198,0.79375,0.7998,0.8059,0.81336,0.82686,0.84449,0.86329,0.88053,0.89468,0.90874,0.92263,0.93245,0.93713,0.93963,0.93952,0.93743,0.93394,0.9295,0.925,0.92085,0.91682,0.91261,0.90828,0.90389,0.89949,0.8951,0.89075,0.88645,0.88222,0.87807,0.87399,0.87,0.8661,0.862,0.85779,0.85365,0.8496,0.84567,0.84185,0.83788,0.83402,0.83027
xx,ARM,Baseline,xx,lo,1.6481,1.645,1.6419,1.6389,1.636,1.6334,1.631,1.6287,1.6263,1.624,1.6218,1.6196,1.6174,1.6152,1.6131,1.611,1.609,1.6069,1.6049,1.603,1.601,1.5991,1.5973,1.5954,1.5936,1.5919,1.5901,1.5883,1.5866,1.5849,1.5832,1.5815,1.5799,1.5783,1.5766,1.575,1.5735,1.5719,1.5703,1.5688,1.5673,1.5658,1.5643,1.5628,1.5613,1.5598,1.5584,1.5569,1.5555,1.5541,1.5527,1.5513,1.5499,1.5485,1.5472,1.5458,1.5445,1.5431,1.5418,1.5407,1.5399,1.5391,1.5382,1.5374,1.5366,1.5358,1.535,1.5342,1.5334,1.5326,1.5318,1.531
xx,xx,xx,xx,md,2.1625,2.1596,2.157,2.1544,2.1518,2.1493,2.1468,2.1443,2.1419,2.1395,2.1382,2.1376,2.137,2.1363,2.1357,2.1351,2.1321,2.1282,2.1244,2.1233,2.1226,2.1194,2.1162,2.1131,2.1122,2.1123,2.1124,2.1125,2.1106,2.1073,2.1058,2.1052,2.1031,2.1026,2.102,2.0996,2.0973,2.0949,2.0926,2.0903,2.088,2.0857,2.0834,2.0811,2.0789,2.0766,2.0744,2.0723,2.0703,2.0684,2.0664,2.0644,2.0625,2.0605,2.0586,2.0566,2.0547,2.0527,2.0508,2.0489,2.047,2.0451,2.0432,2.0425,2.0429,2.0433,2.0437,2.0421,2.0385,2.035,2.0316,2.03
xx,xx,xx,xx,hi,2.7872,2.7857,2.7841,2.7824,2.7808,2.7791,2.7775,2.7759,2.7743,2.7728,2.7712,2.7697,2.7682,2.7667,2.7652,2.7637,2.7623,2.7608,2.7594,2.758,2.7566,2.7552,2.7538,2.7525,2.7511,2.7498,2.7485,2.7471,2.7458,2.7445,2.7432,2.742,2.7407,2.7394,2.7382,2.7369,2.7357,2.7344,2.7329,2.731,2.7291,2.7273,2.7255,2.7237,2.7221,2.7218,2.7215,2.7212,2.7208,2.7205,2.7202,2.72,2.7197,2.7194,2.7191,2.7188,2.7186,2.7183,2.718,2.7178,2.7175,2.7173,2.7171,2.7168,2.7166,2.7164,2.7161,2.7159,2.7157,2.715,2.7141,2.7132
xx,xx,With COVID,xx,lo,1.6481,1.645,1.6419,1.6389,1.636,1.6334,1.631,1.6287,1.6263,1.624,1.6218,1.6196,1.6174,1.6152,1.6131,1.6111,1.6001,1.5811,1.5666,1.5698,1.5764,1.5834,1.5911,1.6018,1.6144,1.6279,1.6421,1.6569,1.6739,1.6943,1.715,1.7361,1.7552,1.7759,1.7994,1.819,1.8375,1.8571,1.8774,1.8977,1.9164,1.9289,1.9345,1.9329,1.9284,1.9219,1.914,1.905,1.8953,1.8852,1.8749,1.8645,1.8542,1.8441,1.8341,1.8243,1.8148,1.8055,1.7966,1.7879,1.7795,1.7714,1.7636,1.756,1.7488,1.7417,1.735,1.7285,1.7223,1.7163,1.7105,1.7049
xx,xx,xx,xx,md,2.1625,2.1596,2.157,2.1544,2.1518,2.1493,2.1468,2.1443,2.1419,2.1395,2.1382,2.1376,2.137,2.1363,2.1357,2.1353,2.1148,2.0798,2.0617,2.0719,2.0871,2.1034,2.1174,2.1345,2.1617,2.1804,2.2076,2.2307,2.2483,2.2665,2.2894,2.3156,2.3409,2.3643,2.388,2.4128,2.4425,2.4687,2.4954,2.5249,2.5536,2.5711,2.5794,2.5753,2.5715,2.5639,2.5551,2.5429,2.5289,2.5129,2.503,2.4926,2.4817,2.4625,2.4521,2.4423,2.4325,2.4227,2.413,2.4023,2.3914,2.378,2.3612,2.345,2.3293,2.3175,2.3098,2.2998,2.2904,2.2831,2.2761,2.2694
xx,xx,xx,xx,hi,2.7872,2.7857,2.7841,2.7824,2.7808,2.7791,2.7775,2.7759,2.7743,2.7728,2.7712,2.7697,2.7682,2.7667,2.7652,2.7639,2.7483,2.7019,2.6867,2.6948,2.7073,2.7203,2.7378,2.765,2.7948,2.8342,2.8784,2.9151,2.9526,2.9906,3.0212,3.0621,3.1092,3.1515,3.1961,3.2339,3.2721,3.311,3.3508,3.3923,3.436,3.4632,3.4772,3.4773,3.4797,3.4777,3.4721,3.4634,3.4525,3.4402,3.4269,3.4129,3.3984,3.3838,3.369,3.3543,3.3397,3.3253,3.3112,3.2973,3.2837,3.2705,3.2576,3.245,3.2328,3.2208,3.2093,3.198,3.1871,3.1764,3.1661,3.1561
xx,BLR,Baseline,xx,lo,1.8592,1.8584,1.8576,1.8559,1.8536,1.8514,1.8492,1.8471,1.845,1.8429,1.8408,1.8387,1.8367,1.8347,1.8327,1.8308,1.8288,1.8269,1.825,1.8232,1.8213,1.8195,1.8177,1.8159,1.8141,1.8124,1.8106,1.8089,1.8072,1.8055,1.8039,1.8022,1.8004,1.7982,1.7961,1.794,1.792,1.7899,1.7879,1.7859,1.7839,1.782,1.78,1.7781,1.7762,1.7743,1.7724,1.7706,1.7687,1.7669,1.7651,1.7633,1.7615,1.7597,1.758,1.7562,1.7545,1.7528,1.7511,1.7494,1.7477,1.7461,1.7444,1.7428,1.7411,1.7395,1.7379,1.7363,1.7347,1.7331,1.7316,1.73
xx,xx,xx,xx,md,2.4115,2.4074,2.4038,2.4003,2.3967,2.3933,2.3899,2.3866,2.3833,2.38,2.3758,2.3686,2.3658,2.3631,2.3603,2.3577,2.355,2.3524,2.3511,2.3501,2.3473,2.3445,2.3418,2.3391,2.3365,2.3339,2.3313,2.3287,2.3262,2.3237,2.3214,2.3192,2.317,2.3149,2.3128,2.3107,2.3087,2.3066,2.3046,2.3026,2.3007,2.2987,2.2968,2.2949,2.293,2.2912,2.2893,2.2875,2.2857,2.2839,2.2821,2.2804,2.2786,2.2769,2.2747,2.2726,2.2705,2.2684,2.2663,2.2654,2.2653,2.2631,2.2608,2.2585,2.2569,2.2563,2.2542,2.2544,2.2528,2.2506,2.2483,2.2459
xx,xx,xx,xx,hi,3.1225,3.1202,3.118,3.1158,3.1136,3.1114,3.1093,3.1072,3.1051,3.103,3.101,3.099,3.0969,3.0948,3.0927,3.0906,3.0886,3.0865,3.0845,3.0825,3.0798,3.0764,3.073,3.0697,3.0663,3.063,3.0597,3.0565,3.0533,3.05,3.0469,3.0437,3.0405,3.0374,3.0343,3.0312,3.0281,3.0251,3.022,3.019,3.016,3.013,3.01,3.0071,3.0041,3.0012,2.9982,2.9953,2.9924,2.9895,2.9866,2.9838,2.9809,2.9781,2.9752,2.9724,2.9696,2.9668,2.964,2.9615,2.9603,2.9592,2.9581,2.957,2.956,2.9549,2.9538,2.9527,2.9516,2.9506,2.9495,2.9484
xx,xx,With COVID,xx,lo,1.8592,1.8584,1.8576,1.8559,1.8536,1.8514,1.8492,1.8471,1.845,1.8429,1.8408,1.8387,1.8367,1.8347,1.8327,1.8309,1.8148,1.7858,1.7618,1.7722,1.7853,1.799,1.8139,1.8304,1.8483,1.8656,1.8815,1.8976,1.9129,1.9283,1.9438,1.9597,1.9763,1.9865,1.9953,2.0048,2.0148,2.0252,2.0409,2.0579,2.0712,2.0782,2.0801,2.0782,2.0735,2.0667,2.0584,2.049,2.0418,2.0353,2.0288,2.0221,2.0152,2.0082,2.0012,1.9941,1.9871,1.9801,1.9733,1.9665,1.9598,1.9533,1.945,1.9368,1.9288,1.9211,1.9137,1.9065,1.8996,1.8929,1.8864,1.8801
xx,xx,xx,xx,md,2.4115,2.4074,2.4038,2.4003,2.3967,2.3933,2.3899,2.3866,2.3833,2.38,2.3758,2.3686,2.3658,2.3631,2.3603,2.3579,2.3395,2.3084,2.2862,2.2949,2.3205,2.3383,2.3503,2.3742,2.39,2.4117,2.4242,2.4453,2.4763,2.4994,2.522,2.5404,2.5704,2.6069,2.6415,2.6685,2.6846,2.7191,2.7501,2.7894,2.8206,2.8329,2.8321,2.84,2.8433,2.8317,2.8268,2.8191,2.8046,2.789,2.7727,2.7559,2.7391,2.7259,2.7119,2.6984,2.685,2.6718,2.6588,2.646,2.6335,2.6211,2.6091,2.5976,2.5877,2.577,2.5666,2.556,2.5426,2.532,2.522,2.5122
xx,xx,xx,xx,hi,3.1225,3.1202,3.118,3.1158,3.1136,3.1114,3.1093,3.1072,3.1051,3.103,3.101,3.099,3.0969,3.0948,3.0927,3.0909,3.0664,3.0218,2.992,3.0125,3.0319,3.0448,3.0587,3.0741,3.0906,3.1081,3.1474,3.1882,3.2273,3.2641,3.3023,3.3463,3.396,3.4476,3.502,3.5602,3.6359,3.7162,3.7986,3.8816,3.9515,3.9982,4.0263,4.0403,4.0437,4.0392,4.0289,4.0138,3.988,3.9606,3.9322,3.9042,3.8794,3.8544,3.8295,3.8049,3.7806,3.7567,3.7334,3.7105,3.6883,3.6666,3.6455,3.6251,3.6052,3.5859,3.5672,3.549,3.5314,3.5143,3.4978,3.4817
xx,CHE,Baseline,xx,lo,0.37846,0.37809,0.37772,0.37736,0.377,0.37664,0.37629,0.37594,0.3756,0.37526,0.37492,0.37458,0.37425,0.37392,0.3736,0.37328,0.37296,0.37265,0.37234,0.37203,0.3716,0.37117,0.37074,0.37032,0.36991,0.3695,0.36909,0.36869,0.36829,0.36789,0.3675,0.36711,0.36672,0.36634,0.36595,0.36558,0.3652,0.36482,0.36445,0.36408,0.36372,0.36335,0.36299,0.36263,0.36227,0.36191,0.36156,0.36121,0.36086,0.36051,0.36016,0.35981,0.35947,0.35913,0.35879,0.35845,0.35811,0.35777,0.35744,0.3571,0.35677,0.35644,0.35611,0.35578,0.35554,0.35536,0.35519,0.35502,0.35485,0.35469,0.35452,0.35435
xx,xx,xx,xx,md,0.44501,0.44457,0.44413,0.44357,0.44299,0.44285,0.44243,0.44201,0.4416,0.44119,0.44058,0.44013,0.43964,0.43891,0.43866,0.43813,0.43762,0.43711,0.4366,0.43611,0.43562,0.43513,0.43464,0.43414,0.43365,0.43317,0.43269,0.43222,0.43175,0.43129,0.43103,0.43056,0.43009,0.42978,0.42937,0.42896,0.42856,0.42816,0.42777,0.42738,0.42699,0.42661,0.42623,0.42586,0.42549,0.42512,0.42476,0.42434,0.42388,0.42342,0.423,0.42267,0.42234,0.42211,0.42198,0.42164,0.42131,0.42098,0.42066,0.42034,0.42002,0.4197,0.41938,0.41907,0.41876,0.41845,0.41815,0.41784,0.41754,0.41724,0.41695,0.41665
