ISO3,Scenario,xx,xx,Jan 2019,Feb 2019,Mar 2019,Apr 2019,May 2019,Jun 2019,Jul 2019,Aug 2019,Sep 2019,Oct 2019,Nov 2019,Dec 2019,Jan 2020,Feb 2020,Mar 2020,Apr 2020,May 2020,Jun 2020,Jul 2020,Aug 2020,Sep 2020,Oct 2020,Nov 2020,Dec 2020,Jan 2021,Feb 2021,Mar 2021,Apr 2021,May 2021,Jun 2021,Jul 2021,Aug 2021,Sep 2021,Oct 2021,Nov 2021,Dec 2021,Jan 2022,Feb 2022,Mar 2022,Apr 2022,May 2022,Jun 2022,Jul 2022,Aug 2022,Sep 2022,Oct 2022,Nov 2022,Dec 2022,Jan 2023,Feb 2023,Mar 2023,Apr 2023,May 2023,Jun 2023,Jul 2023,Aug 2023,Sep 2023,Oct 2023,Nov 2023,Dec 2023,Jan 2024,Feb 2024,Mar 2024,Apr 2024,May 2024,Jun 2024,Jul 2024,Aug 2024,Sep 2024,Oct 2024,Nov 2024,Dec 2024
xx,COVID,xx,lo,0.27493,0.27418,0.2734,0.27263,0.27187,0.27114,0.27042,0.2698,0.26923,0.26867,0.26812,0.26758,0.26706,0.26655,0.26605,0.26906,0.28858,0.31551,0.33663,0.3575,0.37134,0.38418,0.39165,0.40079,0.4124,0.42539,0.43733,0.44527,0.45455,0.46682,0.48416,0.50291,0.52357,0.5429,0.56029,0.57593,0.5931,0.60888,0.62049,0.6273,0.6373,0.63932,0.56531,0.48377,0.42461,0.38221,0.35388,0.3346,0.3213,0.31198,0.30535,0.30017,0.29623,0.29349,0.2913,0.28882,0.28644,0.28458,0.28343,0.28239,0.28144,0.28055,0.27948,0.27843,0.27744,0.2765,0.2756,0.27492,0.27428,0.27365,0.27304,0.27245
xx,xx,xx,md,0.30046,0.29968,0.29905,0.29808,0.29736,0.29655,0.29582,0.2951,0.29441,0.2939,0.29356,0.29315,0.29247,0.29198,0.29151,0.29459,0.31495,0.35223,0.37885,0.40971,0.42598,0.44056,0.44799,0.45878,0.47544,0.48968,0.50356,0.51031,0.52098,0.53565,0.5574,0.58064,0.61046,0.63471,0.65462,0.67333,0.69823,0.72019,0.73447,0.74562,0.76348,0.75481,0.66301,0.58694,0.53491,0.49627,0.4644,0.44077,0.42578,0.41296,0.40213,0.39287,0.38625,0.38102,0.37556,0.37167,0.36703,0.36293,0.35925,0.35591,0.35299,0.35096,0.34901,0.34714,0.34515,0.34304,0.34138,0.33938,0.33757,0.33571,0.33377,0.33189
xx,xx,xx,hi,0.32505,0.32436,0.32366,0.32274,0.32192,0.32101,0.32011,0.31924,0.31838,0.31755,0.31672,0.31592,0.31532,0.31473,0.31416,0.31783,0.33923,0.38282,0.41609,0.45393,0.47204,0.4884,0.49099,0.50134,0.52061,0.53756,0.55091,0.56051,0.57437,0.59297,0.62076,0.651,0.68547,0.71629,0.74566,0.77314,0.80483,0.83623,0.85977,0.87626,0.90411,0.90255,0.81353,0.73282,0.67138,0.62903,0.59837,0.57378,0.55299,0.5358,0.5218,0.51092,0.50269,0.49662,0.49148,0.48702,0.48306,0.47948,0.47618,0.47309,0.47017,0.46736,0.46465,0.46202,0.45945,0.45693,0.45445,0.45202,0.44962,0.44726,0.44492,0.44262
KEN,Baseline,All,lo,3.5268,3.5118,3.4971,3.4826,3.4683,3.4542,3.4403,3.4267,3.4132,3.4,3.3869,3.3741,3.3614,3.349,3.3368,3.3247,3.3129,3.3012,3.2897,3.2784,3.2673,3.2564,3.2456,3.2332,3.2196,3.2062,3.193,3.18,3.1672,3.1546,3.1422,3.13,3.1179,3.1061,3.0945,3.0806,3.0669,3.0534,3.0417,3.0312,3.0208,3.0106,3.0005,2.9906,2.9808,2.9712,2.9617,2.9523,2.943,2.9339,2.9249,2.916,2.9073,2.8987,2.8902,2.8818,2.8736,2.8654,2.8574,2.8495,2.8417,2.834,2.8265,2.819,2.8116,2.8044,2.7972,2.7902,2.7838,2.7782,2.7726,2.7671
xx,xx,xx,md,5.1545,5.1427,5.131,5.1195,5.1027,5.0829,5.0634,5.044,5.0339,5.0178,4.9983,4.9777,4.9574,4.9372,4.9173,4.8976,4.8802,4.8631,4.8521,4.8428,4.8281,4.8116,4.7954,4.7794,4.7696,4.7644,4.7581,4.7452,4.7316,4.7125,4.6936,4.675,4.6567,4.6386,4.6294,4.6237,4.6182,4.6128,4.6001,4.5867,4.5728,4.5591,4.5456,4.5335,4.5281,4.5171,4.5061,4.4971,4.494,4.4911,4.4798,4.4685,4.4573,4.4463,4.4354,4.4247,4.4199,4.416,4.4123,4.4087,4.4051,4.4017,4.3983,4.3951,4.3893,4.3795,4.3699,4.3604,4.351,4.3417,4.3337,4.3305
xx,xx,xx,hi,7.1107,7.0932,7.076,7.0583,7.0391,7.0201,7.0013,6.9828,6.9641,6.9454,6.927,6.907,6.8856,6.8644,6.8435,6.8229,6.8041,6.7889,6.7741,6.7595,6.7451,6.7311,6.7172,6.7037,6.6903,6.6772,6.6644,6.6518,6.6394,6.6267,6.6128,6.5992,6.5857,6.5724,6.5591,6.5459,6.533,6.5202,6.5077,6.4953,6.4831,6.4711,6.4584,6.4458,6.4335,6.4213,6.4094,6.3976,6.3861,6.3748,6.3636,6.3527,6.3419,6.3314,6.321,6.3108,6.3007,6.2909,6.2812,6.2717,6.2624,6.2532,6.2442,6.2353,6.2266,6.2181,6.2097,6.2015,6.1934,6.1854,6.1776,6.17
xx,xx,HIV +ve,lo,1.2464,1.2353,1.2244,1.2137,1.2032,1.1928,1.1826,1.1726,1.1628,1.1532,1.1437,1.1344,1.1252,1.1162,1.1074,1.0988,1.0903,1.0819,1.0737,1.0657,1.0578,1.0501,1.0426,1.0366,1.0307,1.0249,1.0192,1.0136,1.0081,1.0027,0.99742,0.99222,0.98711,0.9821,0.97718,0.97234,0.9676,0.96294,0.95836,0.95387,0.94946,0.94427,0.93885,0.93351,0.92827,0.92312,0.91806,0.91309,0.9082,0.9034,0.89868,0.89404,0.88948,0.885,0.8811,0.87772,0.87441,0.87115,0.86796,0.86483,0.86175,0.85873,0.85577,0.85286,0.85,0.8472,0.84445,0.84175,0.8391,0.8366,0.83414,0.83173
xx,xx,xx,md,1.9948,1.9813,1.9679,1.9547,1.9416,1.9303,1.9205,1.9104,1.8967,1.8833,1.8701,1.857,1.8442,1.8319,1.8206,1.8094,1.7985,1.7877,1.7771,1.7666,1.7563,1.7462,1.7363,1.7264,1.7152,1.7042,1.6933,1.6825,1.672,1.6616,1.6513,1.6412,1.6313,1.6215,1.6118,1.6023,1.5937,1.5861,1.5786,1.5712,1.5639,1.5568,1.5498,1.5433,1.5376,1.5321,1.5266,1.5212,1.516,1.5108,1.5057,1.5007,1.4956,1.4882,1.4809,1.4738,1.4668,1.4599,1.4531,1.4466,1.4413,1.4362,1.4311,1.4246,1.4183,1.412,1.4058,1.3997,1.3938,1.3879,1.3821,1.3764
xx,xx,xx,hi,3.0043,2.9859,2.9677,2.9495,2.9316,2.9138,2.8962,2.8788,2.8616,2.8445,2.8277,2.811,2.7946,2.7784,2.7623,2.7465,2.7308,2.7154,2.7001,2.6851,2.6702,2.6555,2.641,2.6268,2.6127,2.5987,2.5848,2.5711,2.5577,2.5443,2.5312,2.5183,2.5055,2.4929,2.4807,2.4696,2.4586,2.4477,2.437,2.4265,2.4161,2.4058,2.3957,2.3858,2.3759,2.3662,2.3567,2.3472,2.3379,2.3288,2.3197,2.3108,2.302,2.2933,2.2848,2.2764,2.2681,2.2599,2.2518,2.2438,2.236,2.2282,2.2206,2.2131,2.2056,2.1983,2.1911,2.184,2.177,2.17,2.1632,2.1565
xx,COVID,All,lo,3.5268,3.5118,3.4971,3.4826,3.4683,3.4542,3.4403,3.4267,3.4132,3.4,3.3869,3.3741,3.3614,3.349,3.3368,3.3495,3.4347,3.4478,3.4309,3.4117,3.4019,3.3984,3.4126,3.4734,3.5632,3.6097,3.5376,3.4804,3.4519,3.4423,3.4391,3.4356,3.3753,3.3088,3.2703,3.2402,3.2123,3.1864,3.1622,3.1395,3.1182,3.098,3.0789,3.0618,3.0476,3.0342,3.0213,3.0088,2.9969,2.9853,2.9741,2.9632,2.9526,2.9422,2.9322,2.9224,2.9128,2.9034,2.8942,2.8852,2.8764,2.8677,2.8592,2.8509,2.8427,2.8347,2.8281,2.8217,2.8154,2.8091,2.803,2.7969
xx,xx,xx,md,5.1545,5.1427,5.131,5.1195,5.1027,5.0829,5.0634,5.044,5.0339,5.0178,4.9983,4.9777,4.9574,4.9372,4.9173,4.9318,5.0459,5.0521,5.0061,4.9609,4.9366,4.9259,4.9364,5.0033,5.1101,5.1727,5.105,5.0415,5.0171,5.0143,5.0223,5.0219,4.9571,4.8769,4.8351,4.8052,4.7778,4.7526,4.7293,4.7076,4.6928,4.6793,4.6668,4.6551,4.6441,4.6313,4.6161,4.6014,4.5873,4.5736,4.5604,4.5475,4.5351,4.523,4.5113,4.4999,4.4888,4.4792,4.4736,4.4683,4.4632,4.4583,4.4535,4.4489,4.4425,4.4315,4.4208,4.4103,4.3999,4.3897,4.3796,4.3697
xx,xx,xx,hi,7.1107,7.0932,7.076,7.0583,7.0391,7.0201,7.0013,6.9828,6.9641,6.9454,6.927,6.907,6.8856,6.8644,6.8435,6.8571,6.9753,6.9754,6.9223,6.8705,6.8429,6.8307,6.8477,6.9522,7.0851,7.1532,7.0548,6.9735,6.9368,6.9331,6.9401,6.9396,6.8532,6.7671,6.7248,6.6944,6.6665,6.6407,6.6168,6.5944,6.5735,6.5537,6.5351,6.5174,6.5005,6.4844,6.4689,6.454,6.4397,6.4259,6.4125,6.3996,6.3871,6.3749,6.363,6.3515,6.3403,6.3293,6.3187,6.3083,6.2981,6.2881,6.2784,6.2689,6.2596,6.2505,6.2416,6.2329,6.2243,6.216,6.2078,6.1997
xx,xx,HIV +ve,lo,1.2464,1.2353,1.2244,1.2137,1.2032,1.1928,1.1826,1.1726,1.1628,1.1532,1.1437,1.1344,1.1252,1.1162,1.1074,1.106,1.1242,1.1199,1.1132,1.1063,1.1021,1.0996,1.1024,1.1231,1.1535,1.1719,1.1451,1.1243,1.1146,1.112,1.1115,1.109,1.0863,1.063,1.0495,1.0387,1.0285,1.0189,1.0098,1.0013,0.99317,0.98554,0.97779,0.96968,0.96193,0.9545,0.94737,0.94054,0.93397,0.92766,0.92158,0.91571,0.91006,0.90459,0.89931,0.89419,0.88923,0.88442,0.87975,0.87592,0.87231,0.8688,0.86539,0.86206,0.85882,0.85565,0.85256,0.84961,0.84677,0.844,0.84129,0.83863
xx,xx,xx,md,1.9948,1.9813,1.9679,1.9547,1.9416,1.9303,1.9205,1.9104,1.8967,1.8833,1.8701,1.857,1.8442,1.8319,1.8206,1.8186,1.8428,1.8365,1.7977,1.774,1.7628,1.7596,1.7653,1.799,1.8416,1.8632,1.8313,1.8103,1.7992,1.7958,1.7945,1.7908,1.7627,1.7331,1.7142,1.6981,1.6825,1.6673,1.6527,1.6385,1.6249,1.6117,1.5991,1.5869,1.5768,1.5687,1.561,1.5535,1.5463,1.5395,1.5328,1.5264,1.5202,1.5142,1.508,1.4994,1.4911,1.4829,1.475,1.4672,1.4596,1.4522,1.4449,1.4378,1.4324,1.4271,1.422,1.4157,1.4094,1.4031,1.397,1.391
xx,xx,xx,hi,3.0043,2.9859,2.9677,2.9495,2.9316,2.9138,2.8962,2.8788,2.8616,2.8445,2.8277,2.811,2.7946,2.7784,2.7623,2.7627,2.8054,2.7826,2.7314,2.6893,2.6696,2.6626,2.6709,2.7185,2.7782,2.8112,2.7674,2.7307,2.7134,2.71,2.7102,2.7059,2.6619,2.6197,2.5958,2.5765,2.5578,2.5398,2.5225,2.5059,2.4899,2.4745,2.4597,2.4455,2.4318,2.4185,2.4058,2.3934,2.3814,2.3698,2.3585,2.3476,2.3369,2.3265,2.3164,2.3066,2.297,2.2876,2.2784,2.2694,2.2606,2.252,2.2435,2.2352,2.2271,2.2191,2.2113,2.2036,2.196,2.1886,2.1813,2.1741
KGZ,Baseline,xx,lo,0.40873,0.40831,0.40774,0.40697,0.40621,0.40536,0.40434,0.40337,0.40251,0.40167,0.40084,0.40008,0.39923,0.39846,0.39757,0.39678,0.39606,0.39517,0.3943,0.39344,0.3926,0.39178,0.39097,0.39018,0.3894,0.38863,0.38787,0.38713,0.38638,0.38565,0.38497,0.38432,0.38367,0.38304,0.38242,0.38181,0.3812,0.38061,0.38003,0.37946,0.37889,0.37834,0.37779,0.37725,0.37672,0.3762,0.37568,0.37518,0.37468,0.37419,0.37368,0.37316,0.37266,0.37216,0.37166,0.37115,0.37065,0.37012,0.36958,0.36905,0.36852,0.36801,0.3675,0.36705,0.3666,0.36616,0.36572,0.3653,0.36488,0.36446,0.36405,0.36365
xx,xx,xx,md,0.41676,0.41606,0.41545,0.41467,0.41403,0.41322,0.41251,0.41174,0.41107,0.41043,0.40974,0.40917,0.40868,0.4083,0.40769,0.407,0.40663,0.40602,0.40542,0.40483,0.40421,0.40374,0.40339,0.40284,0.40224,0.40173,0.40137,0.40084,0.40031,0.3998,0.39929,0.39889,0.39862,0.39822,0.39778,0.39734,0.39691,0.39648,0.39608,0.39575,0.39542,0.39511,0.39478,0.39445,0.39414,0.39382,0.39348,0.39308,0.39271,0.39236,0.39203,0.39166,0.39132,0.39098,0.39071,0.39048,0.39024,0.38991,0.38963,0.38936,0.38909,0.38882,0.38856,0.38831,0.38806,0.38779,0.38751,0.38723,0.38696,0.38669,0.38642,0.38616
xx,xx,xx,hi,0.42903,0.42843,0.42782,0.42738,0.42687,0.42633,0.42579,0.4252,0.42454,0.4239,0.42332,0.4228,0.42229,0.42179,0.4213,0.42082,0.42044,0.42016,0.41989,0.41962,0.41935,0.41907,0.4188,0.41852,0.41826,0.41799,0.41773,0.41748,0.41723,0.41698,0.41673,0.41649,0.41625,0.41602,0.41579,0.41566,0.41559,0.41551,0.41543,0.41529,0.41515,0.41501,0.41487,0.41474,0.4146,0.41447,0.41434,0.41421,0.41408,0.41395,0.41382,0.4137,0.41358,0.41345,0.41333,0.41321,0.41309,0.41297,0.41286,0.41274,0.41263,0.41251,0.4124,0.41229,0.41218,0.41207,0.41195,0.41182,0.41162,0.41143,0.41123,0.41104
xx,COVID,xx,lo,0.40873,0.40831,0.40774,0.40697,0.40621,0.40536,0.40434,0.40337,0.40251,0.40167,0.40084,0.40008,0.39923,0.39846,0.39757,0.40498,0.43396,0.455,0.47573,0.4989,0.52452,0.55131,0.5806,0.61027,0.64121,0.66321,0.67839,0.68517,0.6989,0.71737,0.74306,0.76938,0.79724,0.82327,0.85373,0.88211,0.91305,0.94181,0.97058,0.99461,0.99869,0.92778,0.86148,0.79697,0.74423,0.69245,0.64968,0.61676,0.59112,0.5709,0.55478,0.54167,0.53086,0.52261,0.51556,0.50943,0.50399,0.49909,0.49462,0.49048,0.48652,0.48253,0.47844,0.47451,0.47085,0.46741,0.46418,0.46139,0.45888,0.45648,0.45417,0.45181
xx,xx,xx,md,0.41676,0.41606,0.41545,0.41467,0.41403,0.41322,0.41251,0.41174,0.41107,0.41043,0.40974,0.40917,0.40868,0.4083,0.40769,0.41627,0.45409,0.4833,0.51174,0.54275,0.57692,0.61276,0.65292,0.69546,0.73602,0.76142,0.77571,0.77566,0.79281,0.82146,0.8605,0.90069,0.94503,0.9867,1.0371,1.0889,1.1472,1.2035,1.2632,1.3152,1.33,1.2098,1.0799,0.98603,0.91226,0.85877,0.81495,0.7806,0.75342,0.73286,0.7157,0.70184,0.69015,0.68035,0.67181,0.66334,0.65625,0.64952,0.64239,0.63747,0.6305,0.62448,0.61934,0.61409,0.60846,0.60386,0.59947,0.59622,0.59327,0.5893,0.58501,0.58108
xx,xx,xx,hi,0.42903,0.42843,0.42782,0.42738,0.42687,0.42633,0.42579,0.4252,0.42454,0.4239,0.42332,0.4228,0.42229,0.42179,0.4213,0.4291,0.47767,0.51865,0.55806,0.60168,0.64986,0.70039,0.75826,0.81687,0.87357,0.90078,0.91182,0.89695,0.91737,0.95432,1.017,1.0802,1.1481,1.2089,1.289,1.3648,1.4537,1.5369,1.6292,1.7086,1.7164,1.463,1.2691,1.1334,1.0521,0.99082,0.94805,0.91451,0.88783,0.86617,0.84822,0.83305,0.82183,0.81323,0.8056,0.79865,0.7909,0.78295,0.77541,0.76899,0.76233,0.75633,0.7517,0.74712,0.74253,0.73869,0.73474,0.7307,0.7266,0.72142,0.7162,0.71106
KHM,Baseline,xx,lo,1.086,1.0851,1.0843,1.0834,1.0826,1.0818,1.081,1.0802,1.0794,1.0787,1.078,1.0773,1.0766,1.0759,1.0753,1.0747,1.0741,1.0735,1.0729,1.0723,1.0718,1.0713,1.0708,1.0703,1.0698,1.0693,1.0689,1.0684,1.068,1.0676,1.0672,1.0668,1.0664,1.0661,1.0657,1.0654,1.0651,1.0648,1.0645,1.0642,1.0639,1.0637,1.0634,1.0632,1.063,1.0628,1.0626,1.0624,1.0622,1.062,1.0619,1.0617,1.0616,1.0614,1.0613,1.0612,1.0611,1.061,1.0609,1.0609,1.0608,1.0607,1.0607,1.0606,1.0606,1.0606,1.0606,1.0606,1.0606,1.0606,1.0606,1.0606
xx,xx,xx,md,1.6629,1.6605,1.6581,1.6567,1.6557,1.6544,1.6519,1.6494,1.647,1.6446,1.6423,1.6401,1.6395,1.6392,1.6388,1.6385,1.638,1.6357,1.6334,1.6338,1.6334,1.6323,1.6318,1.6329,1.634,1.6346,1.6327,1.6309,1.6291,1.6274,1.6256,1.624,1.6223,1.6207,1.6197,1.619,1.6182,1.6175,1.6185,1.6197,1.6207,1.6195,1.6191,1.6199,1.6203,1.6197,1.6189,1.6173,1.616,1.6162,1.6175,1.6189,1.6202,1.6216,1.6196,1.6174,1.6152,1.6132,1.6146,1.616,1.6174,1.6188,1.6202,1.6203,1.6195,1.6197,1.6213,1.6228,1.6243,1.6247,1.6246,1.6239
xx,xx,xx,hi,2.3356,2.3313,2.3271,2.3229,2.3188,2.3148,2.3108,2.307,2.3031,2.2994,2.2957,2.2921,2.2885,2.285,2.2816,2.2782,2.2749,2.2716,2.2684,2.2652,2.2622,2.2591,2.2562,2.254,2.2525,2.251,2.2496,2.2482,2.2469,2.2456,2.2444,2.2432,2.242,2.2409,2.2398,2.2388,2.2378,2.2368,2.2359,2.235,2.2341,2.2331,2.2322,2.2314,2.2305,2.2297,2.2289,2.2282,2.2275,2.2268,2.2262,2.2256,2.225,2.2245,2.224,2.2235,2.2237,2.2241,2.2245,2.225,2.2254,2.2259,2.2264,2.227,2.2275,2.2277,2.2276,2.2276,2.2276,2.2276,2.2277,2.2277
xx,COVID,xx,lo,1.086,1.0851,1.0843,1.0834,1.0826,1.0818,1.081,1.0802,1.0794,1.0787,1.078,1.0773,1.0766,1.0759,1.0879,1.1338,1.1645,1.1578,1.1357,1.0957,1.0779,1.0685,1.0656,1.0792,1.096,1.1105,1.1248,1.1623,1.2157,1.2769,1.3582,1.4378,1.4971,1.5419,1.5715,1.5832,1.594,1.6126,1.6294,1.6244,1.5529,1.4904,1.4468,1.4048,1.3659,1.3364,1.3138,1.2965,1.283,1.2724,1.2638,1.2569,1.2511,1.2463,1.242,1.2383,1.235,1.2319,1.2291,1.2264,1.2239,1.2215,1.2192,1.2169,1.2148,1.2126,1.2106,1.2086,1.2066,1.2046,1.2028,1.2009
xx,xx,xx,md,1.6629,1.6605,1.6581,1.6567,1.6557,1.6544,1.6519,1.6494,1.647,1.6446,1.6423,1.6401,1.6395,1.6392,1.6533,1.7104,1.7573,1.7421,1.7083,1.6666,1.645,1.632,1.6254,1.6357,1.6505,1.6697,1.6908,1.7481,1.8406,1.9377,2.0483,2.1639,2.2547,2.326,2.3751,2.3959,2.4092,2.436,2.4508,2.4445,2.345,2.2556,2.1979,2.1375,2.0897,2.0554,2.0279,2.0058,1.9879,1.9733,1.9614,1.9514,1.9418,1.9336,1.9268,1.921,1.9161,1.9118,1.9082,1.905,1.9023,1.8998,1.8976,1.8949,1.8896,1.8852,1.8839,1.8819,1.8788,1.8757,1.8727,1.8697
xx,xx,xx,hi,2.3356,2.3313,2.3271,2.3229,2.3188,2.3148,2.3108,2.307,2.3031,2.2994,2.2957,2.2921,2.2885,2.285,2.2985,2.3701,2.4255,2.407,2.3637,2.3053,2.2775,2.2593,2.2487,2.2617,2.2817,2.3077,2.3349,2.4021,2.4966,2.622,2.7521,2.8976,3.0208,3.1121,3.1696,3.1886,3.2072,3.242,3.2713,3.2707,3.1689,3.0717,2.9833,2.9136,2.8594,2.8155,2.7799,2.7507,2.7265,2.7064,2.6894,2.675,2.6626,2.6518,2.6423,2.6338,2.6261,2.6191,2.6127,2.6067,2.6011,2.5958,2.5907,2.5859,2.5813,2.5768,2.5725,2.5686,2.5652,2.5619,2.5586,2.5555
LSO,Baseline,All,lo,12.7421,12.675,12.6096,12.5419,12.4347,12.3291,12.2278,12.1475,12.0694,11.9946,11.9209,11.8483,11.7545,11.6693,11.5938,11.5198,11.4473,11.3788,11.2901,11.1973,11.106,11.0161,10.9277,10.8408,10.7602,10.6836,10.608,10.5336,10.4605,10.3891,10.3187,10.2494,10.1811,10.1139,10.0476,9.9823,9.918,9.8547,9.7923,9.7338,9.6776,9.6224,9.5683,9.5153,9.4632,9.4122,9.3622,9.3131,9.265,9.2179,9.1717,9.1263,9.0819,9.0383,8.9956,8.9537,8.9127,8.8724,8.833,8.7943,8.7564,8.7192,8.6828,8.6471,8.6128,8.587,8.5616,8.5367,8.5122,8.4881,8.4644,8.4283
xx,xx,xx,md,18.7955,18.6568,18.5732,18.491,18.4038,18.3129,18.2061,18.0942,18.0114,17.9299,17.8449,17.7666,17.679,17.5888,17.4687,17.3516,17.2773,17.1955,17.1068,17.0479,16.9691,16.845,16.7224,16.6013,16.5017,16.4484,16.3955,16.3473,16.2985,16.2542,16.2106,16.135,16.0838,16.0193,15.9254,15.8019,15.6805,15.561,15.484,15.4439,15.354,15.3181,15.2628,15.1945,15.1027,15.0499,14.9984,14.9703,14.9275,14.8854,14.8213,14.7536,14.7225,14.6614,14.5898,14.4891,14.4081,14.3815,14.3552,14.3065,14.2495,14.2123,14.1777,14.1436,14.1099,14.0766,14.0437,14.0112,13.979,13.9382,13.8662,13.8503
xx,xx,xx,hi,25.9264,25.7734,25.596,25.4199,25.2415,25.0638,24.9467,24.8465,24.7468,24.6472,24.5118,24.3733,24.2357,24.0991,23.9636,23.829,23.6955,23.5631,23.4317,23.3014,23.1721,23.0439,22.9169,22.7909,22.666,22.5422,22.4261,22.3221,22.2192,22.1172,22.0162,21.9162,21.8173,21.7193,21.6223,21.5263,21.4313,21.3372,21.2463,21.1592,21.0799,21.0112,20.9431,20.8759,20.8095,20.7438,20.6789,20.6133,20.5477,20.4828,20.4187,20.3553,20.2927,20.2308,20.1697,20.1092,20.0495,19.9905,19.9322,19.8746,19.8177,19.7624,19.7138,19.6659,19.6186,19.5718,19.5256,19.4801,19.435,19.3906,19.3467,19.3034
xx,xx,HIV +ve,lo,8.5965,8.5182,8.4477,8.3729,8.2997,8.2279,8.1594,8.0946,8.0674,8.0462,8.0254,8.005,7.9851,7.9599,7.9264,7.8946,7.8639,7.8335,7.8035,7.7698,7.7348,7.6958,7.648,7.6008,7.5542,7.5081,7.4611,7.405,7.3497,7.2952,7.2414,7.1884,7.1362,7.0848,7.0341,6.9841,6.9352,6.8876,6.8406,6.7944,6.7488,6.7039,6.6597,6.6161,6.5731,6.5265,6.4626,6.4107,6.3706,6.3344,6.2993,6.2649,6.2406,6.214,6.177,6.1377,6.0949,6.0576,6.022,5.9829,5.9411,5.9,5.8594,5.8195,5.7801,5.7413,5.703,5.6653,5.6281,5.5915,5.5555,5.521
xx,xx,xx,md,13.9089,13.8392,13.7752,13.7115,13.6481,13.552,13.4751,13.4156,13.3466,13.2829,13.2198,13.1716,13.1481,13.0722,13.0125,12.9623,12.8843,12.807,12.7322,12.6736,12.6156,12.5679,12.5011,12.3992,12.3415,12.2869,12.2026,12.1437,12.0919,12.0412,11.9911,11.922,11.8717,11.7956,11.7371,11.7061,11.6495,11.5618,11.4425,11.3613,11.322,11.3103,11.2888,11.2311,11.174,11.1275,11.0979,11.0688,11.04,10.995,10.94,10.8448,10.7716,10.6998,10.6598,10.6395,10.6195,10.5998,10.5805,10.5131,10.4351,10.3583,10.2825,10.2371,10.2148,10.1958,10.1788,10.1496,10.1285,10.0822,10.064,10.0462
xx,xx,xx,hi,20.5984,20.4841,20.3707,20.2584,20.1472,20.0373,19.9289,19.822,19.7164,19.6123,19.5095,19.4081,19.308,19.2093,19.1118,19.0156,18.9206,18.8269,18.7344,18.643,18.5529,18.4639,18.3761,18.2895,18.2039,18.1195,18.0362,17.954,17.8729,17.7928,17.7138,17.6358,17.5589,17.4828,17.4,17.3182,17.2375,17.1578,17.0791,17.0014,16.9248,16.8491,16.7743,16.7006,16.6278,16.556,16.4851,16.4151,16.3461,16.278,16.2107,16.1444,16.0789,16.0144,15.95,15.8866,15.824,15.7622,15.7012,15.6411,15.5817,15.5232,15.4655,15.4085,15.3523,15.2969,15.2422,15.1883,15.1351,15.0805,15.0201,14.9606
xx,COVID,All,lo,12.7421,12.675,12.6096,12.5419,12.4347,12.3291,12.2278,12.1475,12.0694,11.9946,11.9209,11.8483,11.7545,11.6693,11.5938,11.5971,11.894,12.2182,12.4416,12.6082,12.7786,12.9058,12.8225,12.7167,12.6687,12.7843,12.9329,13.0847,13.1959,13.2924,13.3747,13.4174,13.4519,13.487,13.5219,13.5047,13.481,13.4577,13.4349,13.3507,13.0441,12.7295,12.4638,12.238,12.0448,11.8781,11.7097,11.5561,11.4185,11.2941,11.1805,11.0761,10.9741,10.8647,10.7601,10.6596,10.5629,10.4695,10.3792,10.2969,10.2304,10.1662,10.1041,10.0439,9.9856,9.9289,9.8738,9.8202,9.7633,9.7013,9.6408,9.5818
xx,xx,xx,md,18.7955,18.6568,18.5732,18.491,18.4038,18.3129,18.2061,18.0942,18.0114,17.9299,17.8449,17.7666,17.679,17.5888,17.4687,17.4474,17.7781,18.04,18.2289,18.3905,18.5719,18.7274,18.7506,18.7457,18.7699,18.9398,19.1301,19.3512,19.4636,19.5496,19.6775,19.7755,19.9517,20.06,20.0995,20.1385,20.1777,20.1837,20.1883,20.1165,19.7615,19.3792,19.0476,18.727,18.5256,18.3071,18.1118,17.9176,17.7245,17.5613,17.4058,17.2573,17.1524,17.0645,16.9625,16.7987,16.6405,16.4874,16.3617,16.2525,16.1669,16.0942,16.0265,15.987,15.9342,15.8803,15.8116,15.7186,15.6275,15.512,15.3957,15.3422
xx,xx,xx,hi,25.9264,25.7734,25.596,25.4199,25.2415,25.0638,24.9467,24.8465,24.7468,24.6472,24.5118,24.3733,24.2357,24.0991,23.9636,23.9494,24.3585,24.7066,24.9162,25.0888,25.3276,25.5615,25.6259,25.6696,25.7826,26.102,26.4964,26.8767,27.1959,27.4895,27.7388,27.8687,27.9777,28.0803,28.1775,28.3148,28.4538,28.5886,28.7194,28.7565,28.3327,27.8221,27.3758,26.9675,26.5634,26.2108,25.8908,25.5948,25.3197,25.0628,24.8221,24.5958,24.3823,24.1803,23.9887,23.8065,23.6329,23.4671,23.3083,23.156,23.0097,22.8688,22.7329,22.6017,22.4747,22.3517,22.2323,22.1164,22.0036,21.8938,21.7868,21.6824
