Region,ISO3,Scenario,xx,xx,Jan 2019,Feb 2019,Mar 2019,Apr 2019,May 2019,Jun 2019,Jul 2019,Aug 2019,Sep 2019,Oct 2019,Nov 2019,Dec 2019,Jan 2020,Feb 2020,Mar 2020,Apr 2020,May 2020,Jun 2020,Jul 2020,Aug 2020,Sep 2020,Oct 2020,Nov 2020,Dec 2020,Jan 2021,Feb 2021,Mar 2021,Apr 2021,May 2021,Jun 2021,Jul 2021,Aug 2021,Sep 2021,Oct 2021,Nov 2021,Dec 2021,Jan 2022,Feb 2022,Mar 2022,Apr 2022,May 2022,Jun 2022,Jul 2022,Aug 2022,Sep 2022,Oct 2022,Nov 2022,Dec 2022,Jan 2023,Feb 2023,Mar 2023,Apr 2023,May 2023,Jun 2023,Jul 2023,Aug 2023,Sep 2023,Oct 2023,Nov 2023,Dec 2023,Jan 2024,Feb 2024,Mar 2024,Apr 2024,May 2024,Jun 2024,Jul 2024,Aug 2024,Sep 2024,Oct 2024,Nov 2024,Dec 2024
xx,xx,xx,xx,md,0.23127,0.23087,0.23074,0.23042,0.23024,0.23015,0.23002,0.22989,0.22975,0.22975,0.2297,0.22951,0.22917,0.22883,0.22869,0.23216,0.24799,0.26249,0.27384,0.28049,0.28573,0.29026,0.29267,0.29495,0.2969,0.30154,0.30608,0.31107,0.31849,0.32676,0.33256,0.33315,0.33287,0.33444,0.34158,0.35055,0.3583,0.3639,0.36885,0.36899,0.35109,0.3333,0.31902,0.3075,0.29816,0.29112,0.28514,0.2802,0.27609,0.27274,0.26982,0.26705,0.26432,0.26235,0.2603,0.25877,0.25719,0.25582,0.25452,0.25348,0.25228,0.25098,0.25003,0.24882,0.24764,0.24673,0.246,0.24527,0.24451,0.24359,0.24285,0.24234
xx,xx,xx,xx,hi,0.26204,0.26183,0.26169,0.26159,0.26153,0.26146,0.26139,0.26122,0.26106,0.2609,0.26074,0.26058,0.26041,0.26025,0.26008,0.2637,0.27807,0.29578,0.31083,0.31978,0.32677,0.33225,0.3347,0.33665,0.34,0.3462,0.35301,0.36065,0.37238,0.38313,0.39114,0.39151,0.39061,0.39176,0.40118,0.41354,0.42584,0.43527,0.4438,0.44437,0.42364,0.4023,0.38279,0.36959,0.35994,0.35237,0.34633,0.34142,0.33734,0.33388,0.3309,0.32826,0.3259,0.32375,0.32201,0.32053,0.31912,0.31725,0.31548,0.31379,0.31217,0.31061,0.30912,0.30768,0.3063,0.30496,0.30365,0.30237,0.30114,0.29995,0.2988,0.29769
xx,VEN,Baseline,xx,lo,0.21908,0.2188,0.21852,0.21824,0.21797,0.2177,0.21744,0.21718,0.21692,0.21666,0.21641,0.21616,0.21591,0.21567,0.21542,0.21518,0.21495,0.21471,0.21448,0.21425,0.21402,0.21379,0.21356,0.21334,0.21312,0.2129,0.21276,0.21264,0.21252,0.21241,0.21229,0.21217,0.21206,0.21195,0.21183,0.21172,0.21161,0.2115,0.21139,0.21128,0.21117,0.21107,0.21096,0.21085,0.21075,0.21064,0.21054,0.21043,0.21033,0.21023,0.21013,0.21002,0.20992,0.20982,0.20972,0.20962,0.20952,0.20942,0.20932,0.20923,0.20913,0.20903,0.20893,0.20884,0.20875,0.20867,0.20858,0.20849,0.2084,0.2083,0.20815,0.20799
xx,xx,xx,xx,md,0.26336,0.26299,0.26265,0.26236,0.26208,0.2618,0.26153,0.26127,0.26101,0.26075,0.2605,0.26025,0.26002,0.25992,0.25981,0.25957,0.25914,0.2588,0.25856,0.25833,0.2581,0.25788,0.25767,0.25746,0.25725,0.2571,0.25701,0.25693,0.25683,0.25657,0.2563,0.25604,0.25579,0.25553,0.25531,0.25513,0.25495,0.25478,0.2546,0.25443,0.25426,0.25409,0.25392,0.25376,0.2536,0.25343,0.25327,0.25312,0.25297,0.25294,0.2529,0.25287,0.25283,0.2528,0.25276,0.25273,0.25269,0.2525,0.25231,0.25212,0.25193,0.25174,0.25155,0.25136,0.25117,0.25099,0.2509,0.2509,0.2509,0.2509,0.2509,0.2509
xx,xx,xx,xx,hi,0.32308,0.32266,0.32224,0.32183,0.32143,0.32107,0.32086,0.32065,0.32043,0.32022,0.32001,0.31981,0.31963,0.31959,0.31955,0.31952,0.31949,0.31945,0.31942,0.31939,0.31935,0.31932,0.31929,0.31919,0.31909,0.31899,0.31888,0.31878,0.31867,0.31857,0.31844,0.3183,0.31816,0.31803,0.31782,0.3176,0.31738,0.31716,0.31694,0.31672,0.3165,0.31629,0.31607,0.31586,0.31564,0.31543,0.31522,0.31501,0.31479,0.31458,0.31437,0.31417,0.31405,0.31393,0.31382,0.31369,0.31357,0.31344,0.31331,0.31319,0.31306,0.31287,0.31267,0.31246,0.31226,0.31206,0.31186,0.31166,0.31146,0.31126,0.31106,0.31087
xx,xx,With COVID,xx,lo,0.21908,0.2188,0.21852,0.21824,0.21797,0.2177,0.21744,0.21718,0.21692,0.21666,0.21641,0.21616,0.21591,0.21567,0.21542,0.21803,0.23033,0.24389,0.25326,0.2591,0.26376,0.26764,0.26992,0.27174,0.27378,0.27695,0.28015,0.28361,0.29006,0.29706,0.30219,0.3022,0.30142,0.30257,0.30817,0.31435,0.31957,0.32311,0.32603,0.32457,0.31203,0.29961,0.28642,0.2767,0.26791,0.26148,0.25621,0.25184,0.24818,0.24489,0.24183,0.23923,0.23698,0.23502,0.23329,0.23175,0.23036,0.22911,0.22797,0.22692,0.22596,0.22506,0.22422,0.22344,0.2227,0.22201,0.22135,0.22073,0.22014,0.21957,0.21904,0.21852
xx,xx,xx,xx,md,0.26336,0.26299,0.26265,0.26236,0.26208,0.2618,0.26153,0.26127,0.26101,0.26075,0.2605,0.26025,0.26002,0.25992,0.25981,0.26284,0.28039,0.29739,0.31079,0.31862,0.32486,0.33034,0.33393,0.33632,0.33946,0.34394,0.34921,0.35516,0.36399,0.37311,0.37984,0.37988,0.3797,0.38106,0.38931,0.39857,0.40786,0.4137,0.41766,0.41738,0.39714,0.37677,0.36256,0.34928,0.33953,0.33324,0.32602,0.32119,0.31695,0.31273,0.30889,0.30561,0.3029,0.30057,0.29842,0.29627,0.29432,0.29283,0.29106,0.28942,0.28804,0.28675,0.28555,0.28443,0.28305,0.28173,0.28071,0.27975,0.27884,0.27798,0.27735,0.27655
xx,xx,xx,xx,hi,0.32308,0.32266,0.32224,0.32183,0.32143,0.32107,0.32086,0.32065,0.32043,0.32022,0.32001,0.31981,0.31963,0.31959,0.31955,0.32347,0.34393,0.36516,0.3814,0.39137,0.39971,0.40662,0.41025,0.41323,0.41707,0.42373,0.43157,0.44135,0.45608,0.4691,0.48013,0.48098,0.47937,0.48232,0.49634,0.51179,0.52558,0.53635,0.5469,0.54924,0.52224,0.49742,0.4738,0.45619,0.44296,0.43343,0.42606,0.42006,0.41506,0.41097,0.4079,0.40525,0.40287,0.40071,0.39873,0.39688,0.39513,0.39347,0.39187,0.39001,0.38792,0.38591,0.38397,0.38209,0.38027,0.37865,0.3773,0.37599,0.37472,0.37349,0.37229,0.37112
EUR,ALB,Baseline,xx,lo,0.016681,0.016653,0.016625,0.016598,0.016571,0.016544,0.016519,0.016493,0.016468,0.016444,0.016425,0.016409,0.016393,0.016377,0.016362,0.016347,0.016333,0.016318,0.016304,0.01629,0.016276,0.016262,0.016249,0.016236,0.016223,0.01621,0.016197,0.016185,0.016172,0.01616,0.016148,0.016136,0.016125,0.016113,0.016101,0.01609,0.016079,0.016068,0.016057,0.016046,0.016035,0.016025,0.016014,0.016004,0.015993,0.015983,0.015973,0.015963,0.015953,0.015943,0.015933,0.015924,0.015914,0.015904,0.015895,0.015885,0.015876,0.015867,0.015857,0.015848,0.015839,0.01583,0.015821,0.015812,0.015803,0.015794,0.015786,0.015777,0.015768,0.01576,0.015751,0.015742
xx,xx,xx,xx,md,0.029185,0.029126,0.029073,0.02904,0.029008,0.028976,0.028945,0.028914,0.028884,0.028854,0.028825,0.028796,0.028767,0.028739,0.028711,0.028683,0.028656,0.028629,0.028602,0.028576,0.02855,0.028524,0.028499,0.028474,0.028449,0.028424,0.0284,0.028376,0.028352,0.028328,0.028297,0.028258,0.02822,0.028182,0.028145,0.028108,0.028071,0.028035,0.027971,0.027897,0.027873,0.027848,0.027823,0.027798,0.027774,0.027749,0.027725,0.027697,0.027666,0.027634,0.027603,0.027572,0.027542,0.027511,0.027481,0.027452,0.027422,0.027404,0.027392,0.027378,0.027345,0.027321,0.027301,0.027282,0.027263,0.027253,0.027243,0.027228,0.027205,0.027183,0.027182,0.027181
xx,xx,xx,xx,hi,0.046268,0.046207,0.046147,0.046087,0.046028,0.04597,0.045911,0.045853,0.045798,0.045756,0.045715,0.045674,0.045634,0.045595,0.045556,0.045517,0.045479,0.045441,0.045404,0.045367,0.045331,0.045295,0.045259,0.045224,0.045189,0.045155,0.04512,0.045086,0.045053,0.04502,0.044987,0.044954,0.044922,0.044889,0.044858,0.044826,0.044795,0.044764,0.044733,0.044702,0.044672,0.044641,0.044611,0.044582,0.044552,0.044523,0.044493,0.044464,0.044435,0.044407,0.044378,0.04435,0.044321,0.044293,0.044265,0.044237,0.044209,0.044182,0.04416,0.044149,0.044138,0.044126,0.044115,0.044104,0.044093,0.044081,0.04407,0.04406,0.044049,0.044038,0.044027,0.044017
xx,xx,With COVID,xx,lo,0.016681,0.016653,0.016625,0.016598,0.016571,0.016544,0.016519,0.016493,0.016468,0.016444,0.016425,0.016409,0.016393,0.016377,0.016362,0.016487,0.017131,0.017783,0.018395,0.018934,0.019417,0.019925,0.020669,0.021418,0.022106,0.022741,0.023331,0.02387,0.024326,0.024745,0.025196,0.025818,0.026415,0.027009,0.027817,0.028718,0.029628,0.030425,0.031106,0.031249,0.029712,0.028043,0.026823,0.025607,0.024247,0.023201,0.022413,0.021769,0.021235,0.020787,0.020406,0.020078,0.019793,0.019541,0.019316,0.019113,0.018931,0.018778,0.018652,0.018536,0.01843,0.018331,0.018238,0.018151,0.01807,0.017993,0.01792,0.017851,0.017785,0.017722,0.017662,0.017605
xx,xx,xx,xx,md,0.029185,0.029126,0.029073,0.02904,0.029008,0.028976,0.028945,0.028914,0.028884,0.028854,0.028825,0.028796,0.028767,0.028739,0.028711,0.029028,0.030608,0.032017,0.033143,0.034101,0.034982,0.035933,0.037349,0.038793,0.04014,0.041371,0.042547,0.043622,0.044524,0.045326,0.046261,0.047403,0.048676,0.050077,0.051856,0.053633,0.055363,0.056939,0.058763,0.059409,0.055351,0.051183,0.04789,0.045243,0.043567,0.041863,0.04067,0.039395,0.038498,0.037669,0.037023,0.036633,0.036245,0.035746,0.035302,0.034903,0.034592,0.034246,0.033966,0.033707,0.033465,0.033235,0.033017,0.03281,0.032611,0.032385,0.032163,0.03195,0.031771,0.031614,0.031435,0.031257
xx,xx,xx,xx,hi,0.046268,0.046207,0.046147,0.046087,0.046028,0.04597,0.045911,0.045853,0.045798,0.045756,0.045715,0.045674,0.045634,0.045595,0.045556,0.046026,0.048462,0.050995,0.053056,0.054797,0.056341,0.057969,0.060399,0.062837,0.065061,0.067105,0.068996,0.070713,0.072144,0.073459,0.07489,0.076927,0.079201,0.081604,0.084873,0.088225,0.091126,0.093648,0.096289,0.097225,0.091107,0.083436,0.078306,0.074774,0.072048,0.069804,0.067938,0.066359,0.064892,0.063595,0.062466,0.061471,0.060582,0.059775,0.059036,0.058355,0.057722,0.057131,0.056575,0.05605,0.055552,0.055079,0.054628,0.054198,0.053786,0.053423,0.053145,0.052876,0.052615,0.052362,0.052117,0.051879
xx,AND,Baseline,xx,lo,0.031644,0.031615,0.031586,0.031558,0.03153,0.031503,0.031477,0.03145,0.031417,0.031376,0.031335,0.031295,0.031255,0.031216,0.031177,0.031138,0.0311,0.031062,0.031025,0.030988,0.030951,0.030915,0.030879,0.030843,0.030807,0.030772,0.030737,0.030703,0.030668,0.030634,0.030601,0.030567,0.030533,0.0305,0.030467,0.030434,0.030402,0.030369,0.030337,0.030305,0.030282,0.030259,0.030236,0.030214,0.030191,0.030169,0.030146,0.030124,0.030102,0.03008,0.030058,0.030036,0.030014,0.029992,0.029971,0.029949,0.029928,0.029907,0.029885,0.029864,0.029843,0.029822,0.029801,0.02978,0.02976,0.029739,0.029718,0.029698,0.029677,0.029657,0.029637,0.029616
xx,xx,xx,xx,md,0.049793,0.049718,0.049644,0.049571,0.0495,0.04943,0.049361,0.049293,0.049226,0.049161,0.049096,0.049033,0.04897,0.048909,0.048848,0.048788,0.04873,0.048672,0.048615,0.048559,0.048504,0.048449,0.048395,0.048342,0.04829,0.048238,0.048187,0.048146,0.048124,0.048102,0.04808,0.048059,0.048045,0.048017,0.047987,0.047933,0.047879,0.047826,0.047774,0.047722,0.047671,0.047621,0.047571,0.047522,0.047473,0.047449,0.047452,0.047455,0.047458,0.04742,0.047375,0.047331,0.047286,0.047242,0.047197,0.047153,0.047109,0.047065,0.047022,0.046978,0.046935,0.046891,0.046848,0.046805,0.046762,0.046719,0.046676,0.046634,0.046591,0.046549,0.046506,0.046464
xx,xx,xx,xx,hi,0.07668,0.076587,0.076494,0.076402,0.076312,0.076223,0.076135,0.076048,0.075962,0.075878,0.075794,0.075712,0.07563,0.07555,0.07547,0.075391,0.075313,0.075236,0.07516,0.075084,0.075009,0.074935,0.074861,0.074788,0.074716,0.074644,0.074573,0.074503,0.074433,0.074363,0.074295,0.074226,0.074158,0.074091,0.074024,0.073957,0.073891,0.073825,0.07376,0.073695,0.07363,0.073566,0.073502,0.073439,0.073375,0.073312,0.07325,0.073187,0.073125,0.073064,0.073002,0.072941,0.07288,0.072819,0.072759,0.072699,0.072639,0.072579,0.072519,0.07246,0.072401,0.072342,0.072283,0.072225,0.072167,0.072108,0.07205,0.071993,0.071935,0.071877,0.07182,0.071763
xx,xx,With COVID,xx,lo,0.031644,0.031615,0.031586,0.031558,0.03153,0.031503,0.031477,0.03145,0.031417,0.031376,0.031335,0.031295,0.031255,0.031216,0.031177,0.031492,0.033092,0.034596,0.03583,0.036883,0.037825,0.038814,0.040261,0.0417,0.042822,0.043857,0.044812,0.045676,0.046401,0.047056,0.047739,0.048662,0.049595,0.050566,0.051869,0.053194,0.05442,0.055486,0.056474,0.056645,0.054102,0.051816,0.049677,0.047253,0.04531,0.043324,0.041707,0.04041,0.039361,0.038503,0.037793,0.037198,0.036695,0.036263,0.035888,0.035558,0.035265,0.035002,0.034764,0.034546,0.034346,0.03416,0.033988,0.033826,0.033674,0.033531,0.033396,0.033268,0.033147,0.033031,0.032921,0.032815
xx,xx,xx,xx,md,0.049793,0.049718,0.049644,0.049571,0.0495,0.04943,0.049361,0.049293,0.049226,0.049161,0.049096,0.049033,0.04897,0.048909,0.048848,0.049272,0.051875,0.054348,0.056036,0.057609,0.059085,0.060697,0.063074,0.06547,0.067587,0.069574,0.07121,0.072742,0.074716,0.076138,0.077922,0.079906,0.081936,0.084073,0.086971,0.089948,0.092891,0.095537,0.097602,0.098175,0.092713,0.086531,0.081309,0.076664,0.073035,0.070225,0.068023,0.066283,0.064894,0.063773,0.062695,0.061736,0.060929,0.060179,0.059521,0.059037,0.058466,0.057892,0.057351,0.056918,0.056528,0.056165,0.055826,0.05551,0.055162,0.054804,0.05446,0.054129,0.053871,0.053652,0.053442,0.053229
xx,xx,xx,xx,hi,0.07668,0.076587,0.076494,0.076402,0.076312,0.076223,0.076135,0.076048,0.075962,0.075878,0.075794,0.075712,0.07563,0.07555,0.07547,0.076315,0.080526,0.084771,0.088188,0.091032,0.093503,0.096083,0.09998,0.10384,0.10729,0.1104,0.11321,0.11569,0.11777,0.1197,0.12185,0.12506,0.12832,0.13178,0.13667,0.14159,0.14656,0.15113,0.15547,0.15635,0.14563,0.13503,0.12675,0.12022,0.11502,0.11081,0.10737,0.10451,0.1021,0.10004,0.098369,0.096994,0.095767,0.094657,0.093624,0.092668,0.091775,0.090937,0.090144,0.089391,0.088673,0.087987,0.087328,0.086695,0.086086,0.085499,0.084933,0.084387,0.083858,0.083395,0.082981,0.082581
xx,ARM,Baseline,xx,lo,0.1154,0.11526,0.11512,0.11499,0.11485,0.11472,0.11459,0.11446,0.11433,0.1142,0.11408,0.11396,0.11383,0.11371,0.11359,0.11347,0.11335,0.11324,0.11311,0.11298,0.11285,0.11273,0.1126,0.11248,0.11235,0.11223,0.11211,0.11199,0.11188,0.11176,0.11165,0.11153,0.11142,0.11131,0.1112,0.11109,0.11098,0.11087,0.11077,0.11066,0.11056,0.11045,0.11035,0.11025,0.11014,0.11004,0.10994,0.10984,0.10974,0.10964,0.10953,0.10942,0.10931,0.1092,0.10909,0.10898,0.10887,0.10877,0.10866,0.10855,0.10844,0.10834,0.10823,0.10812,0.10802,0.10791,0.1078,0.1077,0.10759,0.10749,0.10738,0.10728
xx,xx,xx,xx,md,0.13251,0.13227,0.13216,0.13199,0.13182,0.13165,0.13149,0.13134,0.13119,0.13101,0.13085,0.13065,0.13048,0.13031,0.13017,0.13012,0.12997,0.12984,0.1297,0.12958,0.12943,0.1293,0.12917,0.1291,0.12897,0.12883,0.1287,0.12868,0.12855,0.12841,0.12828,0.12814,0.12801,0.12787,0.12773,0.1276,0.12749,0.12736,0.12724,0.12713,0.12703,0.12691,0.1268,0.12669,0.12658,0.12648,0.12634,0.12619,0.12604,0.12593,0.12581,0.1257,0.12559,0.12556,0.12541,0.12529,0.12519,0.1251,0.125,0.12491,0.12481,0.12472,0.12463,0.12454,0.12445,0.12436,0.12427,0.12417,0.12407,0.12396,0.12386,0.12376
xx,xx,xx,xx,hi,0.15478,0.15456,0.15434,0.15413,0.15392,0.15371,0.1535,0.1533,0.15307,0.15283,0.1526,0.15237,0.15215,0.15192,0.1517,0.15149,0.15128,0.15107,0.15086,0.15066,0.15046,0.15027,0.15007,0.14988,0.14969,0.14955,0.14947,0.14938,0.14929,0.1492,0.14911,0.14902,0.14886,0.14869,0.14863,0.14856,0.14849,0.14843,0.14836,0.14829,0.14822,0.14815,0.14808,0.14801,0.14794,0.14782,0.14768,0.14754,0.1474,0.14726,0.14712,0.14698,0.14684,0.14671,0.14657,0.14644,0.1463,0.14617,0.14604,0.14591,0.14578,0.14565,0.14552,0.14539,0.14526,0.14516,0.1451,0.14506,0.14501,0.14496,0.14491,0.14486
xx,xx,With COVID,xx,lo,0.1154,0.11526,0.11512,0.11499,0.11485,0.11472,0.11459,0.11446,0.11433,0.1142,0.11408,0.11396,0.11383,0.11371,0.11359,0.1148,0.12057,0.12558,0.12985,0.13348,0.1368,0.13991,0.14423,0.14866,0.15285,0.15688,0.16082,0.16489,0.16843,0.17175,0.17537,0.18003,0.18459,0.18919,0.19505,0.20114,0.20693,0.21178,0.21644,0.21856,0.20911,0.19203,0.17709,0.16752,0.16115,0.15547,0.14995,0.14534,0.14148,0.13821,0.13543,0.13305,0.13099,0.12919,0.12761,0.12622,0.12497,0.12384,0.12282,0.12188,0.12102,0.12022,0.11937,0.11863,0.11794,0.11729,0.11666,0.11607,0.11551,0.11498,0.11447,0.11398
xx,xx,xx,xx,md,0.13251,0.13227,0.13216,0.13199,0.13182,0.13165,0.13149,0.13134,0.13119,0.13101,0.13085,0.13065,0.13048,0.13031,0.13017,0.13149,0.13796,0.14456,0.15009,0.15441,0.15856,0.16307,0.1693,0.17601,0.18185,0.1875,0.19287,0.19784,0.2018,0.20534,0.20937,0.21473,0.21976,0.22507,0.23295,0.24079,0.24806,0.25485,0.26178,0.26246,0.24474,0.2278,0.21329,0.2028,0.19335,0.186,0.17992,0.17494,0.17082,0.16718,0.16402,0.16166,0.15959,0.15775,0.15613,0.15463,0.15327,0.15207,0.15087,0.14965,0.14868,0.14769,0.14671,0.1457,0.14475,0.14389,0.14314,0.14244,0.14187,0.14127,0.14064,0.13986
xx,xx,xx,xx,hi,0.15478,0.15456,0.15434,0.15413,0.15392,0.15371,0.1535,0.1533,0.15307,0.15283,0.1526,0.15237,0.15215,0.15192,0.1517,0.15303,0.16096,0.16882,0.1756,0.18119,0.18606,0.19122,0.19915,0.20708,0.21423,0.22072,0.22666,0.23277,0.23794,0.24278,0.2481,0.25531,0.2628,0.27098,0.28345,0.29638,0.30742,0.31644,0.32638,0.32725,0.30137,0.27871,0.26228,0.25146,0.24275,0.23563,0.22927,0.22448,0.22058,0.21725,0.21437,0.21185,0.2096,0.20759,0.20575,0.20406,0.20249,0.20103,0.19964,0.19833,0.19708,0.19588,0.19473,0.19363,0.19256,0.19152,0.19051,0.18954,0.18859,0.18766,0.18676,0.18589
xx,BLR,Baseline,xx,lo,0.25873,0.25828,0.25787,0.25752,0.25718,0.25685,0.25639,0.25593,0.25549,0.25506,0.25464,0.2543,0.25388,0.25322,0.25292,0.25257,0.25209,0.25162,0.25124,0.25086,0.25046,0.25007,0.24968,0.2493,0.24892,0.24855,0.24819,0.24784,0.24749,0.24715,0.24678,0.24631,0.24583,0.24537,0.24491,0.24446,0.24402,0.24359,0.24316,0.24274,0.24233,0.24192,0.24156,0.24123,0.2409,0.24058,0.24026,0.23995,0.23964,0.23934,0.23904,0.23874,0.23845,0.23816,0.23787,0.23759,0.23731,0.23703,0.23676,0.23648,0.23621,0.23594,0.23568,0.23542,0.23516,0.2349,0.23464,0.23439,0.23414,0.23389,0.23364,0.23339
xx,xx,xx,xx,md,0.26559,0.26524,0.26485,0.2645,0.26413,0.26377,0.26337,0.26312,0.26283,0.2625,0.26204,0.26178,0.26145,0.26123,0.26097,0.26071,0.26038,0.26004,0.25974,0.25938,0.25905,0.25875,0.25845,0.25814,0.25783,0.25753,0.25722,0.25692,0.25663,0.25634,0.25607,0.25583,0.2556,0.25536,0.25513,0.2549,0.25467,0.25443,0.2542,0.25398,0.25373,0.25348,0.25322,0.25297,0.25272,0.25247,0.25221,0.25196,0.25172,0.25147,0.25122,0.25097,0.25074,0.25053,0.25032,0.25012,0.24991,0.24971,0.24951,0.24931,0.24911,0.24889,0.24866,0.24844,0.24825,0.24805,0.24784,0.24761,0.24744,0.24728,0.24709,0.24684
xx,xx,xx,xx,hi,0.27568,0.27524,0.27485,0.27459,0.27424,0.2739,0.27362,0.27334,0.27307,0.2728,0.27254,0.2723,0.27214,0.27192,0.27154,0.27117,0.27079,0.2705,0.27034,0.27018,0.27017,0.27019,0.27021,0.27022,0.27015,0.27008,0.27001,0.26995,0.26996,0.26998,0.27,0.27002,0.27004,0.27006,0.27008,0.2701,0.27012,0.27014,0.27016,0.27018,0.27021,0.27023,0.27025,0.27027,0.27029,0.27032,0.27034,0.27036,0.27038,0.27041,0.27043,0.27045,0.27048,0.2705,0.27053,0.27055,0.27057,0.2706,0.27062,0.27065,0.27067,0.2707,0.27072,0.27074,0.27077,0.2708,0.27082,0.27085,0.27087,0.2709,0.27092,0.27095
xx,xx,With COVID,xx,lo,0.25873,0.25828,0.25787,0.25752,0.25718,0.25685,0.25639,0.25593,0.25549,0.25506,0.25464,0.2543,0.25388,0.25322,0.25292,0.2549,0.26525,0.27481,0.28251,0.28931,0.29547,0.30187,0.31061,0.31953,0.32789,0.33575,0.3432,0.35053,0.35714,0.36347,0.37013,0.37845,0.38698,0.39593,0.40714,0.41878,0.42978,0.43974,0.44917,0.45294,0.43297,0.41338,0.39023,0.36656,0.34956,0.3359,0.32352,0.31359,0.30556,0.299,0.29359,0.28907,0.28525,0.28199,0.27916,0.27669,0.27451,0.27255,0.27072,0.26895,0.26714,0.2655,0.26419,0.26299,0.26185,0.26064,0.25946,0.25834,0.25729,0.25634,0.25543,0.2546
xx,xx,xx,xx,md,0.26559,0.26524,0.26485,0.2645,0.26413,0.26377,0.26337,0.26312,0.26283,0.2625,0.26204,0.26178,0.26145,0.26123,0.26097,0.26337,0.27709,0.29048,0.30166,0.31155,0.32019,0.32874,0.34195,0.35536,0.36752,0.37834,0.38814,0.39719,0.40456,0.41264,0.42002,0.43108,0.44183,0.4535,0.46985,0.48683,0.50229,0.51471,0.52662,0.52762,0.49162,0.45499,0.4267,0.40484,0.38547,0.3716,0.35871,0.34855,0.34056,0.33343,0.32723,0.32214,0.31761,0.31378,0.31075,0.3074,0.30433,0.30168,0.29946,0.29691,0.29498,0.29274,0.29062,0.28881,0.2871,0.28548,0.28394,0.28245,0.28103,0.27966,0.27825,0.27683
xx,xx,xx,xx,hi,0.27568,0.27524,0.27485,0.27459,0.27424,0.2739,0.27362,0.27334,0.27307,0.2728,0.27254,0.2723,0.27214,0.27192,0.27154,0.27435,0.28945,0.30402,0.31626,0.32762,0.33748,0.34799,0.36428,0.3799,0.39422,0.40744,0.42058,0.4313,0.44093,0.45101,0.46304,0.47929,0.49617,0.51346,0.53655,0.56054,0.58364,0.60437,0.62419,0.63184,0.59163,0.55082,0.51954,0.49547,0.47661,0.46173,0.4497,0.43979,0.43161,0.42495,0.41883,0.41348,0.40874,0.4049,0.40147,0.39831,0.39535,0.39256,0.38991,0.38739,0.38498,0.38265,0.38041,0.37839,0.37643,0.37453,0.37268,0.37088,0.36913,0.36741,0.36574,0.36411
xx,CHE,Baseline,xx,lo,0.018496,0.018471,0.018445,0.018421,0.018397,0.018373,0.01835,0.018327,0.018286,0.018246,0.018224,0.018203,0.018182,0.018161,0.01814,0.01812,0.0181,0.018081,0.018061,0.018042,0.018023,0.018004,0.017986,0.017968,0.01795,0.017932,0.017914,0.017896,0.017879,0.017862,0.017845,0.017826,0.017807,0.017788,0.017769,0.017751,0.017733,0.017714,0.017697,0.017679,0.017661,0.017644,0.017627,0.01761,0.017593,0.017576,0.017559,0.017542,0.017524,0.017506,0.017489,0.017472,0.017455,0.017438,0.017421,0.017404,0.017388,0.017371,0.017355,0.017339,0.017323,0.017307,0.017292,0.017276,0.01726,0.017245,0.01723,0.017214,0.017199,0.017184,0.017169,0.017154
xx,xx,xx,xx,md,0.020682,0.020652,0.020613,0.020574,0.020537,0.0205,0.020464,0.020435,0.020413,0.020391,0.020365,0.020335,0.020307,0.020278,0.020252,0.02023,0.020226,0.020199,0.020174,0.020156,0.020139,0.020121,0.020099,0.020076,0.020058,0.020039,0.020023,0.020008,0.019993,0.019986,0.019962,0.019947,0.019932,0.01992,0.019902,0.019883,0.019873,0.019858,0.019845,0.019825,0.019801,0.019778,0.019757,0.019743,0.019736,0.019728,0.019721,0.019713,0.019691,0.019664,0.019638,0.019611,0.019586,0.019578,0.019573,0.019568,0.019563,0.019554,0.019537,0.01952,0.019503,0.019486,0.019464,0.019442,0.019424,0.019411,0.019399,0.019376,0.019354,0.019332,0.01931,0.019288
xx,xx,xx,xx,hi,0.02316,0.023112,0.023071,0.023034,0.022998,0.022962,0.022927,0.022893,0.022858,0.022823,0.022789,0.022782,0.022777,0.022772,0.022767,0.022761,0.022756,0.02275,0.022744,0.022739,0.022733,0.022728,0.022723,0.022714,0.022694,0.022675,0.022655,0.022636,0.022623,0.022612,0.022601,0.022591,0.022579,0.022558,0.022533,0.022508,0.022483,0.022461,0.022441,0.022421,0.022402,0.022385,0.022368,0.022351,0.022335,0.022318,0.022304,0.022301,0.022297,0.022294,0.02229,0.022287,0.022283,0.022279,0.022274,0.02227,0.022266,0.022262,0.022258,0.022254,0.02225,0.022246,0.022242,0.022238,0.022235,0.022227,0.022212,0.022198,0.022183,0.022168,0.022154,0.02214
