iso3,sex,diabetes,alcohol,undernutrition,smoking,diabetes.sd,alcohol.sd,undernutrition.sd,smoking.sd,inc.15plus,inc.15plus.sd,pop,adults,inc,inc.lo,inc.hi,inc.sd,hiv,hiv.sd,irr,irr.sd,sex,paf.hiv,paf.hiv.sd,sex,paf.dia,paf.dia.sd,sex,paf.alc,paf.alc.sd,sex,paf.smk,paf.smk.sd,sex,paf.und,paf.und.sd,inc.at.hiv,inc.at.hiv.sd,inc.at.dia,inc.at.dia.sd,inc.at.alc,inc.at.alc.sd,inc.at.smk,inc.at.smk.sd,inc.at.und,inc.at.und.sd,inc.at.hiv.num,inc.at.dia.num,inc.at.alc.num,inc.at.smk.num,inc.at.und.num,inc.at.hiv.lo.num,inc.at.hiv.hi.num,inc.at.dia.lo.num,inc.at.dia.hi.num,inc.at.alc.lo.num,inc.at.alc.hi.num,inc.at.smk.lo.num,inc.at.smk.hi.num,inc.at.und.lo.num,inc.at.und.hi.num
CMR,a,0.0669999980926514,0.07,0.0530000019073486,0.05,0.0145408158399621,,,,295.250937024379,59.0140888222323,26491087,15199213,163.899473957466,102.327225173988,239.712995797881,35.1891018425155,0.0182857017640743,0.000671003446370227,20.4194612131798,8.72131426707541,a,0.251757458869728,0.0883395849094303,a,0.0323052706111094,0.0103811824183319,a,0.138343433937737,0.0403485487682187,a,0.0275836876972541,0.0110948056876538,a,0.10441889582414,0.00216883798363183,41.2629150736168,17.2563989623075,9.53816141875619,3.66121440790413,40.8460285012872,14.6370232106535,8.14410963920212,3.71605505631492,17.114202096796,3.69235054577887,10930,1449,6208,1237,4533,3890,21545,207,3875,1065,15791,99,3777,2823,6642
CMR,f,0.0690000009536743,0.0229999995231628,,0.00300000011920929,0.0211734698743236,,,,229.050334420709,63.2377959244081,9789620,7672554,133.522086499633,102.327225173988,239.712995797881,36.8636984478534,,,,,f,,,f,0.0331837303618904,0.0128580282080587,f,0.0505903651923443,0.0161258856747827,f,0.00170658776283521,0.000701680210331075,f,,,,,7.60074453671763,3.70655322717761,11.5877400657723,4.99178559550626,0.390894497795695,0.198612168000226,,,,583,889,29,,,,101,1479,203,2071,4,78,,
CMR,m,0.065,0.118000001907349,,0.0969999980926514,0.0204081626570955,,,,362,100.007509935184,9686867,7526659,208.56803781962,102.327225173988,239.712995797881,57.5829022269218,,,,,m,,,m,0.0313248476630287,0.0123373424903934,m,0.211581915641594,0.0567749598908357,m,0.05195218723869,0.0204518150831865,m,,,,,11.3395948540164,5.59307369284064,76.5926534622572,30.0396709230973,18.8066917804058,9.27310112437739,,,,853,5764,1415,,,,140,2196,1545,12711,233,3641,,
COD,a,0.0619999980926514,0.05,0.417000007629395,0.0860000038146973,0.0181122458710962,,,,588.620193104959,117.65182496989,92853164,49682079,318.097420495788,205.518787630954,454.780530431876,63.812090313249,0.00565028399343534,0.000502541331961429,20.4194612131798,8.72131426707541,a,0.0970296612100303,0.0409690525426169,a,0.0299404669256118,0.0112897370375542,a,0.10325652681621,0.0312458939463151,a,0.0463764323362782,0.0183481975542709,a,0.478396206882186,0.00578772652799503,30.8648849424909,14.6631622539432,17.6235634234063,7.637639521592,60.7788767539048,22.346363771753,27.2981045572991,12.2911947022736,152.176599384193,30.5851572041633,28659,8755,30196,13562,141300,8494,60860,651,27108,3991,82334,857,43303,91225,202156
COD,f,0.0609999990463257,0.01,,0.00400000005960465,0.0239795926882296,,,,497.175117468574,139.048204951078,33798441,25237770,271.831868949602,205.518787630954,454.780530431876,76.0249901853304,,,,,f,,,f,0.0294149343639936,0.0135557312188152,f,0.0227129751983359,0.00743075479265232,f,0.00227393816043006,0.00093451012363073,f,,,,,14.6243734477489,8.10577264025263,11.2923261122935,4.9689313511504,1.13054547202809,0.576824417727993,,,,3690,2849,285,,,,380,10670,561,6960,38,774,,
COD,m,0.0619999980926514,0.0910000038146973,,0.167000007629395,0.025510205298054,,,,681,190.728949244351,33079635,24444309,366.438039734999,205.518787630954,454.780530431876,102.484114471324,,,,,m,,,m,0.0298668485849465,0.0142365289870855,m,0.172122324725462,0.0483621355427967,m,0.0857470156256491,0.0327186074581697,m,,,,,20.3393238863486,11.5679409117424,117.21530313804,47.40776622556,58.3937176410671,28.3349534170642,,,,4971,28652,14273,,,,450,14783,6604,66571,2148,37640,,
COG,a,0.0769999980926514,0.0209999990463257,0.377000007629395,0.153000001907349,0.0216836734693878,,,,633.359595812127,131.742597282374,5702174,3325968,370.488030107811,231.152909598352,542.015979855757,79.6233591224543,0.02241609813623,0.0043155066640411,20.4194612131798,8.72131426707541,a,0.287984960628959,0.105153809981497,a,0.0368883763092678,0.0135174207793731,a,0.0464162069068523,0.0148540673971298,a,0.0792111596351163,0.0304116194322536,a,0.453312266635728,0.00574798909476909,106.694980764099,45.9744021382298,23.3636071094035,10.0043019202289,29.398150045656,11.3900157868715,50.1691480503071,22.2700796520586,167.946768689578,36.159909395045,6083,777,977,1668,9576,2080,12196,83,2227,142,2600,157,4918,5970,14020
COG,f,0.0759999990463257,0.005,,0.00600000023841858,0.0295918364914096,,,,511.719222266893,147.999225011798,2093559,1676526,302.630147716495,231.152909598352,542.015979855757,87.5265680441588,,,,,f,,,f,0.0363356808027933,0.0165222332719049,f,0.0115012228377142,0.00380127795636823,f,0.00340638088281403,0.00139858342516407,f,,,,,18.5936663209435,10.3141278252758,5.88539680563335,2.64530630180462,1.74311057609841,0.899557778673313,,,,311,98,29,,,,40,855,21,233,4,76,,
COG,m,0.0769999980926514,0.0379999995231628,,0.298999996185303,0.0308673466954912,,,,756,218.917360390944,2074854,1649442,441.429618184536,231.152909598352,542.015979855757,127.670094352037,,,,,m,,,m,0.036780650917832,0.0170837281524643,m,0.0806605678636319,0.024970586421812,m,0.142541938847536,0.0514088158901731,m,,,,,27.806172093881,15.6724419178154,60.9793893049057,26.4207764717203,107.761705768738,51.0969493057727,,,,458,1005,1777,,,,55,1280,233,2330,340,4377,,
COK,a,0.275,0.0530000019073486,,0.203999996185303,0.0403061205027055,,,,0,0,17029,12950,13.1076537299823,11.2152244126226,15.1454298887482,1.00313676504967,,,22.6235856167369,5.65589640418423,a,,,a,0.119832763243824,0.0304890000878482,a,0.108717279740574,0.0327141422896179,a,0.102519460007214,0.0384931174844921,a,,,,,0,0,0,0,0,0,,,,0,0,0,,,,,,,,,,,
COK,f,0.267000007629395,0.0179999995231628,,0.172000007629395,0.0545918406272421,,,,0,0,7584,6895,0,11.2152244126226,15.1454298887482,0,,,,,f,,,f,0.116531246961076,0.0334107150600739,f,0.0400784387679179,0.0129026612426207,f,0.0880555160372514,0.0335258709421616,f,,,,,0,0,0,0,0,0,,,,0,0,0,,,,,,,,,,,
COK,m,0.282999992370605,0.0889999961853027,,0.236000003814697,0.0581632682255336,,,,0,0,6784,6055,0,11.2152244126226,15.1454298887482,0,,,,,m,,,m,0.122583757178586,0.0349889811489715,m,0.169028977266324,0.0476592197672529,m,0.116469138837525,0.0431342359071071,m,,,,,0,0,0,0,0,0,,,,0,0,0,,,,,,,,,,,
COL,a,0.085,0.07,0.0880000019073486,0.0740000009536743,0.0176020398431895,,,,46.5778085265436,5.97390934646854,50930662,39765463,40.9592,32.0793949974504,50.9070109245286,4.80885204081633,0.00334954417183352,0.000393093663716674,20.4194612131798,8.72131426707541,a,0.0603191200905497,0.0267685699431534,a,0.0406034067887774,0.0126743750305326,a,0.138343433937737,0.0403485487682187,a,0.0402063913401403,0.0159944233769106,a,0.162186540042458,0.00315148418305209,2.47062290361284,1.14142175158783,1.89121770693303,0.642709485694774,6.44373397685646,2.06713960236613,1.87272559738434,0.788557865105477,6.64303093090706,0.790686023431024,1258,752,2562,744,3383,389,2627,253,1516,932,5000,176,1713,2640,4216
COL,f,0.0869999980926514,0.0379999995231628,,0.0390000009536743,0.0242346950939723,,,,33.4879765893565,5.87894838019528,22119749,20321493,26.3551619160831,32.0793949974504,50.9070109245286,4.62675420364411,,,,,f,,,f,0.0414575298874938,0.0150281038663105,f,0.0806605678636319,0.024970586421812,f,0.0216681433436163,0.00875999683758346,f,,,,,1.38832879032494,0.566109301842313,2.70115920830151,0.972455658140679,0.725622277025842,0.323938690724368,,,,282,548,147,,,,92,575,211,1043,42,317,,
COL,m,0.0830000019073486,0.103999996185303,,0.108000001907349,0.024234693877551,,,,60,10.6146988197849,21317303,19443970,46.4969201239311,32.0793949974504,50.9070109245286,8.16272050708294,,,,,m,,,m,0.039624978051942,0.0147974907774868,m,0.191639384486117,0.0526520023728937,m,0.0574530753780595,0.0225052523745443,m,,,,,2.37749868311652,0.994916244335417,11.498363069167,3.79872864637124,3.44718452268357,1.50077686789863,,,,462,2235,670,,,,144,961,941,4080,197,1427,,
COM,a,0.08,0.00699999988079071,,0.105,0.0155612230300903,,,,53.9194582641826,11.4175808947778,806166,496021,34.9730346301558,22.6553690335614,49.9209607345108,6.9798335723681,0.000178913738019169,6.12208182267155e-05,20.4194612131798,8.72131426707541,a,0.00345857035452911,0.00201802440624115,a,0.0383224123696662,0.0116807497902433,a,0.0160199944909792,0.00527317129991395,a,0.0559601627620424,0.0219501207248341,a,,,0.120956700779777,0.0759090611566363,2.06632371434901,0.778401349330573,0.86378942434879,0.343398256828386,3.01734166050481,1.3681388176091,,,0,10,4,14,,0,2,1,25,0,11,1,43,,
COM,f,0.08,0,,0.015,0.0221938770644519,,,,37.9530888321597,10.8927613692239,303972,248214,25.6082905710907,22.6553690335614,49.9209607345108,6.98364000975719,,,,,f,,,f,0.0382667575267341,0.0138818983451311,f,0,3.47398309410238e-08,f,0.00846543648213968,0.00346101469567155,f,,,,,1.45234164773086,0.688618442190745,0,1.37171277249521e-06,0.321289462809653,0.164859911760981,,,,3,0,0,,,,0,8,0,0,0,2,,
COM,m,0.0790000009536743,0.0139999997615814,,0.193999996185303,0.0224489788619839,,,,69,20.0299909996245,305036,247807,44.0267225386632,22.6553690335614,49.9209607345108,12.0065328127207,,,,,m,,,m,0.0378035640005484,0.0139144128121575,m,0.031481787296141,0.0102166627529977,m,0.0980561796379751,0.0369770712723693,m,,,,,2.60844591603784,1.25412028612595,2.17224332343373,0.967709948352988,6.76587639502028,3.30391364345733,,,,6,5,16,,,,1,15,1,12,3,41,,
CPV,a,0.085,0.0630000019073486,0.153999996185303,0.0680000019073486,0.0176020398431895,,,,53.0882346198028,7.00904315796748,582640,425076,34.9463034724516,25.8146487814567,45.4389274272464,5.01531212606371,0.00443934175277459,0.000425160312199371,20.4194612131798,8.72131426707541,a,0.0781445395846658,0.0336976206137617,a,0.0406034067887774,0.0126743750305326,a,0.12640761961907,0.0373403643430265,a,0.037086485955366,0.0147939019786685,a,0.253036712710474,0.0043837743839636,2.73086279504074,1.2525661587085,2.15556318596591,0.735951491068808,6.71075736806797,2.18703803917046,1.96885606762249,0.833754254969765,8.84269775205177,1.27846042603046,15,9,28,8,51,4,33,2,19,9,58,1,20,37,67
CPV,f,0.08,0.02,,0.0229999995231628,0.023979592080019,,,,33.8334092899904,5.93772689812818,240382,215218,25.9382424403854,25.8146487814567,45.4389274272464,4.45023596297963,,,,,f,,,f,0.038248432498737,0.0145339761375297,f,0.044313903976468,0.0142094835837942,f,0.0129123303504046,0.00525930929543638,f,,,,,1.29407487143034,0.548478033255504,1.49929045047317,0.554507383898419,0.436868157632804,0.19625558518193,,,,2,3,0,,,,0,5,1,6,0,2,,
CPV,m,0.0910000038146973,0.106999998092651,,0.113000001907349,0.0270408160832463,,,,72,12.6909441992247,235780,209858,52.5941709273172,25.8146487814567,45.4389274272464,9.02360564489994,,,,,m,,,m,0.0432512423211598,0.0162677481661835,m,0.196003604787107,0.0535768510593346,m,0.0599291759215778,0.023422419513465,m,,,,,3.1140894471235,1.30988737877529,14.1122595446717,4.64008551026417,4.3149006663536,1.87371294473569,,,,6,29,9,,,,1,13,12,54,2,19,,
CRI,a,0.0889999961853027,0.0690000009536743,0.0309999990463257,0.0730000019073486,0.0178571428571429,,,,12.612758020496,1.67451775626147,5123105,4052355,10.5176,7.82135913382427,13.6069441290661,1.47849489795918,0.00323984076700679,0.000165283191348226,20.4194612131798,8.72131426707541,a,0.0585184351280227,0.0252131625159927,a,0.0424299335145499,0.0130443012264478,a,0.136660053756245,0.039929837199598,a,0.0396880371489186,0.0157954431130467,a,0.0638436675764171,0.00138612186984833,0.615473493302492,0.281419008964326,0.535158484244752,0.180536750877602,1.72366018909549,0.557204460021817,0.500575608867766,0.21167555527382,0.671482158101724,0.0955337045736434,31,21,69,20,34,9,65,7,43,25,135,4,46,25,44
CRI,f,0.0889999961853027,0.0340000009536743,,0.0379999995231628,0.0244897944586618,,,,7.55909555109377,1.31948014704672,2199964,2034600,6.32876178237766,7.82135913382427,13.6069441290661,1.07031689993769,,,,,f,,,f,0.0423683132058717,0.0152359642416742,f,0.0728481245137389,0.022726550300609,f,0.0211262056027411,0.00854487398172111,f,,,,,0.320266127861852,0.129590048698388,0.550665933917329,0.199125976465243,0.159695006783173,0.0712477003775196,,,,6,11,3,,,,2,13,4,21,0,6,,
CRI,m,0.0880000019073486,0.103999996185303,,0.108000001907349,0.0257653058791647,,,,17,3.09639518106216,2190194,2017755,14.3641171309346,7.82135913382427,13.6069441290661,2.42925201588925,,,,,m,,,m,0.0418977029608921,0.0156375629076899,m,0.191639384486117,0.0526520023728937,m,0.0574530753780595,0.0225052523745443,m,,,,,0.712260950335165,0.299741555933709,3.257869536264,1.08621723152218,0.976702281427011,0.427642467506905,,,,14,65,19,,,,4,29,27,119,5,41,,
CUB,a,0.0839999961853027,0.0659999990463257,0.025,0.146999998092651,0.0191326530612245,,,,7.28910891962468,0.577086273025283,11300698,9508347,6.8121,5.7031599931725,8.01809023600137,0.590943877551021,0.00321124781590374,0.000194676681042133,20.4194612131798,8.72131426707541,a,0.0580340239376706,0.025092164855442,a,0.0401326997344211,0.013089561192686,a,0.131566734448482,0.0386518511214771,a,0.0763770435182445,0.0294014295115964,a,0.0521313159091489,0.00114598689956952,0.395333574465806,0.174966248318655,0.292531619602788,0.0984720832200236,0.959004257594322,0.292640123037202,0.556720589163398,0.219452642451541,0.355123737104713,0.0317876221583622,44,27,91,52,40,14,90,10,53,38,166,16,111,33,47
CUB,f,0.0960000038146973,0.0359999990463257,,0.0780000019073486,0.0301020413028951,,,,3.22406837633479,0.31608167102714,5091658,4816737,2.85639090068454,5.7031599931725,8.01809023600137,0.277314291259125,,,,,f,,,f,0.0454846661630692,0.0176564416221818,f,0.0767724854202338,0.0238585311160194,f,0.0422733370284869,0.0167859574792327,f,,,,,0.146645673784497,0.0589776369679731,0.247519742415999,0.0810101845246262,0.136292129075687,0.0559961022979554,,,,7,11,6,,,,2,14,5,21,2,13,,
CUB,m,0.0730000019073486,0.0960000038146973,,0.215,0.0234693872685335,,,,11,1.12414340157684,4987121,4691610,9.64179991936023,5.7031599931725,8.01809023600137,0.936079480738748,,,,,m,,,m,0.0350192494788826,0.013955591880857,m,0.179748039127363,0.0500681382305136,m,0.107371121605168,0.0401240327418627,m,,,,,0.385211744267709,0.159253363396964,1.97722843040099,0.589340461769936,1.18108233765685,0.459788640922333,,,,18,92,55,,,,6,36,44,158,19,108,,
CYP,a,0.07,0.0690000009536743,0.025,0.340999984741211,0.0147959176374941,,,,6.68160272122546,0.526789236447317,1237537,1039461,4.43662854809723,3.79608841081416,5.12636936598753,0.339537899089074,0.00109629734413127,7.17339518118015e-05,24.8865545434097,10.6292453523552,a,0.0253901461470967,0.0112071628003699,a,0.0337007968032995,0.0106873027940739,a,0.136660053756245,0.039929837199598,a,0.158979307398312,0.0563533294045782,a,0.0521313159091489,0.00114598689956952,0.11264664723657,0.0506071072189111,0.225175335628392,0.0737971548323004,0.913108187060542,0.277136973737655,1.0622365729311,0.386872544842726,0.231287284412405,0.018420407978397,1,2,9,11,2,0,2,0,4,4,17,3,22,2,3
CYP,f,0.0569999980926514,0.0320000004768372,,0.238999996185303,0.0178571434653535,,,,5.80998660265938,0.642501942730779,553928,521336,5.22415843876868,3.79608841081416,5.12636936598753,0.562792554728399,,,,,f,,,f,0.0275922063633036,0.0108906517468993,f,0.0688869255302799,0.0215742371832938,f,0.11775163021405,0.0435534923188812,f,,,,,0.160310349308607,0.0660826213484849,0.400232114429321,0.13365146467202,0.684135393984931,0.265591253525265,,,,0,2,3,,,,0,1,0,3,1,6,,
CYP,m,0.0830000019073486,0.105,,0.442000007629395,0.0239795908635976,,,,7,0.836494557194725,552797,518125,6.27244915765033,3.79608841081416,5.12636936598753,0.675723703102323,,,,,m,,,m,0.0396276998349765,0.0147043617546276,m,0.193099781678472,0.0529628887446242,m,0.195755677824145,0.0666374587767192,m,,,,,0.277393898844835,0.108833822165199,1.3516984717493,0.406819403477986,1.37028974476902,0.497501499025591,,,,1,7,7,,,,0,2,3,12,2,13,,
CZE,a,0.075,0.06,0.025,0.298999996185303,0.0165816326530612,,,,5.57281740552665,0.430003331101109,10530953,8850020,3.85129473621818,3.29526254090594,4.45003671028489,0.29474194409833,0.000341174479349763,2.76035517876188e-05,24.8865545434097,10.6292453523552,a,0.00807034669170231,0.00363768151264063,a,0.0360075068569217,0.0116274795123233,a,0.121181313000082,0.0359944087460579,a,0.142541938847536,0.0514088158901731,a,0.0521313159091489,0.00114598689956952,0.0310812837332089,0.0142506726813168,0.200663260941873,0.0668093564931066,0.675321330311429,0.207825160086559,0.794360197827067,0.293808103561276,0.200773062553032,0.015990164494753,3,17,59,70,21,1,6,6,33,24,109,23,142,17,24
CZE,f,0.0659999990463257,0.0170000004768372,,0.261000003814697,0.0206632644546275,,,,2.71109952648996,0.264376415968949,4795151,4523661,2.34255659817956,3.29526254090594,4.45003671028489,0.226847041361948,,,,,f,,,f,0.0317897012899431,0.0124921338835031,f,0.0379451181739418,0.0122403010418931,f,0.127028674245552,0.0465486854589837,f,,,,,0.0861850441144219,0.0350505932814618,0.102872991913979,0.0348185512302338,0.344387378597765,0.13116880693375,,,,3,4,15,,,,1,7,1,8,5,30,,
CZE,m,0.0839999961853027,0.106000003814697,,0.337000007629395,0.0255102040816327,,,,8,0.835790363003258,4611520,4326359,7.20417358656422,3.29526254090594,4.45003671028489,0.697633288706871,,,,,m,,,m,0.0400697863892827,0.0153232900309019,m,0.19455451467752,0.0532711649940799,m,0.157444532044933,0.0559006625174165,m,,,,,0.320558291114262,0.127722366165645,1.55643611742016,0.45830513996068,1.25955625635946,0.468499248908776,,,,13,67,54,,,,4,27,32,114,20,104,,
DEU,a,0.05,0.0680000019073486,0.025,0.195,0.0102040810244424,,,,7.26086418507448,0.555382957561017,83328988,71869974,5.00092592421636,4.51328361902014,5.51322211454408,0.255149281847774,0.00112091620722738,8.21956759854628e-05,24.8865545434097,10.6292453523552,a,0.0259419307726096,0.0114820329469976,a,0.0243312637261597,0.00766974408580101,a,0.134969511332371,0.0395075068866991,a,0.0985047955017788,0.0371301308000285,a,0.0521313159091489,0.00114598689956952,0.129733674124969,0.057875233107912,0.176666001366875,0.0574631335233118,0.979995290910216,0.29730168072448,0.715229941716952,0.275863464383713,0.260704849193575,0.0144863222543349,108,126,704,514,217,35,221,51,236,305,1266,166,1052,194,241
DEU,f,0.0390000009536743,0.04,,0.177000007629395,0.0112244900392026,,,,5.07158335728031,0.527083744567814,38580663,36642350,4.39400166686872,4.51328361902014,5.51322211454408,0.456663469582085,,,,,f,,,f,0.0190757774497835,0.00720319101060882,f,0.0845129060026218,0.0260631092493321,f,0.0903506803876069,0.0343245361407374,f,,,,,0.0967443954415051,0.0380797195102546,0.428614247558292,0.140160215236446,0.45822100697274,0.181380720236087,,,,35,157,167,,,,12,69,69,279,60,330,,
DEU,m,0.06,0.0980000019073486,,0.212000007629395,0.0165816332612719,,,,9,0.990653905509825,37269453,35227624,8.14374512371515,4.51328361902014,5.51322211454408,0.846369934638228,,,,,m,,,m,0.0290139118464411,0.0105967981842791,m,0.182756091622191,0.0507305712594521,m,0.106053898244092,0.0396830010730461,m,,,,,0.26112520661797,0.100159927226936,1.64480482459972,0.493725592421028,0.954485084196824,0.374349571925799,,,,91,579,336,,,,34,178,276,991,120,659,,
DJI,a,0.0810000038146973,0.00800000011920929,0.162000007629395,,0.0188775512636924,,,,309.316179031926,39.6717859237558,1090156,750123,204.10543143638,150.949403749424,265.137842777105,29.1824059574205,0.00545064614488443,0.000862735777970458,20.4194612131798,8.72131426707541,a,0.0938385446174171,0.0415831320542907,a,0.038757181062868,0.0128000744261727,a,0.0182622525923386,0.00599899540194155,a,,,a,0.262726983844592,0.00449261824076104,19.1529566344999,9.00036603283248,11.9882231564148,4.27759202427618,5.64881019237807,2.00617422164758,,,53.6240043875793,7.72275804749652,208,89,42,,584,62,440,22,201,10,94,,,431,760
DJI,f,0.0759999990463257,0.00200000002980232,,,0.0252551022841006,,,,272.701863328674,48.7857755350286,437711,380610,192.873268090956,150.949403749424,265.137842777105,34.5046119191786,,,,,f,,,f,0.0363888503726972,0.0148015679462294,f,0.00463599721669878,0.00154172385980487,f,,,f,,,,,9.92330730102285,4.46829121182246,1.2642450793803,0.483293460909517,,,,,,37,4,,,,,9,84,1,9,,,,
DJI,m,0.0860000038146973,0.0139999997615814,,,0.02857142808486,,,,342,61.1984035759709,428229,369513,244.297342031247,150.949403749424,265.137842777105,43.7042679014484,,,,,m,,,m,0.0409496281592691,0.016581593186402,m,0.031481787296141,0.0102166627529977,m,,,m,,,,,14.00477283047,6.28245255831692,10.7667712552802,4.03875942965791,,,,,,51,39,,,,,13,116,13,80,,,,
DMA,a,0.111000003814697,0.0680000019073486,0.0559999990463257,,0.0237244890660656,,,,62.0001402692549,4.8330467202647,71995,57514,16.0149286987522,13.7027563881983,18.5046806222669,1.2256322983739,,,18.5626912796712,4.64067281991781,a,,,a,0.0523049518117793,0.0163625936339966,a,0.134969511332371,0.0395075068866991,a,,,a,0.109680847093329,0.00226475157570682,,,3.24291434910693,1.04849116773168,8.36812863467979,2.54202286098657,,,1.75653094581841,0.139263051185788,,1,4,,1,,,0,3,1,9,,,1,1
DMA,f,0.136000003814697,0.0370000004768372,,,0.0392857120961559,,,,48.4905078482213,5.24183543217403,31217,28950,37.2609870294811,13.7027563881983,18.5046806222669,4.02792156065396,,,,,f,,,f,0.0631260255106599,0.0228817869616741,f,0.0787210304125041,0.0244170254170112,f,,,f,,,,,3.06101303545167,1.16403546544809,3.8172227430376,1.26035595675353,,,,,,0,1,,,,,0,1,0,1,,,,
DMA,m,0.085,0.0989999961853027,,,0.0275510196783105,,,,76,8.23102578936343,30906,28564,57.3050415921385,13.7027563881983,18.5046806222669,6.19468862648541,,,,,m,,,m,0.0405042830781187,0.0161424847559225,m,0.184251214030472,0.0510576084905003,m,,,m,,,,,3.07832551393702,1.27824619072658,14.0030922663159,4.18735657773171,,,,,,0,3,,,,,0,1,1,6,,,,
DNK,a,0.0430000019073486,0.075,0.025,0.143999996185303,0.00943877563184621,,,,5.43860624078327,0.442327215265174,5825641,4877877,3.75198146984066,3.21028768690469,4.33528371629021,0.287141439018418,0.00114771516029408,9.76761635616611e-05,24.8865545434097,10.6292453523552,a,0.0265411904047991,0.0118048315382975,a,0.0210005749347666,0.00685900094475312,a,0.146654597677251,0.0423889949327784,a,0.0749524410061226,0.028891409303955,a,0.0521313159091489,0.00114598689956952,0.0995820545863189,0.0450700382663261,0.114213857900258,0.038562113484575,0.797596610167055,0.240222639233033,0.407636813417838,0.16109621870894,0.195595731289536,0.0155778264176503,5,5,38,19,11,1,11,2,10,16,70,5,42,9,13
DNK,f,0.0329999995231628,0.0419999980926514,,0.143999996185303,0.00994897922691034,,,,4.14002164970079,0.463635725851754,2616247,2466919,3.56217977124001,3.21028768690469,4.33528371629021,0.372792912474042,,,,,f,,,f,0.0161930630910417,0.00630666231993916,f,0.0883300230665058,0.027136483299889,f,0.0749524410061226,0.028891409303955,f,,,,,0.0670396317718832,0.0273245757597597,0.365688207813904,0.120237171428898,0.310304728463269,0.125275058741854,,,,1,9,7,,,,0,3,3,16,2,15,,
DNK,m,0.0540000009536743,0.108999996185303,,0.143999996185303,0.0158163254358331,,,,6,0.758072375017093,2568824,2410958,6.15615091939308,3.21028768690469,4.33528371629021,0.64425985723663,,,,,m,,,m,0.0261920676020717,0.00992752086946289,m,0.198885050595579,0.0541805545286601,m,0.0749524410061226,0.028891409303955,m,,,,,0.15715240561243,0.0632367116274993,1.19331030357347,0.360690329175766,0.449714646036735,0.183733003141042,,,,3,28,10,,,,1,7,13,49,3,21,,
DOM,a,0.101000003814697,0.0680000019073486,0.0830000019073486,0.08,0.0221938770644519,,,,55.8002560963637,7.15674854275963,10999664,7961185,44.5244,33.4705315840442,57.1304987778007,6.0455612244898,0.00706025334162389,0.000672577815647973,20.4194612131798,8.72131426707541,a,0.117880026758745,0.0489386330127443,a,0.0478341888248403,0.0152224273852393,a,0.134969511332371,0.0395075068866991,a,0.0433029432394493,0.0171791071329899,a,0.154394707574966,0.00302797194659432,5.24853746341708,2.31155495287043,2.66915998658791,0.922263426050927,7.53133329754736,2.42341466062726,2.41631532248757,1.01492375401691,6.8743317179508,0.943266498322733,577,212,599,192,756,191,1172,62,452,196,1223,39,464,566,972
DOM,f,0.113999996185303,0.0370000004768372,,0.0430000019073486,0.0344387767266254,,,,40.5257097635366,7.10160331235201,4484442,3983101,29.6412794724979,33.4705315840442,57.1304987778007,5.19424853290645,,,,,f,,,f,0.0535101212622096,0.0201287141726002,f,0.0787210304125041,0.0244170254170112,f,0.0238289236871769,0.00961567921000219,f,,,,,2.16853564368395,0.91118359796769,3.19022563078368,1.1496712281676,0.965684045323994,0.430292841600449,,,,86,127,38,,,,25,182,46,246,10,84,,
DOM,m,0.0860000038146973,0.0989999961853027,,0.116000003814697,0.0280612257062172,,,,71,12.5039792867888,4499009,3978084,51.3597994880339,33.4705315840442,57.1304987778007,9.00013656254657,,,,,m,,,m,0.0409559945966686,0.0163869631955937,m,0.184251214030472,0.0510576084905003,m,0.0614076392287001,0.0239679337324557,m,,,,,2.90787561636347,1.28760134008137,13.0818361961635,4.34242970446592,4.35994238523771,1.89083500810759,,,,115,520,173,,,,31,253,210,967,48,375,,
DZA,a,0.123999996185303,0.00800000011920929,0.025,0.151000003814697,0.0204081632653061,,,,83.8108016749571,10.7492835024415,43451666,30134998,54.1863928665981,40.157328132491,70.2835043346071,7.69897402968043,0.000479560298482712,2.04971108423357e-05,20.4194612131798,8.72131426707541,a,0.00920970777222081,0.00412778776264688,a,0.058101004122375,0.0163406098640758,a,0.0182622525923386,0.00599899540194155,a,0.0782686809712957,0.0300763409167065,a,0.0521313159091489,0.00114598689956952,0.499040843532119,0.236782073435167,4.86949173361624,1.5154181774222,1.53057403015447,0.543583245874176,6.55976089824576,2.67701380041946,2.82480796450588,0.406228789692224,216,1467,461,1976,1227,64,460,474,3011,120,1026,390,4822,906,1596
DZA,f,0.126000003814697,0,,0.005,0.02857142808486,,,,64.2220553604477,11.3318054430136,17211351,14804658,44.6602475231052,40.157328132491,70.2835043346071,7.88017812772051,,,,,f,,,f,0.0588981488724924,0.0188109079168681,f,0,3.47398309410238e-08,f,0.00284053525975122,0.00116681069613011,f,,,,,3.7825601775171,1.39654433271388,0,2.26552770671307e-06,0.182425012705046,0.0826206222258505,,,,559,0,27,,,,192,1120,0,0,6,61,,
DZA,m,0.123000001907349,0.015,,0.296000003814697,0.0290816304635028,,,,103,18.2048301133919,17838046,15330340,71.0863894009721,40.157328132491,70.2835043346071,12.5429983487296,,,,,m,,,m,0.0575704555960964,0.018791993944958,m,0.0336468756055774,0.0108973654164154,m,0.141339944503824,0.0510389308803264,m,,,,,5.92975692639793,2.22753640454477,3.46562818737447,1.2939870395621,14.5580142838939,5.92622726440361,,,,909,531,2231,,,,304,1837,179,1070,664,4730,,
