iso3,scenario,hiv,measure,date,best,lo,hi,year
BRA,COVID,pos,inc,2023-07-01,0.48386,0.40066,0.56377,2023
BRA,COVID,pos,inc,2023-08-01,0.48495,0.40122,0.56481,2023
BRA,COVID,pos,inc,2023-09-01,0.48606,0.4018,0.56587,2023
BRA,COVID,pos,inc,2023-10-01,0.48717,0.40238,0.56694,2023
BRA,COVID,pos,inc,2023-11-01,0.488,0.40297,0.56801,2023
BRA,COVID,pos,inc,2023-12-01,0.48869,0.40356,0.56909,2023
BRA,Baseline,a,mort,2023-01-01,0.28787,0.26167,0.31862,2023
BRA,Baseline,a,mort,2023-02-01,0.28807,0.26191,0.31899,2023
BRA,Baseline,a,mort,2023-03-01,0.28837,0.26214,0.31933,2023
BRA,Baseline,a,mort,2023-04-01,0.28869,0.26238,0.31967,2023
BRA,Baseline,a,mort,2023-05-01,0.28904,0.26262,0.32001,2023
BRA,Baseline,a,mort,2023-06-01,0.28938,0.26286,0.32036,2023
BRA,Baseline,a,mort,2023-07-01,0.28972,0.26309,0.3207,2023
BRA,Baseline,a,mort,2023-08-01,0.29001,0.26333,0.32104,2023
BRA,Baseline,a,mort,2023-09-01,0.29032,0.26357,0.32138,2023
BRA,Baseline,a,mort,2023-10-01,0.29064,0.26381,0.32172,2023
BRA,Baseline,a,mort,2023-11-01,0.29097,0.26405,0.32205,2023
BRA,Baseline,a,mort,2023-12-01,0.29129,0.26428,0.32239,2023
BRA,Baseline,pos,mort,2023-01-01,0.077269,0.053581,0.11025,2023
BRA,Baseline,pos,mort,2023-02-01,0.077414,0.053698,0.11047,2023
BRA,Baseline,pos,mort,2023-03-01,0.077558,0.053815,0.11068,2023
BRA,Baseline,pos,mort,2023-04-01,0.077703,0.053932,0.1109,2023
BRA,Baseline,pos,mort,2023-05-01,0.077868,0.054048,0.11111,2023
BRA,Baseline,pos,mort,2023-06-01,0.078053,0.054165,0.11133,2023
BRA,Baseline,pos,mort,2023-07-01,0.078239,0.054282,0.11154,2023
BRA,Baseline,pos,mort,2023-08-01,0.078389,0.054399,0.11176,2023
BRA,Baseline,pos,mort,2023-09-01,0.078512,0.054515,0.11197,2023
BRA,Baseline,pos,mort,2023-10-01,0.078635,0.054632,0.11219,2023
BRA,Baseline,pos,mort,2023-11-01,0.078787,0.054749,0.1124,2023
BRA,Baseline,pos,mort,2023-12-01,0.078991,0.054865,0.11261,2023
BRA,COVID,a,mort,2023-01-01,0.29804,0.27181,0.32901,2023
BRA,COVID,a,mort,2023-02-01,0.29804,0.27185,0.32917,2023
BRA,COVID,a,mort,2023-03-01,0.29802,0.27191,0.32935,2023
BRA,COVID,a,mort,2023-04-01,0.2981,0.27198,0.32954,2023
BRA,COVID,a,mort,2023-05-01,0.29818,0.27206,0.32974,2023
BRA,COVID,a,mort,2023-06-01,0.29828,0.27215,0.32995,2023
BRA,COVID,a,mort,2023-07-01,0.29839,0.27224,0.33017,2023
BRA,COVID,a,mort,2023-08-01,0.29851,0.27234,0.33039,2023
BRA,COVID,a,mort,2023-09-01,0.29862,0.27245,0.33062,2023
BRA,COVID,a,mort,2023-10-01,0.29877,0.27256,0.33085,2023
BRA,COVID,a,mort,2023-11-01,0.29891,0.27267,0.33109,2023
BRA,COVID,a,mort,2023-12-01,0.29906,0.27279,0.33133,2023
BRA,COVID,pos,mort,2023-01-01,0.079877,0.0551,0.11347,2023
BRA,COVID,pos,mort,2023-02-01,0.079942,0.055171,0.11355,2023
BRA,COVID,pos,mort,2023-03-01,0.080045,0.055246,0.11364,2023
BRA,COVID,pos,mort,2023-04-01,0.080166,0.055327,0.11375,2023
BRA,COVID,pos,mort,2023-05-01,0.080326,0.055411,0.11386,2023
BRA,COVID,pos,mort,2023-06-01,0.080495,0.055499,0.11399,2023
BRA,COVID,pos,mort,2023-07-01,0.080647,0.05559,0.11412,2023
BRA,COVID,pos,mort,2023-08-01,0.080726,0.055684,0.11425,2023
BRA,COVID,pos,mort,2023-09-01,0.080849,0.055779,0.1144,2023
BRA,COVID,pos,mort,2023-10-01,0.080994,0.055877,0.11455,2023
BRA,COVID,pos,mort,2023-11-01,0.08114,0.055976,0.1147,2023
BRA,COVID,pos,mort,2023-12-01,0.081288,0.056076,0.11485,2023
BRA,Baseline,a,inc,2024-01-01,3.9652,3.355,4.6392,2024
BRA,Baseline,a,inc,2024-02-01,3.9681,3.3562,4.643,2024
BRA,Baseline,a,inc,2024-03-01,3.9716,3.3575,4.6468,2024
BRA,Baseline,a,inc,2024-04-01,3.9751,3.3587,4.6507,2024
BRA,Baseline,a,inc,2024-05-01,3.9786,3.36,4.6545,2024
BRA,Baseline,a,inc,2024-06-01,3.9821,3.3613,4.6583,2024
BRA,Baseline,a,inc,2024-07-01,3.9856,3.3625,4.6622,2024
BRA,Baseline,a,inc,2024-08-01,3.989,3.3638,4.666,2024
BRA,Baseline,a,inc,2024-09-01,3.9905,3.3651,4.6699,2024
BRA,Baseline,a,inc,2024-10-01,3.992,3.3664,4.6737,2024
BRA,Baseline,a,inc,2024-11-01,3.9935,3.3677,4.6776,2024
BRA,Baseline,a,inc,2024-12-01,3.9951,3.369,4.6814,2024
BRA,Baseline,pos,inc,2024-01-01,0.47841,0.39742,0.55843,2024
BRA,Baseline,pos,inc,2024-02-01,0.47947,0.39822,0.5598,2024
BRA,Baseline,pos,inc,2024-03-01,0.48052,0.39902,0.56118,2024
BRA,Baseline,pos,inc,2024-04-01,0.48157,0.39982,0.56256,2024
BRA,Baseline,pos,inc,2024-05-01,0.48262,0.40061,0.56394,2024
BRA,Baseline,pos,inc,2024-06-01,0.48367,0.40141,0.56532,2024
BRA,Baseline,pos,inc,2024-07-01,0.48473,0.40221,0.56669,2024
BRA,Baseline,pos,inc,2024-08-01,0.48578,0.40301,0.56807,2024
BRA,Baseline,pos,inc,2024-09-01,0.48683,0.4038,0.56945,2024
BRA,Baseline,pos,inc,2024-10-01,0.48788,0.4046,0.57083,2024
BRA,Baseline,pos,inc,2024-11-01,0.48893,0.4054,0.57221,2024
BRA,Baseline,pos,inc,2024-12-01,0.48998,0.40619,0.57359,2024
BRA,COVID,a,inc,2024-01-01,4.0658,3.4429,4.7394,2024
BRA,COVID,a,inc,2024-02-01,4.068,3.4423,4.7423,2024
BRA,COVID,a,inc,2024-03-01,4.069,3.442,4.7451,2024
BRA,COVID,a,inc,2024-04-01,4.0707,3.4416,4.748,2024
BRA,COVID,a,inc,2024-05-01,4.073,3.4414,4.7509,2024
BRA,COVID,a,inc,2024-06-01,4.0754,3.4412,4.7538,2024
BRA,COVID,a,inc,2024-07-01,4.0774,3.441,4.7567,2024
BRA,COVID,a,inc,2024-08-01,4.0789,3.4408,4.7596,2024
BRA,COVID,a,inc,2024-09-01,4.0805,3.4408,4.7625,2024
BRA,COVID,a,inc,2024-10-01,4.0821,3.4407,4.7654,2024
BRA,COVID,a,inc,2024-11-01,4.0838,3.4407,4.7684,2024
BRA,COVID,a,inc,2024-12-01,4.0851,3.4407,4.7713,2024
BRA,COVID,pos,inc,2024-01-01,0.48939,0.40417,0.57019,2024
BRA,COVID,pos,inc,2024-02-01,0.49009,0.40478,0.57128,2024
BRA,COVID,pos,inc,2024-03-01,0.4908,0.40539,0.57238,2024
BRA,COVID,pos,inc,2024-04-01,0.49151,0.40601,0.57349,2024
BRA,COVID,pos,inc,2024-05-01,0.49223,0.40664,0.5746,2024
BRA,COVID,pos,inc,2024-06-01,0.49295,0.40727,0.5757,2024
BRA,COVID,pos,inc,2024-07-01,0.49368,0.40791,0.57682,2024
BRA,COVID,pos,inc,2024-08-01,0.49441,0.40856,0.57793,2024
BRA,COVID,pos,inc,2024-09-01,0.49514,0.4092,0.57905,2024
BRA,COVID,pos,inc,2024-10-01,0.49588,0.40986,0.58017,2024
BRA,COVID,pos,inc,2024-11-01,0.49662,0.41051,0.5813,2024
BRA,COVID,pos,inc,2024-12-01,0.49737,0.41117,0.58243,2024
BRA,Baseline,a,mort,2024-01-01,0.29162,0.26452,0.32273,2024
BRA,Baseline,a,mort,2024-02-01,0.29192,0.26476,0.32306,2024
BRA,Baseline,a,mort,2024-03-01,0.29216,0.265,0.3234,2024
BRA,Baseline,a,mort,2024-04-01,0.29241,0.26524,0.32374,2024
BRA,Baseline,a,mort,2024-05-01,0.29265,0.26548,0.32408,2024
BRA,Baseline,a,mort,2024-06-01,0.29289,0.26572,0.32441,2024
BRA,Baseline,a,mort,2024-07-01,0.29323,0.26596,0.32475,2024
BRA,Baseline,a,mort,2024-08-01,0.29354,0.26621,0.32509,2024
BRA,Baseline,a,mort,2024-09-01,0.29376,0.26646,0.32542,2024
BRA,Baseline,a,mort,2024-10-01,0.29397,0.26671,0.32576,2024
BRA,Baseline,a,mort,2024-11-01,0.29419,0.26696,0.3261,2024
BRA,Baseline,a,mort,2024-12-01,0.29438,0.26721,0.32644,2024
BRA,Baseline,pos,mort,2024-01-01,0.079195,0.054982,0.11283,2024
BRA,Baseline,pos,mort,2024-02-01,0.079399,0.055099,0.11304,2024
BRA,Baseline,pos,mort,2024-03-01,0.079604,0.055215,0.11326,2024
BRA,Baseline,pos,mort,2024-04-01,0.079808,0.055332,0.11347,2024
BRA,Baseline,pos,mort,2024-05-01,0.08,0.055448,0.11368,2024
BRA,Baseline,pos,mort,2024-06-01,0.080167,0.055565,0.1139,2024
BRA,Baseline,pos,mort,2024-07-01,0.080333,0.055681,0.11411,2024
BRA,Baseline,pos,mort,2024-08-01,0.080499,0.055798,0.11432,2024
BRA,Baseline,pos,mort,2024-09-01,0.080665,0.055914,0.11453,2024
BRA,Baseline,pos,mort,2024-10-01,0.080831,0.056031,0.11475,2024
BRA,Baseline,pos,mort,2024-11-01,0.080997,0.056147,0.11496,2024
BRA,Baseline,pos,mort,2024-12-01,0.081163,0.056264,0.11517,2024
BRA,COVID,a,mort,2024-01-01,0.29921,0.27292,0.33157,2024
BRA,COVID,a,mort,2024-02-01,0.29937,0.27305,0.33181,2024
BRA,COVID,a,mort,2024-03-01,0.29953,0.27318,0.33206,2024
BRA,COVID,a,mort,2024-04-01,0.29969,0.27331,0.33231,2024
BRA,COVID,a,mort,2024-05-01,0.29984,0.27345,0.33257,2024
BRA,COVID,a,mort,2024-06-01,0.29992,0.27359,0.33282,2024
BRA,COVID,a,mort,2024-07-01,0.30001,0.27373,0.33308,2024
BRA,COVID,a,mort,2024-08-01,0.30009,0.27386,0.33334,2024
BRA,COVID,a,mort,2024-09-01,0.30019,0.27389,0.3336,2024
BRA,COVID,a,mort,2024-10-01,0.30026,0.27392,0.33386,2024
BRA,COVID,a,mort,2024-11-01,0.30032,0.27396,0.33412,2024
BRA,COVID,a,mort,2024-12-01,0.30048,0.274,0.33434,2024
BRA,COVID,pos,mort,2024-01-01,0.081437,0.056177,0.11501,2024
BRA,COVID,pos,mort,2024-02-01,0.081555,0.056279,0.11517,2024
BRA,COVID,pos,mort,2024-03-01,0.081674,0.056382,0.11533,2024
BRA,COVID,pos,mort,2024-04-01,0.081794,0.056486,0.1155,2024
BRA,COVID,pos,mort,2024-05-01,0.081914,0.056591,0.11566,2024
BRA,COVID,pos,mort,2024-06-01,0.082036,0.056695,0.11583,2024
BRA,COVID,pos,mort,2024-07-01,0.082158,0.056801,0.116,2024
BRA,COVID,pos,mort,2024-08-01,0.08228,0.056907,0.11617,2024
BRA,COVID,pos,mort,2024-09-01,0.082404,0.057013,0.11634,2024
BRA,COVID,pos,mort,2024-10-01,0.082528,0.057119,0.11651,2024
BRA,COVID,pos,mort,2024-11-01,0.082678,0.057225,0.11669,2024
BRA,COVID,pos,mort,2024-12-01,0.082853,0.057332,0.11686,2024
CHN,Baseline,a,inc,2019-01-01,4.8363,4.1588,5.566,2019
CHN,Baseline,a,inc,2019-02-01,4.8326,4.1549,5.5614,2019
CHN,Baseline,a,inc,2019-03-01,4.8289,4.151,5.5568,2019
CHN,Baseline,a,inc,2019-04-01,4.8252,4.1471,5.5522,2019
CHN,Baseline,a,inc,2019-05-01,4.8216,4.1431,5.5476,2019
CHN,Baseline,a,inc,2019-06-01,4.8179,4.1392,5.543,2019
CHN,Baseline,a,inc,2019-07-01,4.8142,4.1353,5.5384,2019
CHN,Baseline,a,inc,2019-08-01,4.8106,4.1315,5.5339,2019
CHN,Baseline,a,inc,2019-09-01,4.807,4.1276,5.5293,2019
CHN,Baseline,a,inc,2019-10-01,4.8033,4.1237,5.5248,2019
CHN,Baseline,a,inc,2019-11-01,4.7996,4.1198,5.5203,2019
CHN,Baseline,a,inc,2019-12-01,4.7943,4.1159,5.5158,2019
CHN,COVID,a,inc,2019-01-01,4.8363,4.1588,5.566,2019
CHN,COVID,a,inc,2019-02-01,4.8326,4.1549,5.5614,2019
CHN,COVID,a,inc,2019-03-01,4.8289,4.151,5.5568,2019
CHN,COVID,a,inc,2019-04-01,4.8252,4.1471,5.5522,2019
CHN,COVID,a,inc,2019-05-01,4.8216,4.1431,5.5476,2019
CHN,COVID,a,inc,2019-06-01,4.8179,4.1392,5.543,2019
CHN,COVID,a,inc,2019-07-01,4.8142,4.1353,5.5384,2019
CHN,COVID,a,inc,2019-08-01,4.8106,4.1315,5.5339,2019
CHN,COVID,a,inc,2019-09-01,4.807,4.1276,5.5293,2019
CHN,COVID,a,inc,2019-10-01,4.8033,4.1237,5.5248,2019
CHN,COVID,a,inc,2019-11-01,4.7996,4.1198,5.5203,2019
CHN,COVID,a,inc,2019-12-01,4.7943,4.1159,5.5158,2019
CHN,Baseline,a,mort,2019-01-01,0.19285,0.17471,0.21606,2019
CHN,Baseline,a,mort,2019-02-01,0.19264,0.17453,0.21585,2019
CHN,Baseline,a,mort,2019-03-01,0.19243,0.17434,0.21565,2019
CHN,Baseline,a,mort,2019-04-01,0.19222,0.17416,0.21545,2019
CHN,Baseline,a,mort,2019-05-01,0.19201,0.17397,0.21525,2019
CHN,Baseline,a,mort,2019-06-01,0.19181,0.17379,0.21505,2019
CHN,Baseline,a,mort,2019-07-01,0.19163,0.1736,0.21485,2019
CHN,Baseline,a,mort,2019-08-01,0.19146,0.17342,0.21465,2019
CHN,Baseline,a,mort,2019-09-01,0.19129,0.17324,0.21445,2019
CHN,Baseline,a,mort,2019-10-01,0.19112,0.17308,0.21425,2019
CHN,Baseline,a,mort,2019-11-01,0.19094,0.17293,0.21405,2019
CHN,Baseline,a,mort,2019-12-01,0.19077,0.17277,0.21386,2019
CHN,COVID,a,mort,2019-01-01,0.19285,0.17471,0.21606,2019
CHN,COVID,a,mort,2019-02-01,0.19264,0.17453,0.21585,2019
CHN,COVID,a,mort,2019-03-01,0.19243,0.17434,0.21565,2019
CHN,COVID,a,mort,2019-04-01,0.19222,0.17416,0.21545,2019
CHN,COVID,a,mort,2019-05-01,0.19201,0.17397,0.21525,2019
CHN,COVID,a,mort,2019-06-01,0.19181,0.17379,0.21505,2019
CHN,COVID,a,mort,2019-07-01,0.19163,0.1736,0.21485,2019
CHN,COVID,a,mort,2019-08-01,0.19146,0.17342,0.21465,2019
CHN,COVID,a,mort,2019-09-01,0.19129,0.17324,0.21445,2019
CHN,COVID,a,mort,2019-10-01,0.19112,0.17308,0.21425,2019
CHN,COVID,a,mort,2019-11-01,0.19094,0.17293,0.21405,2019
CHN,COVID,a,mort,2019-12-01,0.19077,0.17277,0.21386,2019
CHN,Baseline,a,inc,2020-01-01,4.789,4.112,5.5113,2020
CHN,Baseline,a,inc,2020-02-01,4.7838,4.1082,5.5068,2020
CHN,Baseline,a,inc,2020-03-01,4.7785,4.1043,5.5023,2020
CHN,Baseline,a,inc,2020-04-01,4.7733,4.1004,5.4978,2020
CHN,Baseline,a,inc,2020-05-01,4.769,4.0966,5.4934,2020
CHN,Baseline,a,inc,2020-06-01,4.7649,4.0927,5.4889,2020
CHN,Baseline,a,inc,2020-07-01,4.7609,4.0888,5.4845,2020
CHN,Baseline,a,inc,2020-08-01,4.7569,4.085,5.48,2020
CHN,Baseline,a,inc,2020-09-01,4.7536,4.0811,5.4756,2020
CHN,Baseline,a,inc,2020-10-01,4.7505,4.0773,5.4712,2020
CHN,Baseline,a,inc,2020-11-01,4.7474,4.0734,5.4667,2020
CHN,Baseline,a,inc,2020-12-01,4.7442,4.0696,5.4623,2020
CHN,COVID,a,inc,2020-01-01,4.789,4.112,5.5113,2020
CHN,COVID,a,inc,2020-02-01,4.7842,4.109,5.5073,2020
CHN,COVID,a,inc,2020-03-01,4.7871,4.1143,5.5093,2020
CHN,COVID,a,inc,2020-04-01,4.8032,4.1237,5.5161,2020
CHN,COVID,a,inc,2020-05-01,4.789,4.1177,5.501,2020
CHN,COVID,a,inc,2020-06-01,4.7591,4.1023,5.4663,2020
CHN,COVID,a,inc,2020-07-01,4.7287,4.089,5.4395,2020
CHN,COVID,a,inc,2020-08-01,4.739,4.0896,5.4469,2020
CHN,COVID,a,inc,2020-09-01,4.7492,4.0923,5.4591,2020
CHN,COVID,a,inc,2020-10-01,4.7604,4.096,5.4713,2020
CHN,COVID,a,inc,2020-11-01,4.7724,4.1014,5.4843,2020
CHN,COVID,a,inc,2020-12-01,4.7862,4.1094,5.505,2020
CHN,Baseline,a,mort,2020-01-01,0.19059,0.17262,0.21366,2020
CHN,Baseline,a,mort,2020-02-01,0.19038,0.17247,0.21346,2020
CHN,Baseline,a,mort,2020-03-01,0.19017,0.17232,0.21327,2020
CHN,Baseline,a,mort,2020-04-01,0.18996,0.17217,0.21305,2020
CHN,Baseline,a,mort,2020-05-01,0.18975,0.17202,0.21284,2020
CHN,Baseline,a,mort,2020-06-01,0.18961,0.17186,0.21263,2020
CHN,Baseline,a,mort,2020-07-01,0.18949,0.17171,0.21242,2020
CHN,Baseline,a,mort,2020-08-01,0.18938,0.17156,0.21221,2020
CHN,Baseline,a,mort,2020-09-01,0.18925,0.17141,0.212,2020
CHN,Baseline,a,mort,2020-10-01,0.18908,0.17126,0.21179,2020
CHN,Baseline,a,mort,2020-11-01,0.18891,0.17111,0.21159,2020
CHN,Baseline,a,mort,2020-12-01,0.18873,0.17096,0.21138,2020
CHN,COVID,a,mort,2020-01-01,0.19059,0.17262,0.21366,2020
CHN,COVID,a,mort,2020-02-01,0.20198,0.18228,0.22567,2020
CHN,COVID,a,mort,2020-03-01,0.2423,0.21331,0.27132,2020
CHN,COVID,a,mort,2020-04-01,0.23801,0.21368,0.26586,2020
CHN,COVID,a,mort,2020-05-01,0.23809,0.21484,0.26549,2020
CHN,COVID,a,mort,2020-06-01,0.23207,0.2106,0.26005,2020
CHN,COVID,a,mort,2020-07-01,0.23081,0.2089,0.25847,2020
CHN,COVID,a,mort,2020-08-01,0.2308,0.20896,0.25858,2020
CHN,COVID,a,mort,2020-09-01,0.23246,0.21038,0.26041,2020
CHN,COVID,a,mort,2020-10-01,0.23914,0.21634,0.26782,2020
CHN,COVID,a,mort,2020-11-01,0.24763,0.22417,0.27722,2020
CHN,COVID,a,mort,2020-12-01,0.26204,0.23574,0.29281,2020
CHN,Baseline,a,inc,2021-01-01,4.7411,4.0658,5.4579,2021
CHN,Baseline,a,inc,2021-02-01,4.7372,4.0619,5.4535,2021
CHN,Baseline,a,inc,2021-03-01,4.7327,4.0581,5.4492,2021
CHN,Baseline,a,inc,2021-04-01,4.7282,4.0543,5.4448,2021
CHN,Baseline,a,inc,2021-05-01,4.7236,4.0505,5.4404,2021
CHN,Baseline,a,inc,2021-06-01,4.7191,4.0466,5.436,2021
CHN,Baseline,a,inc,2021-07-01,4.7146,4.0428,5.4317,2021
CHN,Baseline,a,inc,2021-08-01,4.7101,4.039,5.4273,2021
CHN,Baseline,a,inc,2021-09-01,4.7055,4.0352,5.423,2021
CHN,Baseline,a,inc,2021-10-01,4.7013,4.0314,5.4187,2021
CHN,Baseline,a,inc,2021-11-01,4.6973,4.0276,5.4143,2021
CHN,Baseline,a,inc,2021-12-01,4.6934,4.0238,5.41,2021
CHN,COVID,a,inc,2021-01-01,4.8033,4.1204,5.5307,2021
CHN,COVID,a,inc,2021-02-01,4.8307,4.1346,5.5609,2021
CHN,COVID,a,inc,2021-03-01,4.8534,4.151,5.5949,2021
CHN,COVID,a,inc,2021-04-01,4.8756,4.1689,5.6292,2021
CHN,COVID,a,inc,2021-05-01,4.9011,4.1883,5.6626,2021
CHN,COVID,a,inc,2021-06-01,4.9219,4.2066,5.696,2021
CHN,COVID,a,inc,2021-07-01,4.9395,4.225,5.7302,2021
CHN,COVID,a,inc,2021-08-01,4.9641,4.2443,5.7654,2021
CHN,COVID,a,inc,2021-09-01,4.9875,4.265,5.8024,2021
CHN,COVID,a,inc,2021-10-01,5.0172,4.2889,5.8496,2021
CHN,COVID,a,inc,2021-11-01,5.0511,4.3074,5.9075,2021
CHN,COVID,a,inc,2021-12-01,5.0833,4.3183,5.9619,2021
CHN,Baseline,a,mort,2021-01-01,0.18853,0.17081,0.21117,2021
CHN,Baseline,a,mort,2021-02-01,0.18833,0.17066,0.21097,2021
CHN,Baseline,a,mort,2021-03-01,0.18813,0.17051,0.21076,2021
CHN,Baseline,a,mort,2021-04-01,0.18793,0.17036,0.21056,2021
CHN,Baseline,a,mort,2021-05-01,0.18773,0.17022,0.21035,2021
CHN,Baseline,a,mort,2021-06-01,0.18753,0.17008,0.21015,2021
CHN,Baseline,a,mort,2021-07-01,0.18733,0.16992,0.20994,2021
CHN,Baseline,a,mort,2021-08-01,0.18714,0.16975,0.20974,2021
CHN,Baseline,a,mort,2021-09-01,0.18698,0.16958,0.20954,2021
CHN,Baseline,a,mort,2021-10-01,0.18683,0.16941,0.20934,2021
CHN,Baseline,a,mort,2021-11-01,0.18667,0.16924,0.20913,2021
CHN,Baseline,a,mort,2021-12-01,0.18652,0.16907,0.20893,2021
CHN,COVID,a,mort,2021-01-01,0.27507,0.24664,0.30746,2021
CHN,COVID,a,mort,2021-02-01,0.29282,0.26022,0.32763,2021
CHN,COVID,a,mort,2021-03-01,0.3017,0.26843,0.33675,2021
CHN,COVID,a,mort,2021-04-01,0.30344,0.2721,0.33775,2021
CHN,COVID,a,mort,2021-05-01,0.30481,0.27403,0.33893,2021
CHN,COVID,a,mort,2021-06-01,0.31005,0.27891,0.34472,2021
CHN,COVID,a,mort,2021-07-01,0.31657,0.28477,0.35158,2021
CHN,COVID,a,mort,2021-08-01,0.32604,0.2928,0.36122,2021
CHN,COVID,a,mort,2021-09-01,0.33676,0.30092,0.37318,2021
CHN,COVID,a,mort,2021-10-01,0.35349,0.31342,0.39298,2021
CHN,COVID,a,mort,2021-11-01,0.36952,0.32527,0.41084,2021
CHN,COVID,a,mort,2021-12-01,0.38764,0.3407,0.43223,2021
CHN,Baseline,a,inc,2022-01-01,4.6895,4.02,5.4057,2022
CHN,Baseline,a,inc,2022-02-01,4.6855,4.0162,5.4014,2022
CHN,Baseline,a,inc,2022-03-01,4.6816,4.0124,5.3971,2022
CHN,Baseline,a,inc,2022-04-01,4.6776,4.0086,5.3928,2022
CHN,Baseline,a,inc,2022-05-01,4.6728,4.0049,5.3885,2022
CHN,Baseline,a,inc,2022-06-01,4.668,4.0011,5.3842,2022
CHN,Baseline,a,inc,2022-07-01,4.6642,3.997,5.3799,2022
CHN,Baseline,a,inc,2022-08-01,4.6605,3.9926,5.3756,2022
CHN,Baseline,a,inc,2022-09-01,4.6568,3.9882,5.3714,2022
CHN,Baseline,a,inc,2022-10-01,4.653,3.9839,5.3671,2022
CHN,Baseline,a,inc,2022-11-01,4.6493,3.9795,5.3628,2022
CHN,Baseline,a,inc,2022-12-01,4.6456,3.9751,5.3587,2022
CHN,COVID,a,inc,2022-01-01,5.1208,4.3295,6.0164,2022
CHN,COVID,a,inc,2022-02-01,5.1616,4.3417,6.0862,2022
CHN,COVID,a,inc,2022-03-01,5.2027,4.3615,6.1621,2022
CHN,COVID,a,inc,2022-04-01,5.2434,4.3847,6.2289,2022
CHN,COVID,a,inc,2022-05-01,5.2678,4.3962,6.2718,2022
CHN,COVID,a,inc,2022-06-01,5.2687,4.3809,6.2837,2022
CHN,COVID,a,inc,2022-07-01,5.269,4.3546,6.2756,2022
CHN,COVID,a,inc,2022-08-01,5.2492,4.3233,6.2556,2022
CHN,COVID,a,inc,2022-09-01,5.2215,4.2907,6.2237,2022
CHN,COVID,a,inc,2022-10-01,5.1941,4.2681,6.1904,2022
CHN,COVID,a,inc,2022-11-01,5.164,4.2484,6.1586,2022
CHN,COVID,a,inc,2022-12-01,5.1385,4.2296,6.1304,2022
CHN,Baseline,a,mort,2022-01-01,0.18637,0.16889,0.20873,2022
CHN,Baseline,a,mort,2022-02-01,0.18621,0.16872,0.20853,2022
CHN,Baseline,a,mort,2022-03-01,0.18606,0.16854,0.20833,2022
CHN,Baseline,a,mort,2022-04-01,0.18591,0.16837,0.20813,2022
CHN,Baseline,a,mort,2022-05-01,0.18575,0.16819,0.20793,2022
CHN,Baseline,a,mort,2022-06-01,0.1856,0.16801,0.20773,2022
CHN,Baseline,a,mort,2022-07-01,0.18545,0.16784,0.20754,2022
CHN,Baseline,a,mort,2022-08-01,0.18528,0.16766,0.20734,2022
CHN,Baseline,a,mort,2022-09-01,0.1851,0.16749,0.20714,2022
CHN,Baseline,a,mort,2022-10-01,0.18492,0.16731,0.20694,2022
CHN,Baseline,a,mort,2022-11-01,0.18474,0.16714,0.20675,2022
CHN,Baseline,a,mort,2022-12-01,0.18456,0.16696,0.20655,2022
CHN,COVID,a,mort,2022-01-01,0.40296,0.35345,0.45039,2022
CHN,COVID,a,mort,2022-02-01,0.42288,0.36975,0.47388,2022
CHN,COVID,a,mort,2022-03-01,0.4339,0.3781,0.48659,2022
CHN,COVID,a,mort,2022-04-01,0.42725,0.37255,0.47885,2022
CHN,COVID,a,mort,2022-05-01,0.3659,0.32097,0.40775,2022
CHN,COVID,a,mort,2022-06-01,0.31036,0.27128,0.35546,2022
CHN,COVID,a,mort,2022-07-01,0.27474,0.23872,0.32185,2022
CHN,COVID,a,mort,2022-08-01,0.25294,0.21878,0.29793,2022
CHN,COVID,a,mort,2022-09-01,0.23821,0.20587,0.28048,2022
CHN,COVID,a,mort,2022-10-01,0.22784,0.19724,0.2677,2022
CHN,COVID,a,mort,2022-11-01,0.22094,0.1916,0.25823,2022
CHN,COVID,a,mort,2022-12-01,0.21663,0.18768,0.25109,2022
CHN,Baseline,a,inc,2023-01-01,4.641,3.9707,5.3551,2023
CHN,Baseline,a,inc,2023-02-01,4.6372,3.9664,5.3516,2023
CHN,Baseline,a,inc,2023-03-01,4.6334,3.962,5.348,2023
CHN,Baseline,a,inc,2023-04-01,4.6295,3.9576,5.3444,2023
CHN,Baseline,a,inc,2023-05-01,4.6257,3.9533,5.3408,2023
CHN,Baseline,a,inc,2023-06-01,4.6219,3.9489,5.3373,2023
CHN,Baseline,a,inc,2023-07-01,4.6181,3.9446,5.3337,2023
CHN,Baseline,a,inc,2023-08-01,4.6143,3.9402,5.3301,2023
CHN,Baseline,a,inc,2023-09-01,4.6104,3.9358,5.3266,2023
CHN,Baseline,a,inc,2023-10-01,4.6066,3.9315,5.323,2023
CHN,Baseline,a,inc,2023-11-01,4.6028,3.9271,5.3195,2023
CHN,Baseline,a,inc,2023-12-01,4.599,3.9228,5.3159,2023
CHN,COVID,a,inc,2023-01-01,5.1096,4.2118,6.0966,2023
CHN,COVID,a,inc,2023-02-01,5.082,4.195,6.0586,2023
CHN,COVID,a,inc,2023-03-01,5.0555,4.179,6.0211,2023
CHN,COVID,a,inc,2023-04-01,5.0325,4.1605,5.9844,2023
CHN,COVID,a,inc,2023-05-01,5.0054,4.1404,5.9488,2023
CHN,COVID,a,inc,2023-06-01,4.984,4.119,5.9144,2023
CHN,COVID,a,inc,2023-07-01,4.9565,4.1012,5.8813,2023
CHN,COVID,a,inc,2023-08-01,4.9335,4.085,5.849,2023
