iso3,inc.bc,inc.bc.sd,inc.bc.lo,inc.bc.hi
PER,84.8867776254772,9.98865904641968,66.4443021639247,105.55167604652
PHL,508.637499036531,137.802793472896,275.27092904987,812.015030603641
PLW,35.6833470674117,2.7308683980162,30.5314875531919,41.2307997617266
PNG,179.064881598698,19.0998609067019,143.591767510312,218.387227904912
POL,7.9125171782559,0.605549784050199,6.77014263265497,9.1426357816556
PRI,0.479710818923788,0.0367125626727389,0.410452468953817,0.554289205484854
PRK,327.504627348609,24.4415819200296,281.344762891957,377.107175977199
PRT,9.28607827547287,0.710669255775986,7.94539430115986,10.7297366958146
PRY,34.6989177075793,2.85472966236669,29.3293348810441,40.513032185304
PSE,0.311276581720744,0.039703645627646,0.238360532534384,0.393774535062953
PYF,9.67051058599889,0.740090095867262,8.27432372734005,11.1739344976407
QAT,15.0726661899762,1.15352037168186,12.8965348060391,17.4159305867172
ROU,31.3259779259925,2.39739626984637,26.8032303753616,36.1960269765949
RUS,34.7157190948073,3.15840792591778,28.8017498621573,41.1735040148711
RWA,36.9059606630525,4.95186279135377,27.8440221463344,47.2244143482885
SAU,4.91978108041794,0.37651385819525,4.20948546022345,5.68463511440268
SDN,33.1934565188041,6.38166626246732,21.8844657601045,46.8196116146287
SEN,79.870280319969,13.3909490224468,55.8093641434289,108.172159603649
SGP,31.3788361447958,2.40144154169356,26.848456997574,36.2571026320676
SLB,35.4130038765703,4.51696478017479,27.117377571019,44.7983593850744
SLE,214.625766249994,45.0908662345299,135.514128626526,311.588178858671
SLV,32.7018105246075,4.80074079086339,23.9765138894132,42.7596393615478
SMR,0,0,,
SOM,144.947714843342,30.2748852380906,91.7972291204877,210.022142315967
SRB,8.38840673041836,0.716762583802356,7.04244960148121,9.85031006099059
SSD,146.962112017396,30.2324461711564,93.7900642748479,211.862600549497
STP,63.3471470228878,25.0716903611183,24.1422646215638,121.115697539366
SUR,21.0299139109589,2.68238697843864,16.1036245348914,26.6034272910145
SVK,1.97332046277739,0.151019423171739,1.68842174621476,2.28010315808576
SVN,2.90454792239234,0.222286830795332,2.48520282201138,3.35610394766172
SWE,1.86970064283569,0.143089334910895,1.5997620785659,2.16037407100734
SWZ,220.233857274055,47.3107694461694,137.452424860295,322.162775154881
SXM,2.08617958034547,0.159656600536644,1.78498678292042,2.41050792989805
SYC,8.62953490411245,0.660423589600442,7.38364014345501,9.97112424590427
SYR,8.2215658732224,1.12274060224188,6.1696334298555,10.5635216238055
TCA,0,0,,
TCD,99.6460646629526,20.5894964945436,63.4544398513176,143.863969543464
TGO,23.7165839711131,2.6788020208205,18.7583420992205,29.2473283217814
THA,97.2778035132854,11.982915854655,75.2181130479161,122.127912355434
TJK,47.2852130636323,6.1095796798057,36.0745743856513,59.9887193702349
TKL,12.2530827478635,1.56289320763565,9.38279552764069,15.5005076087487
TKM,29.421044710811,3.82601307499214,22.4038282969392,37.3793444636397
TLS,326.665261186602,62.2389544291114,216.232086761098,459.431995043303
TON,6.06654260678031,0.464276219906657,5.19068239122644,7.00967759878245
TTO,9.33451605434768,0.714376228649055,7.98683881744313,10.7857048198741
TUN,10.2009469310613,1.33236271301536,7.7580649829388,12.97304028696
TUR,8.88706082149143,0.819765353293235,7.35311856950216,10.5641448116961
TUV,226.644035262145,17.3452067802661,193.91944219605,261.876473661089
TZA,135.012571135226,46.326081255377,60.0355510560868,239.800165970023
UGA,152.048686868121,34.9837778760326,91.3803270716552,227.883808252285
UKR,51.8908755693559,10.0387226632449,34.1129849736483,73.335796972484
URY,22.7670151695614,1.74237360991542,19.4799947955625,26.3064679212374
USA,1.6194902169423,0.123940577827216,1.38567587655554,1.87126464778583
UZB,30.1422562771447,5.48040304556544,20.3730468325758,41.7939344894139
VCT,6.9128332254693,0.411978621216578,6.12886870795645,7.74329233396862
VEN,33.1257854125413,4.66283479266294,24.6231917119298,42.869516670131
VGB,2.76158176278193,0.211345543070045,2.36287747224412,3.19091155215805
VNM,109.712501560901,21.9127407226434,71.0424093479103,156.640453216705
VUT,16.7997035705039,2.5869549342945,12.1164617036945,22.2361413051265
WLF,1.1808041274383,0.0903676628141561,1.01032523885983,1.36437814996809
WSM,5.45991924634986,0.417850962730857,4.67164077248654,6.30874572646028
YEM,22.2367486548267,1.61707347411778,19.1801252511975,25.5159985595476
ZAF,363.099815825552,65.3878387761744,246.392395247907,501.982469685374
ZMB,231.553612410684,47.8427220743375,147.445022733673,334.28808652929
ZWE,140.481264865321,22.2924181832642,100.2248859966,187.417374408742
