variable,mean,sd,rhat,ess_bulk
"alpha[3,1]",-0.0332414806807421,0.0205486260518597,1.00178634740149,136.181391847376
"alpha[4,1]",-0.00839041740410242,0.0155220980227857,0.999623505485555,157.160141580867
"alpha[5,1]",-0.0512664192008727,0.0199460177948098,1.00939954289071,207.270134330367
"alpha[6,1]",0.0562456908553482,0.0248697950411671,0.999674009297962,380.338181413755
"alpha[7,1]",-0.053498945972541,0.0170315532008483,1.01137938670926,130.524469722075
"alpha[1,2]",0.0151676264250405,0.0122124940063391,1.00313899306069,393.141875326112
"alpha[2,2]",-0.0595645353506894,0.0197635648807805,1.00633440539952,323.042517835958
"alpha[3,2]",0.00429801429955407,0.0226744564927579,1.00082969243267,500.843146681746
"alpha[4,2]",-0.0220908894186831,0.0194206915229791,1.003998518793,323.702323522923
"alpha[5,2]",-0.0273483499680386,0.0269149212637778,1.00207861820372,796.097386660742
"alpha[6,2]",-0.00320901708854264,0.0276547170993752,1.00025397968421,763.002797920339
"alpha[7,2]",-0.023775570608187,0.0199496933640718,1.00334896578074,347.15400123155
"alpha[1,3]",0.0119661111309967,0.0104844671756965,1.01332682056378,169.345129443964
"alpha[2,3]",-0.0372121887683193,0.0169390166235619,1.02806284675533,166.240391684298
"alpha[3,3]",-0.00613095930322815,0.0188836813813163,1.01677236953608,203.04052652681
"alpha[4,3]",-0.0174711795808043,0.0144757221849297,1.00999737718791,213.452281063316
"alpha[5,3]",-0.0281352701771154,0.0212843874419627,1.00886877925375,284.386625714834
"alpha[6,3]",0.0880654267872961,0.0264528110965792,1.00195419162839,599.560443949828
"alpha[7,3]",-0.0112735949711394,0.0162613624930988,1.00605353314495,219.278961168591
"alpha[1,4]",0.0354819035275751,0.0118028366332807,1.00679634199496,290.460790951561
"alpha[2,4]",-0.0201113195237637,0.0193112883744748,1.00168786079005,335.972250756285
"alpha[3,4]",-0.010048226936307,0.0226244125977115,1.00057171315724,432.738279360031
"alpha[4,4]",0.00373640629898244,0.0182655105358441,1.00480423379816,237.055494579686
"alpha[5,4]",0.0163921148769684,0.0233778954582147,0.999259487326412,538.075762534227
"alpha[6,4]",0.0466108356331372,0.0314538450494923,1.00346200659141,768.670336245783
"alpha[7,4]",-0.0341744309076358,0.0191104374476614,1.00311709440855,314.994133679616
"alpha[1,5]",0.0494954371262799,0.014426329566465,1.00102544917946,351.786299680462
"alpha[2,5]",-0.0546627414399442,0.0216410112599735,0.999497062018829,365.706330816924
"alpha[3,5]",-0.0462089939334995,0.026138431717437,1.0027832559404,483.497630716894
"alpha[4,5]",-0.0418208210109771,0.0209510634358883,0.998811800044809,425.206994880604
"alpha[5,5]",-0.0996132577749863,0.025799673719526,1.00237184638753,445.736151229438
"alpha[6,5]",-0.056053417074371,0.0295082337363775,1.00184131541728,712.824326639431
"alpha[7,5]",-0.0109137646148604,0.022266507575888,1.00048569152209,414.121482438104
"alpha[1,6]",0.0493160891941594,0.00995955914467111,1.00399000131915,195.989376858313
"alpha[2,6]",-0.0355042457484451,0.0151356810225737,1.00773206542477,229.098760767357
"alpha[3,6]",-0.0439219079483124,0.018802717178565,1.00507258473191,277.42951801228
"alpha[4,6]",-0.00773559496814964,0.0162411343639695,1.00190946846568,217.82669692375
"alpha[5,6]",0.00754982682283222,0.0206302999151693,1.00963129807572,346.253252401119
"alpha[6,6]",0.0287080396716796,0.0267452079067867,1.00155917121402,523.969891452739
"alpha[7,6]",-0.0192295116510319,0.0163221783016274,0.998883261949764,222.360270927729
